"source","Date","Treatment","Replicate","Response.Variable","Biomass","PercentCarbon","PercentCov","PercentCar","Respiration"
"KNZ_Biomass_1986-2021_processed.csv","1996","b m n","50","33.2",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","b m p","51","24.215",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","b m c","52","16.14",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","b u n+p","53","88.48",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","b u n","54","114.4",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","b u p","55","37.115",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","b u c","56","37.89",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u u c","57","50.22",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u u n+p","58","85.95",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u u p","59","21.05",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u u n","60","41.31",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u m c","61","18.51",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u m n+p","62","42.635",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u m p","63","21.125",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1996","u m n","64","50.41",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","5","26.87",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","6","14.905",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","7","27.71",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","8","31.905",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","9","14.375",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","10","11.96",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","11","49.69",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","12","41.37",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","21","37.615",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","22","25.485",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","23","19.465",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","24","19.93",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","29","17.835",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","30","26.65",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","31","18.7",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","32","47.99",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","33","22.5",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","34","18.23",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","35","17.425",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","36","21.375",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","45","45.995",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","46","18.64",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","47","20.215",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","48","55.2",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","49","37.405",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","50","31",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","51","18.83",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","52","25.3",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","61","17.09",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","62","20.13",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","63","16.825",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","64","26.41",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n","1","18.055",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u c","2","20.29",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u p","3","33.3",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n+p","4","40.985",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","5","20.095",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","6","18.01",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","7","23.975",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","8","40.195",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","9","20.085",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","10","12.495",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","11","27.53",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","12","78.2",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u c","13","55.405",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u p","14","19.96",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n+p","15","28.98",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n","16","61.41",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n+p","17","123.12",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n","18","34.93",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u p","19","25.035",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u c","20","23.655",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","21","34.145",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","22","28.515",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","23","13.075",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","24","17.25",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u c","25","20.28",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n+p","26","86.445",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u p","27","18.085",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n","28","45.47",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","29","30.24",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","30","20.17",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","31","32.105",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","32","29.35",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","33","26.94",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","34","17.98",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","35","17.82",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","36","90",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n+p","37","48.335",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u c","38","17.98",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u p","39","32.41",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n","40","29.49",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n","41","56.37",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u c","42","25.415",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u p","43","17.065",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n+p","44","44.535",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","45","29.07",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","46","9.19",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","47","25.165",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","48","79.675",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n+p","49","27.55",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m n","50","17.35",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m p","51","8.545",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b m c","52","32.345",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n+p","53","42.185",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u n","54","74.305",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u p","55","15.625",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","b u c","56","16.74",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u c","57","32.685",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n+p","58","77.355",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u p","59","17.265",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u u n","60","60.635",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m c","61","12.365",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n+p","62","26.215",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m p","63","11.61",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1997","u m n","64","26.61",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","5","15.94",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","6","10.265",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","7","16.32",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","8","23.725",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","9","9.045",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","10","15.375",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","11","47.665",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","12","32.065",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","21","18.9",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","22","27.77",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","23","18.555",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","24","15.795",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","29","10.495",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","30","38.315",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","31","19.295",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","32","66.39",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","33","26.495",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","34","18.985",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","35","10.615",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","36","18.725",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","45","41.215",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","46","16.18",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","47","19.695",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","48","64.62",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","49","26.18",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","50","24.23",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","51","15.26",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","52","28.25",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","61","16.795",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","62","20.74",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","63","14.68",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","64","28.87",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n","1","32.245",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u c","2","16.305",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u p","3","29.15",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n+p","4","23.65",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","5","18.57",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","6","19.2",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","7","17.07",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","8","46.66",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","9","13.605",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","10","23.96",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","11","39.58",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","12","31.915",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u c","13","30.325",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u p","14","17.3",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n+p","15","35.335",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n","16","40.425",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n+p","17","28.195",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n","18","41.495",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u p","19","10.755",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u c","20","27.77",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","21","28.385",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","22","16.96",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","23","16",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","24","16.755",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u c","25","23.005",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n+p","26","52.35",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u p","27","29.45",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n","28","69.105",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","29","20.415",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","30","29.61",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","31","25.825",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","32","29.615",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","33","30.58",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","34","21.915",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","35","20.105",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","36","71.135",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n+p","37","27.035",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u c","38","17.585",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u p","39","23.74",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n","40","31.68",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n","41","75.89",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u c","42","14.06",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u p","43","17.35",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n+p","44","42.325",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","45","31.51",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","46","13.79",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","47","29.615",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","48","46.51",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n+p","49","41.285",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m n","50","26.21",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m p","51","13.09",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b m c","52","31.3",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n+p","53","39.86",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u n","54","75.14",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u p","55","19.795",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","b u c","56","19.33",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u c","57","23.46",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n+p","58","43.315",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u p","59","25.19",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u u n","60","81.75",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m c","61","15.745",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n+p","62","20.895",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m p","63","24.295",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1998","u m n","64","23.07",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n","5","29.03",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m c","6","20.39",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m p","7","25.69",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n+p","8","31.335",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m c","9","19.82",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m p","10","20.155",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n+p","11","59.565",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n","12","38.16",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n+p","21","31.075",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n","22","30.12",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m p","23","22.51",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m c","24","15.46",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m c","29","30.125",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n+p","30","70.045",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m p","31","34.035",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n","32","61.045",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n+p","33","26.65",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m c","34","18.45",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m p","35","24.49",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n","36","26.515",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n","45","50.355",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m c","46","24.41",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m p","47","27.59",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n+p","48","79.025",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n+p","49","58.025",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n","50","46.25",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m p","51","21.515",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m c","52","16.825",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m c","61","16.855",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n+p","62","28.07",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m p","63","23.015",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n","64","20.975",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n+p","33","27.44",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m c","34","21.575",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m p","35","27.905",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n","36","55.675",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u n+p","37","24.61",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u c","38","20.43",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u p","39","6.575",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u n","40","20.685",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u n","41","135.825",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u c","42","16.59",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u p","43","16.17",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u n+p","44","38.98",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n","45","17.015",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m c","46","9.79",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m p","47","12.275",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n+p","48","58",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n+p","49","35.46",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m n","50","25.715",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m p","51","17.865",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b m c","52","33.59",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u n+p","53","105.81",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u n","54","77.625",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u p","55","20.5",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","b u c","56","36.57",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u c","57","14.385",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u n+p","58","18.295",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u p","59","23.59",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u u n","60","50.87",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m c","61","13.045",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m n+p","62","23.205",NA,NA,NA,NA,NA
"KNZ_Biomass_1986-2021_processed.csv","1999","u m p","63","12.53",NA,NA,NA,NA,NA
