Date,Ring,Treatment,Biomass
8/1/2021,2,Camb Namb M H2Oamb ,244.6
8/1/2021,2,Camb Namb M H2Oamb HTamb,290
8/1/2021,2,Camb Namb M H2Oamb HTelv,184.3
8/1/2021,2,Camb Namb M H2Oneg HTamb,86.7
8/1/2021,2,Camb Namb M H2Oneg HTelv,385.5
8/1/2021,2,Camb Namb S  ,247.56
8/1/2021,2,Camb Nenrich M  ,208.8633045
8/1/2021,2,Camb Nenrich M  HTamb,334.5
8/1/2021,2,Camb Nenrich M H2Oamb HTelv,221.5
8/1/2021,2,Camb Nenrich M H2Oneg HTamb,162
8/1/2021,2,Camb Nenrich M H2Oneg HTelv,372.7
8/1/2021,2,Camb Nenrich S  ,143.0166667
8/1/2021,3,Cenrich Namb M  ,204.4628727
8/1/2021,3,Cenrich Namb M H2Oamb HTamb,149.4336
8/1/2021,3,Cenrich Namb M H2Oamb HTelv,364.3
8/1/2021,3,Cenrich Namb M H2Oneg HTamb,395.4
8/1/2021,3,Cenrich Namb M H2Oneg HTelv,200.9
8/1/2021,3,Cenrich Namb S  ,230.32762
8/1/2021,3,Cenrich Nenrich M  ,188.8518227
8/1/2021,3,Cenrich Nenrich M H2Oamb HTamb,238.2
8/1/2021,3,Cenrich Nenrich M H2Oamb HTelv,189.7
8/1/2021,3,Cenrich Nenrich M H2Oneg HTamb,305
8/1/2021,3,Cenrich Nenrich M H2Oneg HTelv,363.8655
8/1/2021,3,Cenrich Nenrich S  ,219.6804
8/1/2021,4,Camb Namb M  ,151.7929182
8/1/2021,4,Camb Namb M  HTelv,241.2
8/1/2021,4,Camb Namb M H2Oamb HTamb,213.1845
8/1/2021,4,Camb Namb M H2Oneg HTamb,138.3
8/1/2021,4,Camb Namb M H2Oneg HTelv,221.6168
8/1/2021,4,Camb Namb S  ,193.5160333
8/1/2021,4,Camb Nenrich M  ,214.0562
8/1/2021,4,Camb Nenrich M H2Oamb ,316.4
8/1/2021,4,Camb Nenrich M H2Oamb HTamb,168.7533
8/1/2021,4,Camb Nenrich M H2Oamb HTelv,450.3424
8/1/2021,4,Camb Nenrich M H2Oneg HTamb,207.4
8/1/2021,4,Camb Nenrich M H2Oneg HTelv,141.3
8/1/2021,4,Camb Nenrich S  ,300.9365
8/1/2021,5,Cenrich Namb M  ,253.1435636
8/1/2021,5,Cenrich Namb M H2Oamb HTamb,204.2
8/1/2021,5,Cenrich Namb M H2Oamb HTelv,518.4
8/1/2021,5,Cenrich Namb M H2Oneg HTamb,270.9
8/1/2021,5,Cenrich Namb M H2Oneg HTelv,115
8/1/2021,5,Cenrich Namb S  ,278.15918
8/1/2021,5,Cenrich Nenrich M  ,192.5700952
8/1/2021,5,Cenrich Nenrich M H2Oamb HTamb,204.5
8/1/2021,5,Cenrich Nenrich M H2Oamb HTelv,202
8/1/2021,5,Cenrich Nenrich M H2Oneg HTamb,213.8
8/1/2021,5,Cenrich Nenrich M H2Oneg HTelv,613.8603
8/1/2021,5,Cenrich Nenrich S  ,287.71942
8/1/2021,6,Camb Namb M  ,194.4167955
8/1/2021,6,Camb Namb M H2Oamb HTamb,211.3
8/1/2021,6,Camb Namb M H2Oamb HTelv,234
8/1/2021,6,Camb Namb M H2Oneg HTamb,108.9
8/1/2021,6,Camb Namb M H2Oneg HTelv,135.9
8/1/2021,6,Camb Namb S  ,184.2049333
8/1/2021,6,Camb Nenrich M  ,185.1328591
8/1/2021,6,Camb Nenrich M H2Oamb HTamb,166.4
8/1/2021,6,Camb Nenrich M H2Oamb HTelv,426.176
8/1/2021,6,Camb Nenrich M H2Oneg HTamb,107.9
8/1/2021,6,Camb Nenrich M H2Oneg HTelv,241.7
8/1/2021,6,Camb Nenrich S  ,100.73208
8/10/1998,1,Cenrich Namb M    ,420.4666667
8/10/1998,1,Cenrich Namb S    ,423.04
8/10/1998,1,Cenrich Nenrich M    ,513.7384615
8/10/1998,1,Cenrich Nenrich S    ,511.94
8/10/1998,2,Camb Namb M    ,309.324
8/10/1998,2,Camb Namb S    ,324.08
8/10/1998,2,Camb Nenrich M    ,443.7848
8/10/1998,2,Camb Nenrich S    ,425.6833333
8/10/1998,3,Cenrich Namb M    ,348.4724
8/10/1998,3,Cenrich Namb S    ,305
8/10/1998,3,Cenrich Nenrich M    ,456.14
8/10/1998,3,Cenrich Nenrich S    ,597.44
8/10/1998,4,Camb Namb M    ,327.152
8/10/1998,4,Camb Namb S    ,315.2333333
8/10/1998,4,Camb Nenrich M    ,400.285
8/10/1998,4,Camb Nenrich S    ,406.5
8/10/1998,5,Cenrich Namb M    ,358.6836
8/10/1998,5,Cenrich Namb S    ,350.004
8/10/1998,5,Cenrich Nenrich M    ,441.75
8/10/1998,5,Cenrich Nenrich S    ,539.334
8/10/1998,6,Camb Namb M    ,434.8896154
8/10/1998,6,Camb Namb S    ,393.6
8/10/1998,6,Camb Nenrich M    ,502.1607692
8/10/1998,6,Camb Nenrich S    ,572.6
8/4/2003,1,Cenrich Namb M    ,733.2732
8/4/2003,1,Cenrich Namb S    ,281.92
8/4/2003,1,Cenrich Nenrich M    ,695.9673077
8/4/2003,1,Cenrich Nenrich S    ,560.95
8/4/2003,2,Camb Namb M    ,658.4544
8/4/2003,2,Camb Namb S    ,354.344
8/4/2003,2,Camb Nenrich M    ,685.3684615
8/4/2003,2,Camb Nenrich S    ,317.3466667
8/4/2003,3,Cenrich Namb M    ,710.0826923
8/4/2003,3,Cenrich Namb S    ,308
8/4/2003,3,Cenrich Nenrich M    ,854.2169231
8/4/2003,3,Cenrich Nenrich S    ,447.178
8/4/2003,4,Camb Namb M    ,662.4119231
8/4/2003,4,Camb Namb S    ,320.265
8/4/2003,4,Camb Nenrich M    ,671.812
8/4/2003,4,Camb Nenrich S    ,438.58
8/4/2003,5,Cenrich Namb M    ,700.6457692
8/4/2003,5,Cenrich Namb S    ,248.39
8/4/2003,5,Cenrich Nenrich M    ,793.5445833
8/4/2003,5,Cenrich Nenrich S    ,735.894
8/4/2003,6,Camb Namb M    ,664.5446154
8/4/2003,6,Camb Namb S    ,241.07
8/4/2003,6,Camb Nenrich M    ,747.8188
8/4/2003,6,Camb Nenrich S    ,339.26
8/7/2000,1,Cenrich Namb M    ,334.6925
8/7/2000,1,Cenrich Namb S    ,278.746
8/7/2000,1,Cenrich Nenrich M    ,781.0976923
8/7/2000,1,Cenrich Nenrich S    ,244.926
8/7/2000,2,Camb Namb M    ,589.7452
8/7/2000,2,Camb Namb S    ,198.702
8/7/2000,2,Camb Nenrich M    ,299.356
8/7/2000,2,Camb Nenrich S    ,300.485
8/7/2000,3,Cenrich Namb M    ,295.756
8/7/2000,3,Cenrich Namb S    ,135.364
8/7/2000,3,Cenrich Nenrich M    ,693.4057692
8/7/2000,3,Cenrich Nenrich S    ,314.9
8/7/2000,4,Camb Namb M    ,641.9703846
8/7/2000,4,Camb Namb S    ,194.5766667
8/7/2000,4,Camb Nenrich M    ,637.6296
8/7/2000,4,Camb Nenrich S    ,248.52
8/7/2000,5,Cenrich Namb M    ,669.6719231
8/7/2000,5,Cenrich Namb S    ,236.408
8/7/2000,5,Cenrich Nenrich M    ,1088.4992
8/7/2000,5,Cenrich Nenrich S    ,344.66
8/7/2000,6,Camb Namb M    ,613.3692308
8/7/2000,6,Camb Namb S    ,251.0683333
8/7/2000,6,Camb Nenrich M    ,339.0968
8/7/2000,6,Camb Nenrich S    ,291.134
8/7/2001,1,Cenrich Namb M    ,773.5332
8/7/2001,1,Cenrich Namb S    ,394.84
8/7/2001,1,Cenrich Nenrich M    ,909.7361538
8/7/2001,1,Cenrich Nenrich S    ,403.982
8/7/2001,2,Camb Namb M    ,750.1792
8/7/2001,2,Camb Namb S    ,196.06
8/7/2001,2,Camb Nenrich M    ,861.8873077
8/7/2001,2,Camb Nenrich S    ,484.795
8/7/2001,3,Cenrich Namb M    ,719.5846154
8/7/2001,3,Cenrich Namb S    ,299.9
8/7/2001,3,Cenrich Nenrich M    ,968.7953846
8/7/2001,3,Cenrich Nenrich S    ,520.162
8/7/2001,4,Camb Namb M    ,725.5953846
8/7/2001,4,Camb Namb S    ,291.9333333
8/7/2001,4,Camb Nenrich M    ,780.594
8/7/2001,4,Camb Nenrich S    ,423.684
8/7/2001,5,Cenrich Namb M    ,788.1726923
8/7/2001,5,Cenrich Namb S    ,274.12
8/7/2001,5,Cenrich Nenrich M    ,889.9676
8/7/2001,5,Cenrich Nenrich S    ,442.564
8/7/2001,6,Camb Namb M    ,700.3073077
8/7/2001,6,Camb Namb S    ,269.1166667
8/7/2001,6,Camb Nenrich M    ,821.4734615
8/7/2001,6,Camb Nenrich S    ,438.726
