"Block_Plot","DATE","YEAR_mean","YEAR_sd","Reported_CO2_Flux_ug_C_cm-2_hr-1_mean","Reported_CO2_Flux_ug_C_cm-2_hr-1_sd","Reported_CH4_Flux_ng_C_cm-2_hr-1_mean","Reported_CH4_Flux_ng_C_cm-2_hr-1_sd","Reported_N2O_Flux_ng_N_cm-2_hr-1_mean","Reported_N2O_Flux_ng_N_cm-2_hr-1_sd"
"C-3",2004-02-27,2004,0,13.364,2.75253156203521,0,0,0,0
"C-3",2004-03-24,2004,0,13.944,5.06288751603272,-0.332,0.74237456852993,0,0
"C-3",2004-04-28,2004,0,15.274,2.77911496703537,-3.806,5.01483598934202,0.264,0.383249266144111
"C-3",2004-05-28,2004,0,19.726,5.95715368275824,-0.768,1.71730020671984,0.58,0.653414110652655
"C-3",2004-06-23,2004,0,17.446,5.58281559788607,-0.836,1.86935282918982,3.802,4.86061415872521
"C-3",2004-07-30,2004,0,21.916,4.07917638745862,-0.824,1.84252001345983,1.622,1.70526244314475
"C-3",2004-08-27,2004,0,17.786,5.02595065634353,-1.938,1.84876174776524,0.434,0.970453502234909
"C-3",2004-09-24,2004,0,17.94,4.91835846599249,-4.102,5.62103371276138,0.894,0.617397764816168
"C-3",2004-10-27,2004,0,23.274,13.4000440297784,0,0,2.864,3.79743071036194
"C-3",2004-11-18,2004,0,15.226,6.73943469439389,2.648,5.92110800441944,2.46,1.63381455496026
"C-3",2004-12-16,2004,0,13.908,4.18845675637221,0,0,1.384,1.79483425418616
"C-3",2005-01-27,2005,0,9.5025,3.23540182975778,0,0,0,0
"C-3",2005-02-23,2005,0,11.084,1.85824648526507,0,0,1.992,2.49516933293113
"C-3",2005-03-21,2005,0,8.8525,3.84892517464292,0.9175,1.835,0.8125,0.970682749408889
"C-3",2005-04-27,2005,0,12.02,2.57796431317425,-0.418,1.39234334845971,5.882,7.53788232861193
"C-3",2005-05-26,2005,0,15.2,3.58358758787894,-0.27,0.467653718043597,7.62666666666667,8.68528257072465
"C-3",2005-07-01,2005,0,14.07,3.83085499595064,-4.134,9.24390501898413,11.902,8.77373466660578
"C-3",2005-08-25,2005,0,18.854,7.47317402446912,41.126,63.4604016690723,24.286,19.9196079278685
"C-3",2005-09-28,2005,0,12.472,3.45078541784331,7.744,22.5636750109551,8.414,6.64533896802864
"C-3",2005-10-26,2005,0,21.118,12.5599609872006,-2.532,4.11709484952679,6.258,1.28645637314291
"C-3",2005-11-17,2005,0,14.534,4.10722290605221,12.028,18.5272062114071,6.136,2.06043199353922
"C-3",2006-01-19,2006,0,11.515,8.03047736231581,112.695,221.421278938287,7.0875,8.40293351554483
"C-3",2006-02-22,2006,0,11.988,3.70346054386975,0.456,1.0196469977399,4.42,3.71440439370836
"C-3",2006-03-22,2006,0,16.224,1.68535752883476,0,0,14.03,11.9106968729793
"C-3",2006-04-20,2006,0,13.74,7.89380453266991,-0.986,2.20476302581479,5.692,3.60711380469206
"C-3",2006-05-18,2006,0,16.0725,3.5549437407644,-1.31,2.62,13.5025,12.0417174162714
"C-3",2006-06-21,2006,0,15.014,5.68763834996565,-0.586,1.31033583481488,3.874,4.20988479652353
"C-3",2006-07-20,2006,0,18.478,10.0122759650341,-1.972,4.40952605162959,10.342,12.9975851603288
"C-3",2006-08-23,2006,0,19.874,9.06418667062853,2.448,9.26825334137992,4.42,4.21224999258116
"C-3",2006-09-20,2006,0,16.674,4.16077276476378,-1.478,2.19315298144019,2.97,3.45567648948798
"C-3",2006-10-26,2006,0,15.742,5.47248298307085,-1.046,2.33892710446478,0.876,0.83625952909369
"C-3",2006-11-16,2006,0,15.51,6.23150864558495,0,0,2.54,2.57871091826905
"C-3",2006-12-20,2006,0,12.522,8.10374111136332,9.802,23.8523608894382,1.31,2.39534966132296
"C-3",2007-01-25,2007,0,17.174,8.96774107565556,0,0,2.134,3.54332188772062
"C-3",2007-02-21,2007,0,7.83,2.7813665705908,0,0,0.22,0.44
"C-3",2007-03-21,2007,0,11.374,5.03099194990411,0,0,1.642,2.89574170118814
"C-3",2007-04-25,2007,0,15.938,9.92432718122493,-0.768,1.22554885663526,1.068,0.895136861044165
"C-3",2007-05-23,2007,0,13.6875,4.27729957644618,-1.2625,2.525,0.1525,0.305
"C-3",2007-06-20,2007,0,10.998,7.30107320878239,-5.312,8.22829994591836,0.714,1.0093958589176
"C-3",2007-07-20,2007,0,15.186,2.71283615428577,-1.7,2.42280828791714,0,0
"C-3",2007-08-24,2007,0,9.462,4.08744663573728,-1.478,2.02420848728583,0,0
"C-3",2007-09-19,2007,0,11.38,3.23741409152428,0,0,0.156,0.348826604489967
"C-3",2007-10-17,2007,0,12.646,4.01087022976311,-3.568,7.97829054371925,0,0
"C-3",2007-11-15,2007,0,13.454,3.54106339960188,-4.802,7.86972807662374,0,0
"C-3",2007-12-19,2007,0,14.466,3.91843463643328,0,0,0.304,0.679764665159936
"C-3",2008-01-23,2008,0,10.174,3.32197682111119,2.126,4.75388052016455,0,0
"C-3",2008-02-20,2008,0,18.465,16.0159685938753,0,0,0.86,1.21622366364086
"C-3",2008-03-26,2008,0,10.598,4.14744137993535,0,0,-0.794,1.77543797413483
"C-3",2008-04-23,2008,0,14.0875,4.22336654814616,0,0,0,0
"C-3",2008-05-21,2008,0,10.614,3.10425997622622,-1.03,2.30315001682478,-0.318,0.711069616844933
"C-3",2008-06-26,2008,0,9.4525,2.65100452658987,-2.8225,3.3710569559116,0.295,0.937709976485267
"C-3",2008-07-23,2008,0,16.03,4.91399362365615,-2.9175,5.835,-0.145,0.29
"C-3",2008-09-04,2008,0,NA,NA,NA,NA,NA,NA
"C-3",2008-09-20,2008,0,15.596,8.06588990750556,0,0,0.656,1.46686059323986
"C-3",2008-10-22,2008,0,16.5525,7.0595060025472,0,0,0,0
"C-3",2008-11-19,2008,0,8.985,2.42537625946986,0,0,0,0
"C-3",2008-12-17,2008,0,8.986,3.9210113491292,0,0,-0.168,0.375659420219965
"C-3",2009-01-21,2009,0,13.9266666666667,13.575788497665,4.39,7.60370304522737,0.343333333333333,0.594670777265315
"C-3",2009-02-25,2009,0,10.26,4.48317409878314,6.472,20.945805546696,0.028,2.04608650843507
"C-3",2009-03-25,2009,0,7.03,2.76214590490799,-1.314,4.01437168184512,0,0
"C-3",2009-04-23,2009,0,9.382,2.70729939238349,-0.662,1.11781930561249,0.402,0.705917842245116
"C-3",2009-05-20,2009,0,8.872,1.46571484266211,0.196,0.438269323589959,0.326,0.728958160664931
"C-3",2009-06-20,2009,0,16.688,9.50357669511853,26.492,36.8988498465738,87.338,119.714916447367
"C-3",2009-07-20,2009,0,14.554,4.30324644890343,-1.012,2.26290079322979,0.092,0.205718253929981
"C-3",2009-08-20,2009,0,9.892,2.38891607219676,-1.018,2.27631720109479,0.148,0.69265431493639
"C-3",2009-09-20,2009,0,9.344,6.93479848301304,-0.52,1.16275534829989,0.348,0.778151656169927
"C-3",2009-10-20,2009,0,10.238,3.19001097176797,-1.658,1.52738993056783,0.592,1.09449531748656
"C-3",2009-12-20,2009,0,6.722,1.53984414795784,-0.188,0.759157427678871,-0.548,0.752509136157163
"C-4",2003-01-21,2003,0,10.85,5.81849350490887,0,0,0,0
"C-4",2003-02-20,2003,0,9.99,5.52904150825439,0,0,-0.223333333333333,0.386824680357049
"C-4",2003-03-19,2003,0,7.422,4.31701517254688,0,0,0,0
"C-4",2003-04-21,2003,0,8.278,2.61627980155029,-2.028,2.807074990092,-0.22,0.491934955049954
"C-4",2003-05-21,2003,0,14.172,6.66831088057538,-0.644,1.44002777750986,-0.626,0.882201790975285
"C-4",2003-06-26,2003,0,12.2933333333333,4.04145188432738,-0.926666666666667,1.60503374834716,0,0
"C-4",2003-07-24,2003,0,21.402,12.8630194744469,0,0,0.676,1.51158195278986
"C-4",2003-08-28,2003,0,11.2525,4.75504907089997,-1.64,3.28,0,0
"C-4",2003-09-25,2003,0,19.942,4.41221826296025,0.678,1.51605408874486,0.668,1.49369340896986
"C-4",2003-10-30,2003,0,12.394,2.89088740700844,-1.46,3.26465924714969,-1.626,3.03892744237173
"C-4",2003-11-26,2003,0,10.12,3.86441457403317,19.142,42.802813225301,-0.6,0.848203984899859
"C-4",2003-12-18,2003,0,10.998,3.64061395921073,-4.034,25.7524189155116,-0.148,1.1841959297346
"C-4",2004-01-28,2004,0,8.465,1.25061318293601,-1.215,2.43,-0.265,0.306974483195808
"C-4",2004-02-27,2004,0,11.72,3.25997699378385,0,0,-0.306,1.25818520099388
"C-4",2004-03-24,2004,0,10.1375,5.89576330936038,0,0,0.4275,0.855
"C-4",2004-04-28,2004,0,13.668,4.89975203454216,0.258,0.576905538194946,0.652,0.655644720866416
"C-4",2004-05-28,2004,0,21.278,6.27617479042769,-1.044,1.48338464330733,0.578,1.29244729099488
"C-4",2004-06-23,2004,0,15.116,4.47222316080045,-0.404,0.903371462909915,1.158,1.85070797264182
"C-4",2004-07-30,2004,0,16.562,3.30258535090314,70.676,160.831655870354,1.32,1.53513843024009
"C-4",2004-08-27,2004,0,19.206,6.84572713449784,3.496,5.38251614024519,0.888,1.98562836401981
"C-4",2004-09-24,2004,0,14.7,3.85966319774148,-14.674,32.190906790583,0.42,0.576671483602233
"C-4",2004-10-27,2004,0,14.428,8.83983993067748,-2.408,4.20477942346564,0.47,0.685784222623997
"C-4",2004-11-18,2004,0,13.1275,5.97989060658025,10.0675,20.135,0.83,1.66
"C-4",2004-12-16,2004,0,16.166,4.54494004360894,8.296,14.1157900947839,0,0
"C-4",2005-01-27,2005,0,9.8125,1.9256232757214,0.9875,1.975,1.145,2.29
"C-4",2005-02-23,2005,0,11.81,4.52990801966957,0,0,0.4825,0.965
"C-4",2005-03-21,2005,0,11.246,3.19412429313576,-1.494,1.70847300242058,1.004,1.38610244931607
"C-4",2005-04-27,2005,0,9.87,3.00267658376101,-0.885,1.33809566175218,0,0
"C-4",2005-05-26,2005,0,20.656,4.87375932930628,0,0,0.746,1.16257472878091
"C-4",2005-07-01,2005,0,13.37,5.49987727135797,0,0,0.172,0.384603692129964
"C-4",2005-08-25,2005,0,19.22,3.9588066383697,0,0,0.994,1.17876206250456
"C-4",2005-09-28,2005,0,17.028,3.61743970233092,0,0,0.296,0.661876121339938
"C-4",2005-10-26,2005,0,21.908,3.7297077633509,22.7,48.8966353648183,0.79,0.963016095400279
"C-4",2005-11-17,2005,0,19.442,6.46017956406786,-0.9,2.01246117974981,0.31,0.482700735445887
"C-4",2006-01-19,2006,0,16.698,11.0804634379614,0,0,0.51,0.874757109145161
"C-4",2006-02-22,2006,0,15.122,4.58612799646935,0.462,1.0330634056049,0.856,0.597938123889086
"C-4",2006-03-22,2006,0,12.864,5.20808314065741,-5.528,5.36196512483996,0.14,0.313049516849971
"C-4",2006-04-20,2006,0,16.242,5.1082648717544,-1.48,2.78701453171669,0.3,0.670820393249937
"C-4",2006-05-18,2006,0,20.58,7.15668219218934,-2.58,3.36929517852028,0.186,0.415908643814961
"C-4",2006-06-21,2006,0,15.816,6.8565027528617,-3.116,9.36521649509503,0,0
"C-4",2006-07-20,2006,0,15.008,6.31497585110189,-1.79,2.66373797510191,0,0
"C-4",2006-08-23,2006,0,20.708,6.67934652492293,-2.612,2.56650930253525,-0.678,1.11960707393264
"C-4",2006-09-20,2006,0,17.414,6.29122643051416,-1.92,2.97530670687914,2.85,3.82477450315702
"C-4",2006-10-26,2006,0,15.342,6.02845087895721,0,0,0.178,0.398020099994963
"C-4",2006-11-16,2006,0,22.61,9.03518953868705,0,0,0.796,0.477158254670293
"C-4",2006-12-20,2006,0,14.864,5.91362663684477,-0.998,2.23159584154479,1.656,3.70292857073965
"C-4",2007-01-25,2007,0,9.666,2.14585181221817,-9.518,14.4286388824449,-0.428,0.829409428448942
"C-4",2007-02-21,2007,0,8.94,5.27927078297751,0,0,0.354,0.913498768472076
"C-4",2007-03-21,2007,0,15.312,6.26262484905491,1.652,3.69398429882965,0.082,0.183357574154983
"C-4",2007-04-25,2007,0,12.424,3.82417703565094,-0.73,1.63232962357485,0.204,0.387595149608454
"C-4",2007-05-23,2007,0,11.96,7.49774299372818,-0.786,1.75754943031483,0.31,0.42485291572496
"C-4",2007-06-20,2007,0,7.194,3.79684474267779,-1.228,1.87347804897736,0.234,0.523239906734951
"C-4",2007-07-20,2007,0,15.65,8.65190441463612,-1.274,2.84875060333473,0,0
"C-4",2007-08-24,2007,0,14.64,6.55048471488943,-2.58,2.9403146090172,0.144,0.605747472136698
"C-4",2007-09-19,2007,0,9.686,3.9083922525765,0,0,0,0
"C-4",2007-10-17,2007,0,13.968,4.59814310347123,0,0,-2.784,7.17122932278699
"C-4",2007-11-15,2007,0,10.578,2.11848294777182,0.88,5.36265326121315,0.134,0.299633108984972
"C-4",2007-12-19,2007,0,8.5725,3.71291776549567,0,0,34.4975,68.995
"C-4",2008-01-23,2008,0,11.162,6.31994620230267,-0.976,1.34717482161745,0,0
"C-4",2008-02-20,2008,0,10.132,4.07434289180476,0,0,-0.38,0.84970583144992
"C-4",2008-03-26,2008,0,10.81,2.98379791540915,-2.224,3.115530452427,-0.068,1.53018626317191
"C-4",2008-04-23,2008,0,15.062,5.14016244879478,0,0,-0.642,1.8830347845964
"C-4",2008-05-21,2008,0,14.72,4.22005529189686,-1.785,3.57,-3.82,7.64
"C-4",2008-06-26,2008,0,6.388,3.16393267943552,-0.476,4.90836327098963,-0.248,0.35793854221081
"C-4",2008-07-23,2008,0,15.734,5.13253641000237,-4.096,3.93930577640274,1.502,1.88767581962582
"C-4",2008-09-04,2008,0,NA,NA,NA,NA,NA,NA
"C-4",2008-09-20,2008,0,18.212,4.42737732749311,-1.612,3.60454157972966,0.528,0.909351417219988
"C-4",2008-10-22,2008,0,13.894,4.03917442059637,1.826,4.08306012691462,0.218,0.758432594236297
"C-4",2008-11-19,2008,0,10.4733333333333,2.83824476275978,0,0,0,0
"C-4",2008-12-17,2008,0,13.538,3.74834896987994,0,0,0,0
"C-4",2009-01-21,2009,0,15.634,17.1042766581928,0,0,-0.212,0.34361315457939
"C-4",2009-02-25,2009,0,9.565,2.46598864555375,-1.875,3.75,0,0
"C-4",2009-03-25,2009,0,8.158,2.76533361459336,0.938,2.0974317628948,0.178,0.398020099994963
"C-4",2009-04-23,2009,0,11.008,5.30693602750212,0,0,0.506,0.598481411574328
"C-4",2009-05-20,2009,0,8.7,5.33704037833704,-1.566,3.50168245276467,0.95,1.1168930118861
"C-4",2009-06-20,2009,0,13.264,5.49915266200167,0.162,0.362243012354966,0.52,0.768797762743883
"C-4",2009-07-20,2009,0,13.185,2.43749188032836,-0.8625,1.725,-0.245,0.49
"C-4",2009-08-20,2009,0,10.39,3.63826194768876,1.332,2.5411552490944,1.372,2.04194025377825
"C-4",2009-09-20,2009,0,8.754,4.73751306066801,0,0,-0.32,0.715541752799933
"C-4",2009-10-20,2009,0,12.318,4.83160118387269,-0.454,1.0151748617849,0.776,1.23192126371778
"C-4",2009-12-20,2009,0,12.542,3.5780050307399,0.208,0.465102139319956,0.208,0.465102139319956
"NA-NA",2010-01-10,2010,0,11.464,6.34695967710975,-2.84533333333333,9.08056233836608,0.098,0.417170742707861
"NA-NA",2010-02-10,2010,0,8.43807692307692,3.68574553568829,-0.523846153846154,2.3905180642247,0.208846153846154,0.400892274039567
"NA-NA",2010-03-10,2010,0,7.89357142857143,4.01219180358854,-0.329642857142857,5.3512141108647,0.171785714285714,0.394170987257773
"NA-NA",2010-04-10,2010,0,10.1710714285714,5.72330410869761,0.155714285714286,9.00347810512237,0.553571428571429,1.48305544035058
"NA-NA",2010-05-10,2010,0,10.8678571428571,7.41928585818761,-0.629642857142857,1.75643047567304,0.298214285714286,0.703757394916367
"NA-NA",2010-06-10,2010,0,7.4324,3.73605214988585,0.1296,0.648,0.3412,1.35209504103817
"NA-NA",2010-07-10,2010,0,9.4675,5.03379038619745,-0.176666666666667,2.10843990679832,0.12375,2.64615194361466
"NA-NA",2010-08-10,2010,0,12.2681481481481,7.56010939941044,45.7488888888889,220.850115242361,0.297407407407407,0.87308292227817
