"site","year","season","date","web","transect","block","plot","subplot","quad","treatment","kartez","genus","sp.epithet","family","LifeHistory","PhotoPath","FunctionalGroup","cover","volume","biomass.BM","biomass.BIM","SiteCluster","MetStation","season.precip","GDD","SPEI.comp"
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"4","F","SPORO","Sporobolus",NA,"Poaceae","perennial","C4","grass",5,135,12.305,12.305,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",28,158,17.56658974,32.984,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","EPTO","Ephedra","torreyana","Ephedraceae","perennial","C3","shrub",11,297,78.661,78.661,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"3","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",2.24,2.28,1.219651282,1.65312,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"3","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",24,112,14.36287179,28.272,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"4","F","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",0.25,1.75,0.825830248,0.73825,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"3","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",2.1,10.3,0.6798,0.6798,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"4","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",2.5,17.5,1.155,1.155,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"4","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.2,3,0.0911,0.0911,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",30,264,17.94189744,35.34,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"4","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.2,1,0.066,0.066,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",8,0,22.128,22.128,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",100,2470,94.24,188.48,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"3","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",1.25,8.75,0.5775,0.5775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"4","F","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",3,9,2.4,2.4,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",72,872,42.408,84.816,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",5,230,20.165,20.165,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"4","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,4,0.544487179,0.738,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",2,18,3.438663159,5.906,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.05,0.45,0.1383,0.1383,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",7,120,19.362,19.362,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",17,174,10.38794872,20.026,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"3","C","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",0.25,0.75,0.1605,0.1605,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"4","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.05,0.1,0.0066,0.0066,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",18,324,72.594,72.594,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","CHSE7","Chamaesyce","serrula","Euphorbiaceae","annual","C4","forb",2,2,1.284,1.284,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",36,468,21.20574359,42.408,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"4","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.05,0.2,0.022775,0.022775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"4","C","SCBR2","Scleropogon","brevifolius","Poaceae","perennial","C4","grass",2.25,27,4.026141026,5.3775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","SPORO","Sporobolus",NA,"Poaceae","perennial","C4","grass",1,20,2.461,2.461,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"3","C","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",5.5,38.5,4.4,4.4,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",2,18,1.6,1.6,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"4","F","SPORO","Sporobolus",NA,"Poaceae","perennial","C4","grass",0.25,2,0.61525,0.61525,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",5.5,27.5,3.898673077,6.479,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"14",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",4,0,7.829149325,7.628,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",6,164,24.198,24.198,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"4","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",1,9,0.594,0.594,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",2.5,0,4.94255655,4.7675,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"4","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",1.5,7.5,0.68325,0.68325,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"4","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",5.5,95,11.11044788,10.4885,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"4","F","CHER2","Chaetopappa","ericoides","Asteraceae","perennial","C3","forb",2,16,3.568,3.568,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"4","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.03,0.03,0.08298,0.08298,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"4","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.5,1.5,0.22775,0.22775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"4","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.75,4.25,0.2805,0.2805,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",4.25,0,7.849758048,8.10475,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"3","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",3.5,18.5,1.221,1.221,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"14",NA,"3","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",59,3035,237.947,237.947,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"3","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.5,4,0.27224359,0.369,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",9,214,20.02592308,20.116,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"4","F","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",12,230,21.60971795,21.62,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",17.5,0,29.86142653,33.3725,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"3","F","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",2,8,1.6,1.6,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",20.5,145,12.79276923,24.149,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.7,6.4,0.925628205,1.2546,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",100,5700,403.3,403.3,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",1.6,8,1.304348718,1.8848,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",27,1134,108.891,108.891,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"4","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",3.88,6.88,2.112610256,2.86344,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,5,0.544487179,0.738,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.2,8.4,0.653384615,0.8856,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",4.5,26.5,1.749,1.749,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",4,64,2.402769231,4.712,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"4","F","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1.5,4.5,0.816730769,1.107,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",17.5,668,70.5775,70.5775,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",5,45,5.7,5.7,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.25,1.5,0.113875,0.113875,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"4","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",16,288,19.008,19.008,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"3","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",14,196,12.936,12.936,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"3","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1.75,0,4.8405,4.8405,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"4","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",2,58,3.717221774,3.814,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"4","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",18.5,99,11.96720513,21.793,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"9",NA,"3","C","ZIGR","Zinnia","grandiflora","Asteraceae","perennial","C3","shrub",1,12,2.688,2.688,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",1.09,9.12,0.496495,0.496495,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"3","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",2,30,5.532,5.532,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",2,0,3.717221774,3.814,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",4.55,83,9.137547001,8.67685,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",6.5,0,17.979,17.979,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"4","C","MEMU3","Mentzelia","multiflora","Loasaceae","perennial","C3","forb",2,60,3.298,3.298,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"3","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",2,16,0.911,0.911,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"13",NA,"3","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",1.5,31.5,3.019532051,2.961,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"20",NA,"4","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",16,112,9.424,18.848,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"4","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",1.85,14.2,0.9372,0.9372,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"3","C","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",3,36,8.346,8.346,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"3","F","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.25,1.75,0.285,0.285,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",2,0,4.111927551,3.814,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"17",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",6.5,0,11.98229432,12.3955,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"4","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",1.2,12,2.705521265,2.9112,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"3","C","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",0.96,4.28,2.169248718,1.13088,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",1.5,36,6.0495,6.0495,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.01,0.02,0.008,0.008,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"7",NA,"4","C","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",1,25,3.813384615,2.43,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"4","C","PEAN","Pectis","angustifolia","Asteraceae","annual","C4","forb",0.01,0.01,0.00885,0.00885,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"3","F","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.12,0.34,0.096,0.096,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"4","C","SCBR2","Scleropogon","brevifolius","Poaceae","perennial","C4","grass",0.5,5,0.815564103,1.195,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"4",NA,"3","F","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",0.1,0.4,0.0264,0.0264,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",2,8,2.28,2.28,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"1",NA,"3","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",5.75,99.5,12.17488893,13.9495,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",3,0,6.167891327,5.721,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"4","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.75,4,0.341625,0.341625,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"3","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",0.02,0.02,0.05532,0.05532,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"2",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",0.02,0.04,0.010889744,0.01476,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"18",NA,"3","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",2.7,16.1,1.22985,1.22985,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.03,0.09,0.10788,0.10788,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"3",NA,"4","C","TILA2","Tidestromia","lanuginosa","Amaranthaceae","annual","C4","forb",2.75,44.25,2.9205,2.9205,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"19",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",8.5,64.5,5.864403846,10.013,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"4","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",1.8,37.4,4.174381728,3.4326,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"11",NA,"3","F","KAPA","Kallstroemia","parviflora","Zygophyllaceae","annual","C4","forb",100,2298,108.376,216.752,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"16",NA,"3","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",38,1520,153.254,153.254,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",7.05,168.2,14.86951511,13.44435,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"15",NA,"3","C","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",1,21,4.033,4.033,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"6",NA,"3","F","SATR12","Salsola","tragus","Chenopodiaceae","annual","C4","forb",2,70,8.066,8.066,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"5",NA,"4","C","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.75,5.65,0.341625,0.341625,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"12",NA,"3","C","CHSES","Chamaesyce","serpyllifolia","Euphorbiaceae","annual","C4","forb",1,3,0.544487179,0.738,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"8",NA,"3","F","EUEX4","Euphorbia","exstipulata","Euphorbiaceae","annual","C3","forb",0.06,0.18,0.02733,0.02733,"DeepWell","40",101.7435897,4468.7895,-1.033261195
"fertilizer",2020,"fall",2020-09-11,NA,NA,NA,"10",NA,"3","F","ALIN","Allionia","incarnata","Nyctaginaceae","perennial","C4","forb",0.05,0.05,0.04,0.04,"DeepWell","40",101.7435897,4468.7895,-1.033261195
