Survey Year,Year planted,Species_Full,SPCODE,SR,Block,Plot,ID,Row,Col,Position ID,Height.cm,Diameter.mm,DBH.mm,Dead,Reproducing,Reproduction Count,Notes on survey
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3804,4,D,3804,126,19.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3805,4,E,3805,30,8,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3808,4,H,3808,61,4,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3809,5,A,3809,90,10,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3810,5,B,3810,86,11,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3811,5,C,3811,78,8.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3812,5,D,3812,45,5.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3813,5,E,3813,54,7.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3814,5,F,3814,101,11,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3815,5,G,3815,46,5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3818,6,B,3818,55,7,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3819,6,C,3819,43,7,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3820,6,D,3820,66,8,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3821,6,E,3821,33,4.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3822,6,F,3822,26,3.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3823,6,G,3823,64,13,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3824,6,H,3824,59,5.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3825,7,A,3825,113,20.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3827,7,C,3827,231,,14.5,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3828,7,D,3828,54,5.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3829,7,E,3829,36,3.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3830,7,F,3830,83,8,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3831,7,G,3831,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3832,7,H,3832,72,9,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3833,8,A,3833,26,3,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3834,8,B,3834,65,8,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3835,8,C,3835,87,13.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3836,8,D,3836,,,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3837,8,E,3837,90,10,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3838,8,F,3838,23,4.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3839,8,G,3839,66,9.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,2,62,QUAL-2013-3840,8,H,3840,135,21,,No,No,0,
2020,2013,Quercus_alba,QUAL,12,2,65,QUAL-2013-3976,1,H,3976,44,5,,No,No,0,
2020,2013,Quercus_alba,QUAL,12,2,65,QUAL-2013-4026,8,B,4026,21,5,,No,No,0,Top snapped
2020,2013,Quercus_alba,QUAL,12,2,79,QUAL-2013-4879,2,G,4879,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,2,79,QUAL-2013-4880,2,H,4880,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,2,79,QUAL-2013-4928,8,H,4928,58,5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5316,1,D,5316,65,7,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5317,1,E,5317,80,8.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5318,1,F,5318,31,5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5323,2,C,5323,153,24,6.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5325,2,E,5325,63,8,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5330,3,B,5330,137,21,3,No,No,0,Leaf gall
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5332,3,D,5332,97,14,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5335,3,G,5335,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5337,4,A,5337,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5340,4,D,5340,23,3.5,,No,No,0,Leading stem dead
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5341,4,E,5341,150,24,5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5342,4,F,5342,65,12,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5343,4,G,5343,88,8.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5347,5,C,5347,126,6,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5351,5,G,5351,203,,13,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5356,6,D,5356,150,23,4.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5357,6,E,5357,73,11,,No,No,0,Leaf gall
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5359,6,G,5359,178,,8,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5365,7,E,5365,105,17,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5370,8,B,5370,169,,7,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5373,8,E,5373,177,,7.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5374,8,F,5374,119,14,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,86,QUAL-2013-5376,8,H,5376,54,8.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5633,1,A,5633,222,,7.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5634,1,B,5634,74,16,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5635,1,C,5635,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5637,1,E,5637,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5638,1,F,5638,106,19,,Yes,No,0,Top dead
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5641,2,A,5641,70,9,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5643,2,C,5643,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5647,2,G,5647,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5652,3,D,5652,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5657,4,A,5657,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5661,4,E,5661,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5662,4,F,5662,122.5,14,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5663,4,G,5663,230,,13,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5664,4,H,5664,157,,4.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5666,5,B,5666,,,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5668,5,D,5668,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5671,5,G,5671,40,8,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5673,6,A,5673,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5676,6,D,5676,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5683,7,C,5683,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5684,7,D,5684,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5686,7,F,5686,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5687,7,G,5687,24.5,2.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5691,8,C,5691,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,91,QUAL-2013-5695,8,G,5695,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5761,1,A,5761,52,4.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5762,1,B,5762,76,6.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5764,1,D,5764,28,3,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5765,1,E,5765,165,,8,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5767,1,G,5767,69,8,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5768,1,H,5768,253,,20.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5769,2,A,5769,44,10,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5771,2,C,5771,93,11.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5777,3,A,5777,60,13,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5786,4,B,5786,47,6,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5792,4,H,5792,81,20,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5794,5,B,5794,142,22,3.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5805,6,E,5805,42,12,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5809,7,A,5809,93,12.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5814,7,F,5814,46.5,5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5821,8,E,5821,138,24,4.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,2,95,QUAL-2013-5822,8,F,5822,37,6,,No,No,0,Stem gall
2020,2013,Quercus_alba,QUAL,12,3,99,QUAL-2013-5973,3,E,5973,111,12.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6209,1,A,6209,48,13,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6219,2,C,6219,213.5,,15.5,No,No,0,Stem gall
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6220,2,D,6220,147,,5.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6221,2,E,6221,84,23,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6224,2,H,6224,180,,12,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6233,4,A,6233,86.5,8.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6241,5,A,6241,,,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6244,5,D,6244,91,12,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6245,5,E,6245,89,6,,No,No,0,Top dead
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6247,5,G,6247,30,5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6248,5,H,6248,47,9.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6251,6,C,6251,85,8.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6252,6,D,6252,72,17,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6254,6,F,6254,136,14.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6256,6,H,6256,42,6.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6258,7,B,6258,71,13,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6259,7,C,6259,68,7.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6262,7,F,6262,44,3.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6263,7,G,6263,95,15,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6264,7,H,6264,185,,8.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6265,8,A,6265,55,10,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6266,8,B,6266,77,7.5,,No,No,0,Stem gall
2020,2013,Quercus_alba,QUAL,2,3,103,QUAL-2013-6269,8,E,6269,202,,17,No,No,0,
2020,2013,Quercus_alba,QUAL,12,3,107,QUAL-2013-6484,3,D,6484,62,5,,No,No,0,
2020,2013,Quercus_alba,QUAL,12,3,107,QUAL-2013-6512,6,H,6512,64.5,4,,No,No,0,
2020,2013,Quercus_alba,QUAL,5,3,114,QUAL-2013-6852,1,D,6852,95.5,9,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,5,3,114,QUAL-2013-6871,3,G,6871,49.5,4.5,,No,No,0,check 2020 & tree
2020,2013,Quercus_alba,QUAL,5,3,114,QUAL-2013-6875,4,C,6875,101.5,6.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,5,3,114,QUAL-2013-6883,5,C,6883,19,2,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,5,3,114,QUAL-2013-6887,5,G,6887,49,3,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,5,3,114,QUAL-2013-6892,6,D,6892,26,3,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,5,3,114,QUAL-2013-6905,8,A,6905,85,6.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,5,1,2,QUAL-2013-72,1,H,72,217,,17,No,No,0,
2020,2013,Quercus_alba,QUAL,5,1,2,QUAL-2013-76,2,D,76,180,,5.5,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,3,128,QUAL-2013-7720,5,H,7720,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-773,1,E,773,403,,36,No,No,0,
2020,2013,Quercus_alba,QUAL,12,3,128,QUAL-2013-7739,8,C,7739,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-775,1,G,775,255,,15,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-776,1,H,776,52.5,8,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-777,2,A,777,128,17.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-778,2,B,778,35.5,6,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-780,2,D,780,94,7.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-781,2,E,781,364,,30,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-783,2,G,783,318,,25,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-784,2,H,784,16,2,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-788,3,D,788,207,,14.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-790,3,F,790,18,2,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-792,3,H,792,44,9,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-795,4,C,795,157,19.5,6,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-797,4,E,797,75,7,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-798,4,F,798,225,,18,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-800,4,H,800,235,,12,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-801,5,A,801,234,,13.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-803,5,C,803,177,,7,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-807,5,G,807,86,10,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-816,6,H,816,245,,17,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8193,1,A,8193,98,22,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8195,1,C,8195,60,6.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8196,1,D,8196,246,,13,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8198,1,F,8198,71,7,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-820,7,D,820,188,18,6,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8201,2,A,8201,97.5,27,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8202,2,B,8202,47,5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8204,2,D,8204,56,6,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8205,2,E,8205,91,21,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8206,2,F,8206,35,4,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8207,2,G,8207,58,14,,Yes,No,0,Leading stem dead
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8208,2,H,8208,107,14,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8210,3,B,8210,118.5,19.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8211,3,C,8211,206,,13,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8212,3,D,8212,116,13,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8213,3,E,8213,41,3.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8214,3,F,8214,102.5,15,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8215,3,G,8215,64,21,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8217,4,A,8217,203,,10,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8218,4,B,8218,191,19,8,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8219,4,C,8219,161,15,5,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8220,4,D,8220,61,16,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8221,4,E,8221,92.5,10,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8222,4,F,8222,119,12.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8223,4,G,8223,47,5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8224,4,H,8224,220,,13,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8225,5,A,8225,84,6.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8227,5,C,8227,105,18.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8228,5,D,8228,51.5,5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8229,5,E,8229,104,19,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8230,5,F,8230,39,4.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8231,5,G,8231,86,13,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8232,5,H,8232,222,,10.5,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8233,6,A,8233,44,2.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8234,6,B,8234,84,7,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8235,6,C,8235,91.5,11.5,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8236,6,D,8236,216,,20,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8237,6,E,8237,96,16,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8238,6,F,8238,122,13,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8239,6,G,8239,162,23,6.5,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8241,7,A,8241,63.5,6,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8242,7,B,8242,74.5,6,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8244,7,D,8244,230,,15,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8245,7,E,8245,163,21,4,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8246,7,F,8246,160,15.5,4.5,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8247,7,G,8247,164,,8.5,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8248,7,H,8248,141.5,22.5,3,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8250,8,B,8250,107,15,,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8251,8,C,8251,183,25,11,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8252,8,D,8252,153,22.5,5,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8254,8,F,8254,192,,13,No,No,0,
2020,2013,Quercus_alba,QUAL,1,3,136,QUAL-2013-8256,8,H,8256,222,,17,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-826,8,B,826,230,36,16.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-827,8,C,827,243,,17,No,No,0,
2020,2013,Quercus_alba,QUAL,2,1,13,QUAL-2013-828,8,D,828,180,,18,No,No,0,
2020,2013,Quercus_alba,QUAL,5,1,2,QUAL-2013-83,3,C,83,61,14,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8385,1,A,8385,102,24,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8388,1,D,8388,53,5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8390,1,F,8390,220,,14,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8394,2,B,8394,107,14,,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8396,2,D,8396,169,,7,No,No,0,
2020,2013,Quercus_alba,QUAL,5,1,2,QUAL-2013-84,3,D,84,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8400,2,H,8400,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8402,3,B,8402,49,4,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8403,3,C,8403,41.5,2.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8404,3,D,8404,20.5,2.5,,Yes,No,0,Top dead
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8406,3,F,8406,247,,16.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8408,3,H,8408,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8409,4,A,8409,92,12.5,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,1,14,QUAL-2013-841,2,A,841,228.5,,12.5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8413,4,E,8413,58.5,3.5,,Yes,No,0,Leading stem dead
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8431,6,G,8431,19,2,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8438,7,F,8438,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8439,7,G,8439,50,3,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8440,7,H,8440,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8441,8,A,8441,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8445,8,E,8445,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8447,8,G,8447,262,,18,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,139,QUAL-2013-8448,8,H,8448,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,3,140,QUAL-2013-8453,1,E,8453,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,3,140,QUAL-2013-8465,3,A,8465,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,3,140,QUAL-2013-8476,4,D,8476,,,,No,No,0,
2020,2013,Quercus_alba,QUAL,12,3,140,QUAL-2013-8491,6,C,8491,,,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,12,1,14,QUAL-2013-852,3,D,852,360,,16,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,143,QUAL-2013-8642,1,B,8642,179.5,,5,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,143,QUAL-2013-8643,1,C,8643,64,12,,Yes,No,0,
2020,2013,Quercus_alba,QUAL,2,3,143,QUAL-2013-8644,1,D,8644,277,,20,No,No,0,
2020,2013,Quercus_alba,QUAL,2,3,143,QUAL-2013-8645,1,E,8645,69,12.5,,No,No,0,
