DATE,Block-plot-rep,MONTH,YEAR,Reported_CO2_Flux_ug_C_cm-2_hr-1,Reported_CH4_Flux_ng_C_cm-2_hr-1,Reported_N2O_Flux_ng_N_cm-2_hr-1
7/24/2008,A-1-1,July,2008,16.05,-7.38,0
7/24/2008,A-1-2,July,2008,18.4,0,0.37
7/24/2008,A-1-3,July,2008,9,0,0
7/24/2008,A-1-4,July,2008,13.36,0,0
7/24/2008,A-1-5,July,2008,10.57,0,0
7/24/2008,A-2-1,July,2008,8.3,0,0.95
7/24/2008,A-2-2,July,2008,20.93,0,1.72
7/24/2008,A-2-3,July,2008,11.2,-7.91,2.61
7/24/2008,A-2-4,July,2008,22.45,0,0.25
7/24/2008,A-2-5,July,2008,5.45,-3.76,0
7/24/2008,A-3-1,July,2008,,,
7/24/2008,A-3-2,July,2008,,,
7/24/2008,A-3-3,July,2008,,,
7/24/2008,A-3-4,July,2008,,,
7/24/2008,A-3-5,July,2008,,,
7/24/2008,A-4-1,July,2008,6.53,0,0
7/24/2008,A-4-2,July,2008,16.08,0,0.8
7/24/2008,A-4-3,July,2008,23.73,0,1.96
7/24/2008,A-4-4,July,2008,19.98,0,2.8
7/24/2008,A-4-5,July,2008,13.34,0,0
7/24/2008,B-1-1,July,2008,42.19,0,0
7/24/2008,B-1-2,July,2008,14.32,10.67,0
7/24/2008,B-1-3,July,2008,30.01,0,0
7/24/2008,B-1-4,July,2008,18.23,0,0
7/24/2008,B-1-5,July,2008,15.41,0,0
7/24/2008,B-2-1,July,2008,34.98,-9.74,0
7/24/2008,B-2-2,July,2008,19.97,0,0
7/24/2008,B-2-3,July,2008,17.36,0,0
7/24/2008,B-2-4,July,2008,11.27,0,0
7/24/2008,B-2-5,July,2008,8.66,0,0
7/24/2008,B-3-1,July,2008,14.04,0,0
7/24/2008,B-3-2,July,2008,19.97,0,0
7/24/2008,B-3-3,July,2008,21.32,-7.35,0
7/24/2008,B-3-4,July,2008,21.88,0,3.05
7/24/2008,B-3-5,July,2008,10.66,-3.79,0
7/24/2008,B-4-1,July,2008,5.28,0,0
7/24/2008,B-4-2,July,2008,14.86,0,1.05
7/24/2008,B-4-3,July,2008,9.93,21.1,14.05
7/24/2008,B-4-4,July,2008,8.89,0,0
7/24/2008,B-4-5,July,2008,8.4,0,0
7/23/2008,C-1-1,July,2008,13.07,0,0.49
7/23/2008,C-1-2,July,2008,10.74,0,0.24
7/23/2008,C-1-3,July,2008,,,
7/23/2008,C-1-4,July,2008,18.22,-7.49,2.15
7/23/2008,C-1-5,July,2008,14.62,0,-0.94
7/23/2008,C-2-1,July,2008,11.91,0,0
7/23/2008,C-2-2,July,2008,14.53,-1.91,2.49
7/23/2008,C-2-3,July,2008,16.36,0,0
7/23/2008,C-2-4,July,2008,17.75,-2.17,0
7/23/2008,C-2-5,July,2008,14.48,-5.19,0
7/23/2008,C-3-1,July,2008,22.94,-11.67,-0.58
7/23/2008,C-3-2,July,2008,13.56,0,0
7/23/2008,C-3-3,July,2008,,,
7/23/2008,C-3-4,July,2008,15.9,0,0
7/23/2008,C-3-5,July,2008,11.72,0,0
7/23/2008,C-4-1,July,2008,14.63,-7.99,0
7/23/2008,C-4-2,July,2008,10.19,-4.81,1.18
7/23/2008,C-4-3,July,2008,13.55,0,2.32
7/23/2008,C-4-4,July,2008,16.3,0,-0.31
7/23/2008,C-4-5,July,2008,24,-7.68,4.32
8/28/2008,A-1-1,Aug,2008,14.72,0,0
8/28/2008,A-1-2,Aug,2008,15.38,0,0
8/28/2008,A-1-3,Aug,2008,23.99,0,0
8/28/2008,A-1-4,Aug,2008,12.88,0,0
8/28/2008,A-1-5,Aug,2008,17.24,0,0
8/28/2008,A-2-1,Aug,2008,9.73,0,0.57
8/28/2008,A-2-2,Aug,2008,16.35,0,0.74
8/28/2008,A-2-3,Aug,2008,15.04,0,0
8/28/2008,A-2-4,Aug,2008,31.24,0,1.19
8/28/2008,A-2-5,Aug,2008,18.36,-4.81,1.11
8/28/2008,A-3-1,Aug,2008,21.57,-3.73,0
8/28/2008,A-3-2,Aug,2008,8.75,0,0
8/28/2008,A-3-3,Aug,2008,20.61,-3.86,0
8/28/2008,A-3-4,Aug,2008,17.66,0,0
8/28/2008,A-3-5,Aug,2008,18.12,0,1.88
8/28/2008,A-4-1,Aug,2008,12.62,15.52,1.07
8/28/2008,A-4-2,Aug,2008,20.1,0,3.18
8/28/2008,A-4-3,Aug,2008,9,0,0
8/28/2008,A-4-4,Aug,2008,12.1,0,2.33
8/28/2008,A-4-5,Aug,2008,14.65,0,2.67
8/29/2008,B-1-1,Aug,2008,13.89,0,2
8/29/2008,B-1-2,Aug,2008,9.93,-2.98,0.67
8/29/2008,B-1-3,Aug,2008,20.09,-6.31,0.71
8/29/2008,B-1-4,Aug,2008,,,
8/29/2008,B-1-5,Aug,2008,6.18,0,0
8/29/2008,B-2-1,Aug,2008,16.71,0,1.96
8/29/2008,B-2-2,Aug,2008,14.89,0,1.36
8/29/2008,B-2-3,Aug,2008,3.75,0,0.8
8/29/2008,B-2-4,Aug,2008,,,
8/29/2008,B-2-5,Aug,2008,13.26,0,0
8/29/2008,B-3-1,Aug,2008,29.74,0,3.89
8/29/2008,B-3-2,Aug,2008,20.07,0,2.78
8/29/2008,B-3-3,Aug,2008,24.43,0,1.27
8/29/2008,B-3-4,Aug,2008,2.97,0,1.09
8/29/2008,B-3-5,Aug,2008,27.95,0,1.1
8/29/2008,B-4-1,Aug,2008,13.67,0,0
8/29/2008,B-4-2,Aug,2008,19.69,-3.72,1.52
8/29/2008,B-4-3,Aug,2008,7.2,0,0
8/29/2008,B-4-4,Aug,2008,14.88,-0.53,-0.1
8/29/2008,B-4-5,Aug,2008,15.23,0,0.45
9/4/2008,C-1-1,Aug,2008,,,
9/4/2008,C-1-2,Aug,2008,,,
9/4/2008,C-1-3,Aug,2008,,,
9/4/2008,C-1-4,Aug,2008,,,
9/4/2008,C-1-5,Aug,2008,,,
9/4/2008,C-2-1,Aug,2008,,,
9/4/2008,C-2-2,Aug,2008,,,
9/4/2008,C-2-3,Aug,2008,,,
9/4/2008,C-2-4,Aug,2008,,,
9/4/2008,C-2-5,Aug,2008,,,
9/4/2008,C-3-1,Aug,2008,,,
9/4/2008,C-3-2,Aug,2008,,,
9/4/2008,C-3-3,Aug,2008,,,
9/4/2008,C-3-4,Aug,2008,,,
9/4/2008,C-3-5,Aug,2008,,,
9/4/2008,C-4-1,Aug,2008,,,
9/4/2008,C-4-2,Aug,2008,,,
9/4/2008,C-4-3,Aug,2008,,,
9/4/2008,C-4-4,Aug,2008,,,
9/4/2008,C-4-5,Aug,2008,,,
9/20/2008,A-1-1,September,2008,11.1,0,-0.45
9/20/2008,A-1-2,September,2008,13.37,0,0
9/20/2008,A-1-3,September,2008,14.59,0,12.72
9/20/2008,A-1-4,September,2008,,,
9/20/2008,A-1-5,September,2008,14.68,-11.46,0
9/20/2008,A-2-1,September,2008,10.18,-4.25,0
9/20/2008,A-2-2,September,2008,42.6,0,1.42
9/20/2008,A-2-3,September,2008,9.4,0,0
9/20/2008,A-2-4,September,2008,25.24,0,3.9
9/20/2008,A-2-5,September,2008,6.74,0,0
9/20/2008,A-3-1,September,2008,9.97,0,0
9/20/2008,A-3-2,September,2008,11.72,0,1.42
9/20/2008,A-3-3,September,2008,11.45,0,0
9/20/2008,A-3-4,September,2008,14.87,0,0.79
9/20/2008,A-3-5,September,2008,10.73,0,1.11
9/20/2008,A-4-1,September,2008,35.37,0,0
9/20/2008,A-4-2,September,2008,12.15,0,0
9/20/2008,A-4-3,September,2008,11.1,0,1.37
9/20/2008,A-4-4,September,2008,22.26,945.95,0
9/20/2008,A-4-5,September,2008,16.35,5.53,1.33
9/20/2008,B-1-1,September,2008,22.45,0,0
9/20/2008,B-1-2,September,2008,42.52,0,20.62
9/20/2008,B-1-3,September,2008,15.39,0,0
9/20/2008,B-1-4,September,2008,16.03,0,0
9/20/2008,B-1-5,September,2008,14.22,0,0.24
9/20/2008,B-2-1,September,2008,18.75,0,0
9/20/2008,B-2-2,September,2008,,,
9/20/2008,B-2-3,September,2008,7.36,0,0
9/20/2008,B-2-4,September,2008,7.93,0,0
9/20/2008,B-2-5,September,2008,10.66,0,0
9/20/2008,B-3-1,September,2008,13.18,0,0
9/20/2008,B-3-2,September,2008,13.03,0,0
9/20/2008,B-3-3,September,2008,24.05,0,0
9/20/2008,B-3-4,September,2008,14.44,0,0
9/20/2008,B-3-5,September,2008,,,
9/20/2008,B-4-1,September,2008,,,
9/20/2008,B-4-2,September,2008,8.2,0,0
9/20/2008,B-4-3,September,2008,4.29,4594.24,0
9/20/2008,B-4-4,September,2008,,,
9/20/2008,B-4-5,September,2008,12.88,0,0
9/20/2008,C-1-1,September,2008,24.86,-6.29,0
9/20/2008,C-1-2,September,2008,11.96,0,0
9/20/2008,C-1-3,September,2008,11.37,0,1.17
9/20/2008,C-1-4,September,2008,21.03,0,0
9/20/2008,C-1-5,September,2008,11.23,0,0
9/20/2008,C-2-1,September,2008,11.21,0,0
9/20/2008,C-2-2,September,2008,7.11,-4.97,0
9/20/2008,C-2-3,September,2008,15.51,0,0
9/20/2008,C-2-4,September,2008,17.85,0,1.81
9/20/2008,C-2-5,September,2008,15.18,0,1.43
9/20/2008,C-3-1,September,2008,7.05,0,0
9/20/2008,C-3-2,September,2008,13.34,0,0
9/20/2008,C-3-3,September,2008,24.67,0,0
9/20/2008,C-3-4,September,2008,23.47,0,0
9/20/2008,C-3-5,September,2008,9.45,0,3.28
9/20/2008,C-4-1,September,2008,14.54,0,0.54
9/20/2008,C-4-2,September,2008,15.59,0,0
9/20/2008,C-4-3,September,2008,21.72,0,0
9/20/2008,C-4-4,September,2008,15.03,-8.06,0
9/20/2008,C-4-5,September,2008,24.18,0,2.1
10/23/2008,A-1-1,Oct,2008,5.8,0,0
10/23/2008,A-1-2,Oct,2008,13.53,0,0
10/23/2008,A-1-3,Oct,2008,4.78,0,0
10/23/2008,A-1-4,Oct,2008,11.65,0,0
10/23/2008,A-1-5,Oct,2008,11.07,-7.51,0
10/23/2008,A-2-1,Oct,2008,4.49,0,1.08
10/23/2008,A-2-2,Oct,2008,2.79,0,0
10/23/2008,A-2-3,Oct,2008,7.31,0,0
10/23/2008,A-2-4,Oct,2008,18.48,-0.73,0
10/23/2008,A-2-5,Oct,2008,10.53,0,0
10/23/2008,A-3-1,Oct,2008,11.97,0,2.05
10/23/2008,A-3-2,Oct,2008,9.14,0,2.99
10/23/2008,A-3-3,Oct,2008,13.56,0,1.63
10/23/2008,A-3-4,Oct,2008,19.16,0,0
10/23/2008,A-3-5,Oct,2008,15.18,-8.79,1.57
10/23/2008,A-4-1,Oct,2008,2.05,10.03,0
10/23/2008,A-4-2,Oct,2008,5.99,0,1.08
10/23/2008,A-4-3,Oct,2008,10.93,0,0.05
10/23/2008,A-4-4,Oct,2008,13,0,3.81
10/23/2008,A-4-5,Oct,2008,6.69,14.65,0
10/24/2008,B-1-1,Oct,2008,19.79,-6.95,2.08
10/24/2008,B-1-2,Oct,2008,13.11,0,0
10/24/2008,B-1-3,Oct,2008,15.23,-4.49,1.31
10/24/2008,B-1-4,Oct,2008,11.74,0,2.02
10/24/2008,B-1-5,Oct,2008,7.92,4.82,2.18
10/24/2008,B-2-1,Oct,2008,12.64,0,0
10/24/2008,B-2-2,Oct,2008,7.61,0,-0.36
10/24/2008,B-2-3,Oct,2008,14.33,0,3.96
10/24/2008,B-2-4,Oct,2008,12.14,0,1.02
10/24/2008,B-2-5,Oct,2008,8.53,-1.24,2.7
10/24/2008,B-3-1,Oct,2008,6.98,0,1.58
10/24/2008,B-3-2,Oct,2008,6.71,0,0
10/24/2008,B-3-3,Oct,2008,21.4,0,0
10/24/2008,B-3-4,Oct,2008,20.98,-4.57,2.32
10/24/2008,B-3-5,Oct,2008,11.22,4.62,0
10/24/2008,B-4-1,Oct,2008,,,
10/24/2008,B-4-2,Oct,2008,25.25,0,0
10/24/2008,B-4-3,Oct,2008,9.6,-3.25,0
10/24/2008,B-4-4,Oct,2008,13.13,0,0
10/24/2008,B-4-5,Oct,2008,11,0,0
10/22/2008,C-1-1,Oct,2008,29.23,0,0
10/22/2008,C-1-2,Oct,2008,18.88,0,0
10/22/2008,C-1-3,Oct,2008,19.44,0,0
10/22/2008,C-1-4,Oct,2008,5.95,0,0.62
10/22/2008,C-1-5,Oct,2008,19.91,0,0
10/22/2008,C-2-1,Oct,2008,10.02,0,0
10/22/2008,C-2-2,Oct,2008,20.95,0,0
10/22/2008,C-2-3,Oct,2008,11.25,0,0
10/22/2008,C-2-4,Oct,2008,17.37,0,0
10/22/2008,C-2-5,Oct,2008,25.76,0,0
10/22/2008,C-3-1,Oct,2008,,,
10/22/2008,C-3-2,Oct,2008,14.08,0,0
10/22/2008,C-3-3,Oct,2008,26.67,0,0
10/22/2008,C-3-4,Oct,2008,15.16,0,0
10/22/2008,C-3-5,Oct,2008,10.3,0,0
10/22/2008,C-4-1,Oct,2008,14.59,0,0
10/22/2008,C-4-2,Oct,2008,13.22,0,0.81
10/22/2008,C-4-3,Oct,2008,11.96,0,1.1
10/22/2008,C-4-4,Oct,2008,9.43,9.13,-0.82
10/22/2008,C-4-5,Oct,2008,20.27,0,0
11/20/2008,A-1-1,Nov,2008,8.48,0,0
11/20/2008,A-1-2,Nov,2008,8.75,0,0
11/20/2008,A-1-3,Nov,2008,11.51,0,0
11/20/2008,A-1-4,Nov,2008,5.43,0,0
11/20/2008,A-1-5,Nov,2008,8.78,0,-1.32
11/20/2008,A-2-1,Nov,2008,6.14,0,0
11/20/2008,A-2-2,Nov,2008,14.49,0,0
11/20/2008,A-2-3,Nov,2008,9.07,0,0
11/20/2008,A-2-4,Nov,2008,11.6,0,0
11/20/2008,A-2-5,Nov,2008,,,
11/20/2008,A-3-1,Nov,2008,8.62,0,1.47
11/20/2008,A-3-2,Nov,2008,11.83,0,2.23
11/20/2008,A-3-3,Nov,2008,8.76,0,0
11/20/2008,A-3-4,Nov,2008,10.36,0,0
11/20/2008,A-3-5,Nov,2008,7.71,0,0
11/20/2008,A-4-1,Nov,2008,7.2,0,1.26
11/20/2008,A-4-2,Nov,2008,9.98,0,0
11/20/2008,A-4-3,Nov,2008,19.76,12.18,0
11/20/2008,A-4-4,Nov,2008,16.42,-4.48,3
11/20/2008,A-4-5,Nov,2008,10.1,0,0
11/21/2008,B-1-1,Nov,2008,40.38,0,1.64
11/21/2008,B-1-2,Nov,2008,10.09,0,0.94
11/21/2008,B-1-3,Nov,2008,8.99,-13.59,0
11/21/2008,B-1-4,Nov,2008,14.8,0,0
11/21/2008,B-1-5,Nov,2008,9.83,0,0.74
11/21/2008,B-2-1,Nov,2008,22.37,0,0
11/21/2008,B-2-2,Nov,2008,11.07,0,0
11/21/2008,B-2-3,Nov,2008,17.3,0,0
11/21/2008,B-2-4,Nov,2008,8.25,0,1.82
11/21/2008,B-2-5,Nov,2008,10.02,0,0
11/21/2008,B-3-1,Nov,2008,11.51,0,0
11/21/2008,B-3-2,Nov,2008,20.91,12.49,0
11/21/2008,B-3-3,Nov,2008,35.81,0,1.13
11/21/2008,B-3-4,Nov,2008,8.36,0,3.14
11/21/2008,B-3-5,Nov,2008,17.03,0,2.76
11/21/2008,B-4-1,Nov,2008,6.22,15.34,1.93
11/21/2008,B-4-2,Nov,2008,18.52,0,0
11/21/2008,B-4-3,Nov,2008,6.3,798.01,2.54
11/21/2008,B-4-4,Nov,2008,5.5,0,0
11/21/2008,B-4-5,Nov,2008,,,
11/19/2008,C-1-1,Nov,2008,18.45,0,0
11/19/2008,C-1-2,Nov,2008,22.74,0,0
11/19/2008,C-1-3,Nov,2008,35.21,0,0
11/19/2008,C-1-4,Nov,2008,11.94,0,0
11/19/2008,C-1-5,Nov,2008,2.38,0,0
11/19/2008,C-2-1,Nov,2008,,,
11/19/2008,C-2-2,Nov,2008,,,
11/19/2008,C-2-3,Nov,2008,,,
11/19/2008,C-2-4,Nov,2008,9.47,0,0
11/19/2008,C-2-5,Nov,2008,7.01,-1.82,0
11/19/2008,C-3-1,Nov,2008,10.7,0,0
11/19/2008,C-3-2,Nov,2008,7.27,0,0
11/19/2008,C-3-3,Nov,2008,,,
11/19/2008,C-3-4,Nov,2008,,,
11/19/2008,C-3-5,Nov,2008,,,
11/19/2008,C-4-1,Nov,2008,11.97,0,0
11/19/2008,C-4-2,Nov,2008,,,
11/19/2008,C-4-3,Nov,2008,7.2,0,0
11/19/2008,C-4-4,Nov,2008,12.25,0,0
11/19/2008,C-4-5,Nov,2008,,,
12/18/2008,A-1-1,Dec,2008,4.17,0,0
12/18/2008,A-1-2,Dec,2008,4.7,0,0
12/18/2008,A-1-3,Dec,2008,21.99,0,0
12/18/2008,A-1-4,Dec,2008,5.35,0,0
12/18/2008,A-1-5,Dec,2008,5.51,0,0
12/18/2008,A-2-1,Dec,2008,3.59,0,0.37
12/18/2008,A-2-2,Dec,2008,8.12,0,0
12/18/2008,A-2-3,Dec,2008,2.05,0,0
12/18/2008,A-2-4,Dec,2008,12.83,-9.72,4.05
12/18/2008,A-2-5,Dec,2008,7.6,0,-0.31
12/18/2008,A-3-1,Dec,2008,5.97,0,0
12/18/2008,A-3-2,Dec,2008,11.44,0,3.17
12/18/2008,A-3-3,Dec,2008,9.89,-2.41,0
12/18/2008,A-3-4,Dec,2008,11.3,-4.15,0
12/18/2008,A-3-5,Dec,2008,13.13,8.44,0
12/18/2008,A-4-1,Dec,2008,9.16,0,0
12/18/2008,A-4-2,Dec,2008,6.37,0,0
12/18/2008,A-4-3,Dec,2008,9.56,0,0
12/18/2008,A-4-4,Dec,2008,10.27,0,0
12/18/2008,A-4-5,Dec,2008,5.42,0,0
12/18/2008,B-1-1,Dec,2008,15.89,0,1.1
12/18/2008,B-1-2,Dec,2008,,,
12/18/2008,B-1-3,Dec,2008,17.18,0,0
12/18/2008,B-1-4,Dec,2008,15.69,0,0
12/18/2008,B-1-5,Dec,2008,2.11,57.06,0
12/18/2008,B-2-1,Dec,2008,8.78,0,-2.43
12/18/2008,B-2-2,Dec,2008,6.9,0,-0.84
12/18/2008,B-2-3,Dec,2008,9.58,0,0
12/18/2008,B-2-4,Dec,2008,6.32,-2.96,0
12/18/2008,B-2-5,Dec,2008,8.85,0,0
12/18/2008,B-3-1,Dec,2008,14.45,0,-8.52
12/18/2008,B-3-2,Dec,2008,7.06,0,0
12/18/2008,B-3-3,Dec,2008,10.45,0,0
12/18/2008,B-3-4,Dec,2008,8.07,0,1.95
12/18/2008,B-3-5,Dec,2008,21.09,0,0
12/18/2008,B-4-1,Dec,2008,8.6,0,0
12/18/2008,B-4-2,Dec,2008,11.35,0,0
12/18/2008,B-4-3,Dec,2008,1.69,0,0
12/18/2008,B-4-4,Dec,2008,1.43,0,0
12/18/2008,B-4-5,Dec,2008,8.26,0,0
12/17/2008,C-1-1,Dec,2008,8.46,0,0
12/17/2008,C-1-2,Dec,2008,13.75,0,0
12/17/2008,C-1-3,Dec,2008,4.27,6.71,0
12/17/2008,C-1-4,Dec,2008,6.26,0,0
12/17/2008,C-1-5,Dec,2008,12.33,2.2,0
12/17/2008,C-2-1,Dec,2008,4.19,0,0
12/17/2008,C-2-2,Dec,2008,10.73,-4,0
12/17/2008,C-2-3,Dec,2008,5.02,0,0
12/17/2008,C-2-4,Dec,2008,11.81,-4.64,0
12/17/2008,C-2-5,Dec,2008,15.61,0,0
12/17/2008,C-3-1,Dec,2008,4.6,0,0
12/17/2008,C-3-2,Dec,2008,10.97,0,0
12/17/2008,C-3-3,Dec,2008,14.71,0,0
12/17/2008,C-3-4,Dec,2008,7.18,0,-0.84
12/17/2008,C-3-5,Dec,2008,7.47,0,0
12/17/2008,C-4-1,Dec,2008,19.82,0,0
12/17/2008,C-4-2,Dec,2008,10.32,0,0
12/17/2008,C-4-3,Dec,2008,11.23,0,0
12/17/2008,C-4-4,Dec,2008,12.54,0,0
12/17/2008,C-4-5,Dec,2008,13.78,0,0
1/22/2009,A-1-1,Jan,2009,,,
1/22/2009,A-1-2,Jan,2009,13.44,0,0
1/22/2009,A-1-3,Jan,2009,7.73,0,0
1/22/2009,A-1-4,Jan,2009,7.66,0,0
1/22/2009,A-1-5,Jan,2009,5.09,0,0
1/22/2009,A-2-1,Jan,2009,2.82,0,0
1/22/2009,A-2-2,Jan,2009,6.52,0,0
1/22/2009,A-2-3,Jan,2009,4.45,-2.84,0
1/22/2009,A-2-4,Jan,2009,11.9,0,0.47
1/22/2009,A-2-5,Jan,2009,3.73,-13.2,0
1/22/2009,A-3-1,Jan,2009,7.91,70.49,0
1/22/2009,A-3-2,Jan,2009,7.64,0,0
1/22/2009,A-3-3,Jan,2009,9.76,-1.82,0
1/22/2009,A-3-4,Jan,2009,13,0,4.65
1/22/2009,A-3-5,Jan,2009,5.58,7.72,0
1/22/2009,A-4-1,Jan,2009,35.94,0,0
1/22/2009,A-4-2,Jan,2009,6.04,-5.76,0
1/22/2009,A-4-3,Jan,2009,9.96,0,0
1/22/2009,A-4-4,Jan,2009,5.27,154.78,0
1/22/2009,A-4-5,Jan,2009,7.47,125.9,0
1/23/2009,B-1-1,Jan,2009,10.17,0,0.68
1/23/2009,B-1-2,Jan,2009,14,0,0.89
1/23/2009,B-1-3,Jan,2009,18.19,-6.04,2.53
1/23/2009,B-1-4,Jan,2009,4.42,0,1.37
1/23/2009,B-1-5,Jan,2009,,,
1/23/2009,B-2-1,Jan,2009,7.12,-8.66,0
1/23/2009,B-2-2,Jan,2009,12.4,0,0
1/23/2009,B-2-3,Jan,2009,8.38,0,0
1/23/2009,B-2-4,Jan,2009,13.76,0,0
1/23/2009,B-2-5,Jan,2009,7.61,-7.32,2.64
1/23/2009,B-3-1,Jan,2009,9.23,0,1.99
1/23/2009,B-3-2,Jan,2009,7.17,0,0
1/23/2009,B-3-3,Jan,2009,16.4,0,4.67
1/23/2009,B-3-4,Jan,2009,,,
1/23/2009,B-3-5,Jan,2009,8.53,2.62,0
1/23/2009,B-4-1,Jan,2009,3.76,0,0
1/23/2009,B-4-2,Jan,2009,11.13,1.83,0
1/23/2009,B-4-3,Jan,2009,,,
1/23/2009,B-4-4,Jan,2009,,,
1/23/2009,B-4-5,Jan,2009,13.34,0,0
1/21/2009,C-1-1,Jan,2009,8.45,0,-1.98
1/21/2009,C-1-2,Jan,2009,4.78,0,0
1/21/2009,C-1-3,Jan,2009,,,
1/21/2009,C-1-4,Jan,2009,3.59,2.07,0
1/21/2009,C-1-5,Jan,2009,6.3,3.93,0
1/21/2009,C-2-1,Jan,2009,7.44,13.26,8.18
1/21/2009,C-2-2,Jan,2009,4.63,0,0.66
1/21/2009,C-2-3,Jan,2009,12.21,10.5,0
1/21/2009,C-2-4,Jan,2009,14.47,0,0
1/21/2009,C-2-5,Jan,2009,12.93,0,0
1/21/2009,C-3-1,Jan,2009,5.55,0,0
1/21/2009,C-3-2,Jan,2009,,,
1/21/2009,C-3-3,Jan,2009,29.59,0,0
1/21/2009,C-3-4,Jan,2009,,,
1/21/2009,C-3-5,Jan,2009,6.64,13.17,1.03
1/21/2009,C-4-1,Jan,2009,4.31,0,-0.79
1/21/2009,C-4-2,Jan,2009,45.44,0,0
1/21/2009,C-4-3,Jan,2009,6.88,0,0
1/21/2009,C-4-4,Jan,2009,6.92,0,-0.27
1/21/2009,C-4-5,Jan,2009,14.62,0,0
2/26/2009,A-1-1,Feb,2009,8.04,0,1.43
2/26/2009,A-1-2,Feb,2009,10.78,0,0
2/26/2009,A-1-3,Feb,2009,11.84,0,1.29
2/26/2009,A-1-4,Feb,2009,13.42,0,0
2/26/2009,A-1-5,Feb,2009,11.06,0,0
2/26/2009,A-2-1,Feb,2009,7.84,0,4.36
2/26/2009,A-2-2,Feb,2009,,,
2/26/2009,A-2-3,Feb,2009,11.87,0,0
2/26/2009,A-2-4,Feb,2009,24.86,-3.37,0
2/26/2009,A-2-5,Feb,2009,10.82,0,0
2/26/2009,A-3-1,Feb,2009,10.99,0,4.19
2/26/2009,A-3-2,Feb,2009,15.48,0,1.13
2/26/2009,A-3-3,Feb,2009,10.3,0,0
2/26/2009,A-3-4,Feb,2009,13.66,0,0
2/26/2009,A-3-5,Feb,2009,10.87,-2.18,0
2/26/2009,A-4-1,Feb,2009,6.65,9.06,1.87
2/26/2009,A-4-2,Feb,2009,11.14,0,2.52
2/26/2009,A-4-3,Feb,2009,13.06,0,0
2/26/2009,A-4-4,Feb,2009,10.96,0,3.44
2/26/2009,A-4-5,Feb,2009,6.22,221.86,0
2/26/2009,B-1-1,Feb,2009,13,0,0
2/26/2009,B-1-2,Feb,2009,9.37,0,0
2/26/2009,B-1-3,Feb,2009,,,
2/26/2009,B-1-4,Feb,2009,9.16,0,0
2/26/2009,B-1-5,Feb,2009,3.48,0,0
2/26/2009,B-2-1,Feb,2009,,,
2/26/2009,B-2-2,Feb,2009,11.91,6.02,0
2/26/2009,B-2-3,Feb,2009,15.02,-7.48,0
2/26/2009,B-2-4,Feb,2009,3.69,0,0
2/26/2009,B-2-5,Feb,2009,17.01,0,0
2/26/2009,B-3-1,Feb,2009,,,
2/26/2009,B-3-2,Feb,2009,10.42,-2.52,1.98
2/26/2009,B-3-3,Feb,2009,17.04,0,2.05
2/26/2009,B-3-4,Feb,2009,12.96,-3.66,0.99
2/26/2009,B-3-5,Feb,2009,,,
2/26/2009,B-4-1,Feb,2009,,,
2/26/2009,B-4-2,Feb,2009,13.72,-3.23,0
2/26/2009,B-4-3,Feb,2009,3.97,22.69,0
2/26/2009,B-4-4,Feb,2009,,,
2/26/2009,B-4-5,Feb,2009,12.89,-5.96,0
2/25/2009,C-1-1,Feb,2009,13.56,0,0
2/25/2009,C-1-2,Feb,2009,14.97,0,0.75
2/25/2009,C-1-3,Feb,2009,9.68,0,0
2/25/2009,C-1-4,Feb,2009,8.85,0,0
2/25/2009,C-1-5,Feb,2009,14.62,0,1.41
2/25/2009,C-2-1,Feb,2009,12.18,69.92,120.91
2/25/2009,C-2-2,Feb,2009,21.42,22.95,285.39
2/25/2009,C-2-3,Feb,2009,,,
2/25/2009,C-2-4,Feb,2009,10.26,-34,-118.52
2/25/2009,C-2-5,Feb,2009,11.81,0,0
2/25/2009,C-3-1,Feb,2009,8.2,-13.61,-3.23
2/25/2009,C-3-2,Feb,2009,6.26,28.33,2.25
2/25/2009,C-3-3,Feb,2009,17.29,29.08,1.12
2/25/2009,C-3-4,Feb,2009,12.04,0,0
2/25/2009,C-3-5,Feb,2009,7.51,-11.44,0
2/25/2009,C-4-1,Feb,2009,12.6,-7.5,0
2/25/2009,C-4-2,Feb,2009,8.47,0,0
2/25/2009,C-4-3,Feb,2009,6.87,0,0
2/25/2009,C-4-4,Feb,2009,10.32,0,0
2/25/2009,C-4-5,Feb,2009,,,
3/26/2009,A-1-1,Mar,2009,7.07,0,1.34
3/26/2009,A-1-2,Mar,2009,,,
3/26/2009,A-1-3,Mar,2009,12.86,0,0
3/26/2009,A-1-4,Mar,2009,5.8,6.9,0
3/26/2009,A-1-5,Mar,2009,12.13,0,-1.28
3/26/2009,A-2-1,Mar,2009,3.17,0,-23.18
3/26/2009,A-2-2,Mar,2009,9.71,0,-15.95
3/26/2009,A-2-3,Mar,2009,5.02,0,0
3/26/2009,A-2-4,Mar,2009,12.03,111.63,-1.04
3/26/2009,A-2-5,Mar,2009,6.36,0,0
3/26/2009,A-3-1,Mar,2009,4.04,0,1.38
3/26/2009,A-3-2,Mar,2009,9.76,0,1.17
3/26/2009,A-3-3,Mar,2009,7.89,0,1.03
3/26/2009,A-3-4,Mar,2009,6.68,0,0.85
3/26/2009,A-3-5,Mar,2009,4.84,-2.98,0
3/26/2009,A-4-1,Mar,2009,4.03,0,0.69
