Date,Site,Treatment,Growth Form,Species,Tissue,Biomass Categroy,B1Q1,B1Q2,B1Q3,B1Q4,B1Q5,B1Q6,B1Q7,B1Q8,B2Q1,B2Q2,B2Q3,B2Q4,B2Q5,B2Q6,B2Q7,B2Q8,B3Q1,B3Q2,B3Q3,B3Q4,B3Q5,B3Q6,B3Q7,B3Q8,B4Q1,B4Q2,B4Q3,B4Q4,B4Q5,B4Q6,B4Q7,B4Q8,Average,Std. Err.,Count,B1Q1gm2,B1Q2gm2,B1Q3gm2,B1Q4gm2,B1Q5gm2,B1Q6gm2,B1Q7gm2,B2Q1gm2,B2Q2gm2,B2Q3gm2,B2Q4gm2,B2Q5gm2,B2Q6gm2,B2Q7gm2,B3Q1gm2,B3Q2gm2,B3Q3gm2,B3Q4gm2,B3Q5gm2,B3Q6gm2,B3Q7gm2,B4Q1gm2,B4Q2gm2,B4Q3gm2,B4Q4gm2,B4Q5gm2,B4Q6gm2,B4Q7gm2,Average g/m^2,StdERR g/m^2,Count  g/m^2,Species Comments,Comments
21-Jul-1989,Toolik Tussock 1981 plots,NP,Evergreen,Vaccinium vitis-idaea,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Evergreen,Other Evergreen,old leaves,old above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.120,.,.,.,0.000,0.000,0.654,0.000,0.000,.,.,.,0.00,0.000,0.077,0.000,0.432,.,.,.,0.064,0.038,20,0,0,0,0,0,.,.,0,0,0,0,3,.,.,0,0,16.35,0,0,.,.,0,0,1.925,0,10.8,.,.,1.604,0.953,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Evergreen,Other Evergreen,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.024,.,.,.,0.000,0.000,1.439,0.000,0.000,.,.,.,0.00,0.000,0.031,0.000,0.124,.,.,.,0.081,0.072,20,0,0,0,0,0,.,.,0,0,0,0,0.6,.,.,0,0,35.975,0,0,.,.,0,0,0.775,0,3.1,.,.,2.023,1.794,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Evergreen,Other Evergreen,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.009,.,.,.,0.000,0.000,0.445,0.000,0.000,.,.,.,0.00,0.000,0.006,0.000,0.021,.,.,.,0.024,0.022,20,0,0,0,0,0,.,.,0,0,0,0,0.225,.,.,0,0,11.125,0,0,.,.,0,0,0.15,0,0.525,.,.,0.601,0.555,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Evergreen,Other Evergreen,old stems,old above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.113,.,.,.,0.000,0.000,1.245,0.000,0.000,.,.,.,0.00,0.000,0.107,0.000,0.537,.,.,.,0.100,0.066,20,0,0,0,0,0,.,.,0,0,0,0,2.825,.,.,0,0,31.125,0,0,.,.,0,0,2.675,0,13.425,.,.,2.503,1.653,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Evergreen,Other Evergreen,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.176,0.000,1.074,0.000,0.000,.,.,.,0.00,0.000,0.035,0.000,1.088,.,.,.,0.119,0.074,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,4.4,0,26.85,0,0,.,.,0,0,0.875,0,27.2,.,.,2.966,1.853,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Evergreen,Other Evergreen,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Forb,Forbs spp. ,new above,new above,0.000,0.000,0.000,0.202,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.002,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.010,0.010,20,0,0,0,5.05,0,.,.,0,0,0,0,0,.,.,0,0,0.05,0,0,.,.,0,0,0,0,0,.,.,0.255,0.252,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Forb,Forbs spp. ,below,below,0.000,0.000,0.000,0.508,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.025,0.025,20,0,0,0,12.7,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.635,0.635,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Bryophyte,Mosses spp.,live green,non-vascular,1.232,0.448,0.000,4.526,0.286,.,.,.,0.844,2.656,0.000,0.003,0.006,.,.,.,0.085,0.041,0.978,0.720,0.387,.,.,.,2.71,0.024,1.079,2.465,0.233,.,.,.,0.936,0.275,20,30.8,11.2,0,113.15,7.15,.,.,21.1,66.4,0,0.075,0.15,.,.,2.125,1.025,24.45,18,9.675,.,.,67.7,0.6,26.975,61.625,5.825,.,.,23.401,6.881,20,,
21-Jul-1989,Toolik Tussock 1981 plots,NP,Lichen,Lichens spp.,live,non-vascular,0.650,0.000,0.000,0.008,0.478,.,.,.,0,0.186,0.431,0.002,0.000,.,.,.,0.057,0.081,0.000,0.000,0.015,.,.,.,0.04,0.002,0.000,0.410,0.000,.,.,.,0.118,0.045,20,16.25,0,0,0.2,11.95,.,.,0,4.65,10.775,0.05,0,.,.,1.425,2.025,0,0,0.375,.,.,0.9,0.05,0,10.25,0,.,.,2.945,1.128,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Eriophorum vaginatum,blade,new above,5.136,0.191,1.067,0.422,0.117,.,.,.,7.94,0.558,1.602,1.598,0.759,.,.,.,0.533,0.176,0.776,0.000,0.423,.,.,.,0.00,0.207,0.027,2.101,0.806,.,.,.,1.222,0.439,20,128.4,4.775,26.675,10.55,2.925,.,.,198.5,13.95,40.05,39.95,18.975,.,.,13.325,4.4,19.4,0,10.575,.,.,0,5.175,0.675,52.525,20.15,.,.,30.549,10.968,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Eriophorum vaginatum,sheath,new above,3.649,0.197,1.336,0.413,0.104,.,.,.,5.935,0.283,1.200,0.898,0.611,.,.,.,0.412,0.255,0.615,0.000,0.426,.,.,.,0.00,0.136,0.085,1.880,0.644,.,.,.,0.954,0.324,20,91.225,4.925,33.4,10.325,2.6,.,.,148.375,7.075,30,22.45,15.275,.,.,10.3,6.375,15.375,0,10.65,.,.,0,3.4,2.125,47,16.1,.,.,23.849,8.092,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Eriophorum vaginatum,rhizome,below,9.525,0.200,3.490,0.511,0.096,.,.,.,10.353,1.025,1.651,2.388,1.731,.,.,.,0.710,0.461,1.069,0.000,0.338,.,.,.,0.00,0.440,0.000,2.079,0.692,.,.,.,1.838,0.653,20,238.125,5,87.25,12.775,2.4,.,.,258.825,25.625,41.275,59.7,43.275,.,.,17.75,11.525,26.725,0,8.45,.,.,0,11,0,51.975,17.3,.,.,45.949,16.337,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Eriophorum vaginatum,v0,new above,0.362,0.009,0.000,0.000,0.000,.,.,.,0.05,0.000,0.013,0.007,0.000,.,.,.,0.011,0.009,0.016,0.000,0.000,.,.,.,0.00,0.002,0.000,0.061,0.003,.,.,.,0.027,0.018,20,9.05,0.225,0,0,0,.,.,1.25,0,0.325,0.175,0,.,.,0.275,0.225,0.4,0,0,.,.,0,0.05,0,1.525,0.075,.,.,0.679,0.450,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Eriophorum vaginatum,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Carex bigelowii,blade,new above,0.000,0.000,0.000,0.792,0.000,.,.,.,0.108,0.516,0.000,0.000,0.000,.,.,.,0.207,0.005,0.176,0.293,0.475,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.129,0.050,20,0,0,0,19.8,0,.,.,2.7,12.9,0,0,0,.,.,5.175,0.125,4.4,7.325,11.875,.,.,0,0,0,0,0,.,.,3.215,1.256,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Carex bigelowii,sheath,new above,0.000,0.000,0.000,0.192,0.000,.,.,.,0.028,0.128,0.000,0.000,0.000,.,.,.,0.033,0.000,0.104,0.100,0.218,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.040,0.015,20,0,0,0,4.8,0,.,.,0.7,3.2,0,0,0,.,.,0.825,0,2.6,2.5,5.45,.,.,0,0,0,0,0,.,.,1.004,0.387,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Carex bigelowii,rhizome,below,0.000,0.000,0.000,1.551,0.000,.,.,.,0.085,0.532,0.000,0.211,0.000,.,.,.,1.015,0.634,5.290,0.666,3.108,.,.,.,0.00,0.536,0.000,0.181,0.000,.,.,.,0.690,0.295,20,0,0,0,38.775,0,.,.,2.125,13.3,0,5.275,0,.,.,25.375,15.85,132.25,16.65,77.7,.,.,0,13.4,0,4.525,0,.,.,17.261,7.372,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Carex bigelowii,v0,new above,0.000,0.000,0.000,0.016,0.000,.,.,.,0,0.001,0.000,0.000,0.000,.,.,.,0.005,0.000,0.000,0.000,0.040,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.003,0.002,20,0,0,0,0.4,0,.,.,0,0.025,0,0,0,.,.,0.125,0,0,0,1,.,.,0,0,0,0,0,.,.,0.078,0.053,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Carex bigelowii,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Other sedges,blade,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Other sedges,sheath,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Other sedges,rhizome,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Other sedges,v0,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Other sedges,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Grasses,blade,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.03,0.000,0.000,0.000,0.000,.,.,.,0.002,0.002,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.825,0,0,0,0,.,.,0.041,0.041,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Grasses,sheath,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.03,0.000,0.000,0.000,0.000,.,.,.,0.001,0.001,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.7,0,0,0,0,.,.,0.035,0.035,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Grasses,rhizome,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.01,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.125,0,0,0,0,.,.,0.006,0.006,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Grasses,v0,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Graminoid,Grasses,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Betula nana,new leaves,new above,0.057,0.431,1.646,0.820,1.942,.,.,.,0.382,1.576,0.507,0.070,0.000,.,.,.,0.729,1.474,0.698,2.005,0.000,.,.,.,2.14,0.231,0.670,0.012,2.925,.,.,.,0.916,0.194,20,1.425,10.775,41.15,20.5,48.55,.,.,9.55,39.4,12.675,1.75,0,.,.,18.225,36.85,17.45,50.125,0,.,.,53.525,5.775,16.75,0.3,73.125,.,.,22.895,4.852,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Betula nana,new stems,new above,0.005,0.056,0.230,0.141,0.243,.,.,.,0.103,0.582,0.185,0.023,0.000,.,.,.,0.121,0.151,0.200,0.196,0.000,.,.,.,0.51,0.027,0.050,0.020,0.792,.,.,.,0.182,0.048,20,0.125,1.4,5.75,3.525,6.075,.,.,2.575,14.55,4.625,0.575,0,.,.,3.025,3.775,5,4.9,0,.,.,12.7,0.675,1.25,0.5,19.8,.,.,4.541,1.192,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Betula nana,old stems,old above,0.665,0.575,2.439,1.110,3.452,.,.,.,0.331,3.584,1.222,0.000,0.000,.,.,.,1.931,1.485,0.705,6.384,0.000,.,.,.,9.76,0.732,3.304,1.410,4.645,.,.,.,2.187,0.553,20,16.625,14.375,60.975,27.75,86.3,.,.,8.275,89.6,30.55,0,0,.,.,48.275,37.125,17.625,159.6,0,.,.,243.9,18.3,82.6,35.25,116.125,.,.,54.663,13.818,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Betula nana,below stems,below,14.493,0.000,4.885,7.769,18.346,.,.,.,0.587,7.041,1.630,2.012,0.000,.,.,.,5.680,0.000,3.004,18.130,0.000,.,.,.,9.92,6.120,29.759,9.096,14.960,.,.,.,7.671,1.783,20,362.325,0,122.125,194.225,458.65,.,.,14.675,176.025,40.75,50.3,0,.,.,142,0,75.1,453.25,0,.,.,247.9,153,743.975,227.4,374,.,.,191.785,44.581,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Betula nana,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Rubus chamaemorus,new leaves,new above,0.015,0.000,0.088,0.000,0.168,.,.,.,0.254,0.000,0.505,0.188,0.000,.,.,.,0.047,0.021,0.088,0.261,0.000,.,.,.,0.45,0.000,0.202,0.353,0.435,.,.,.,0.154,0.038,20,0.375,0,2.2,0,4.2,.,.,6.35,0,12.625,4.7,0,.,.,1.175,0.525,2.2,6.525,0,.,.,11.2,0,5.05,8.825,10.875,.,.,3.841,0.953,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Rubus chamaemorus,new stems,new above,0.007,0.000,0.027,0.000,0.007,.,.,.,0.011,0.000,0.039,0.047,0.000,.,.,.,0.005,0.003,0.007,0.294,0.000,.,.,.,0.04,0.000,0.187,0.043,0.053,.,.,.,0.039,0.016,20,0.175,0,0.675,0,0.175,.,.,0.275,0,0.975,1.175,0,.,.,0.125,0.075,0.175,7.35,0,.,.,1,0,4.675,1.075,1.325,.,.,0.963,0.411,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Rubus chamaemorus,below stems,below,1.796,0.000,0.789,0.234,0.584,.,.,.,0.451,0.000,0.015,0.199,0.000,.,.,.,1.663,0.057,0.353,1.407,0.000,.,.,.,1.95,0.000,1.450,9.020,2.911,.,.,.,1.144,0.456,20,44.9,0,19.725,5.85,14.6,.,.,11.275,0,0.375,4.975,0,.,.,41.575,1.425,8.825,35.175,0,.,.,48.675,0,36.25,225.5,72.775,.,.,28.595,11.393,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Rubus chamaemorus,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.012,0.008,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.002,0.000,.,.,.,0.001,0.001,20,0,0,0,0,0,.,.,0,0,0.3,0.2,0,.,.,0,0,0,0,0,.,.,0,0,0,0.05,0,.,.,0.028,0.018,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Salix spp.,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Salix spp.,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Salix spp.,old stems,old above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Salix spp.,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Salix spp.,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Other deciduous,new leaves,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.019,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.001,0.001,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.475,0,0,0,0,.,.,0,0,0,0,0,.,.,0.024,0.024,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Other deciduous,new stems,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.004,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.1,0,0,0,0,.,.,0,0,0,0,0,.,.,0.005,0.005,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Other deciduous,old stems,old above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.022,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.001,0.001,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.55,0,0,0,0,.,.,0,0,0,0,0,.,.,0.028,0.028,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Other deciduous,below stems,below,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.016,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.001,0.001,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.4,0,0,0,0,.,.,0,0,0,0,0,.,.,0.020,0.020,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Deciduous,Other deciduous,inflorescence,new above,0.000,0.000,0.000,0.000,0.000,.,.,.,0,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,0.00,0.000,0.000,0.000,0.000,.,.,.,0.000,0.000,20,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0,0,0,0,0,.,.,0.000,0.000,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Evergreen,Ledum palustre,old leaves,old above,0.743,0.164,1.842,1.109,1.585,.,.,.,0.497,0.673,0.583,0.809,1.368,.,.,.,0.891,2.288,1.498,1.067,0.296,.,.,.,0.59,1.074,0.773,0.468,0.572,.,.,.,0.945,0.121,20,18.575,4.1,46.05,27.725,39.625,.,.,12.425,16.825,14.575,20.225,34.2,.,.,22.275,57.2,37.45,26.675,7.4,.,.,14.75,26.85,19.325,11.7,14.3,.,.,23.613,3.030,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Evergreen,Ledum palustre,new leaves,new above,0.635,0.174,1.302,0.804,1.091,.,.,.,0.266,1.239,1.058,1.403,1.401,.,.,.,0.604,1.247,0.654,0.620,0.150,.,.,.,0.36,0.891,0.394,0.647,0.335,.,.,.,0.764,0.093,20,15.875,4.35,32.55,20.1,27.275,.,.,6.65,30.975,26.45,35.075,35.025,.,.,15.1,31.175,16.35,15.5,3.75,.,.,8.975,22.275,9.85,16.175,8.375,.,.,19.093,2.337,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Evergreen,Ledum palustre,new stems,new above,0.123,0.047,0.461,0.181,0.333,.,.,.,0.075,0.569,0.451,0.549,0.463,.,.,.,0.133,0.214,0.113,0.126,0.031,.,.,.,0.09,0.335,0.092,0.254,0.101,.,.,.,0.237,0.040,20,3.075,1.175,11.525,4.525,8.325,.,.,1.875,14.225,11.275,13.725,11.575,.,.,3.325,5.35,2.825,3.15,0.775,.,.,2.25,8.375,2.3,6.35,2.525,.,.,5.926,0.989,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Evergreen,Ledum palustre,old stems,old above,3.445,0.138,5.150,1.133,3.405,.,.,.,0.607,3.332,1.196,3.880,3.265,.,.,.,1.262,2.011,1.580,1.607,0.293,.,.,.,0.84,1.593,1.498,3.531,1.449,.,.,.,2.061,0.307,20,86.125,3.45,128.75,28.325,85.125,.,.,15.175,83.3,29.9,97,81.625,.,.,31.55,50.275,39.5,40.175,7.325,.,.,21.1,39.825,37.45,88.275,36.225,.,.,51.524,7.675,20,,
21-Jul-1989,Toolik Tussock 1981 plots,GH,Evergreen,Ledum palustre,below stems,below,7.417,0.226,6.306,4.699,7.366,.,.,.,2.057,7.352,4.088,15.903,8.971,.,.,.,7.952,1.228,10.021,6.594,2.293,.,.,.,2.28,13.068,5.308,15.121,8.329,.,.,.,6.829,0.977,20,185.425,5.65,157.65,117.475,184.15,.,.,51.425,183.8,102.2,397.575,224.275,.,.,198.8,30.7,250.525,164.85,57.325,.,.,57.025,326.7,132.7,378.025,208.225,.,.,170.725,24.431,20,,
