date,plot,subplot,treatment,shelter,fertilized,taxa,cover,note_cover
9/9/2019,08,A,control_NPK,none,yes,Helianthus_laetiflorus,3,
9/9/2019,08,A,control_NPK,none,yes,Lithospermum_caroliniense,3,
9/9/2019,08,A,control_NPK,none,yes,Litter,20,
9/9/2019,08,A,control_NPK,none,yes,Poa_pratensis,6,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Artemisia_ludoviciana,35,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Bare_ground,5,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,6,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Muhlenbergia_racemosa,50,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Panicum_capillare,2,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Panicum_oligosanthes,3,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,6,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Rhus_radicans,6,
9/9/2019,09,A,control_infra_NPK,infrastructure_control,yes,Rosa_arkansana,3,
9/9/2019,10,A,drought_NPK,drought,yes,Ambrosia_coronopifolia,5,
9/9/2019,10,A,drought_NPK,drought,yes,Amorpha_canescens,22,
9/9/2019,10,A,drought_NPK,drought,yes,Amphicarpa_bracteata,3,
9/9/2019,10,A,drought_NPK,drought,yes,Artemisia_ludoviciana,8,
9/9/2019,10,A,drought_NPK,drought,yes,Carex_sp.,15,
9/9/2019,10,A,drought_NPK,drought,yes,Coreopsis_palmata,6,
9/9/2019,10,A,drought_NPK,drought,yes,Euthamia_graminifolia,9,
9/9/2019,10,A,drought_NPK,drought,yes,Lathyrus_venosus,4,
9/9/2019,10,A,drought_NPK,drought,yes,Lithospermum_canescens,5,
9/9/2019,10,A,drought_NPK,drought,yes,Litter,20,
9/9/2019,10,A,drought_NPK,drought,yes,Panicum_oligosanthes,2,
9/9/2019,10,A,drought_NPK,drought,yes,Poa_pratensis,3,
9/9/2019,10,A,drought_NPK,drought,yes,Stipa_spartea,5,
9/9/2019,11,A,control_infra,infrastructure_control,no,Ambrosia_coronopifolia,10,
9/9/2019,11,A,control_infra,infrastructure_control,no,Amorpha_canescens,8,
9/9/2019,11,A,control_infra,infrastructure_control,no,Artemisia_ludoviciana,3,
9/9/2019,11,A,control_infra,infrastructure_control,no,Carex_sp.,15,
9/9/2019,11,A,control_infra,infrastructure_control,no,Lithospermum_canescens,5,
9/9/2019,11,A,control_infra,infrastructure_control,no,Litter,25,
9/9/2019,11,A,control_infra,infrastructure_control,no,Panicum_oligosanthes,2,
9/9/2019,11,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,5,
9/9/2019,11,A,control_infra,infrastructure_control,no,Stipa_spartea,30,
9/9/2019,12,A,control,none,no,Ambrosia_coronopifolia,5,
9/9/2019,12,A,control,none,no,Amphicarpa_bracteata,1,
9/9/2019,12,A,control,none,no,Andropogon_gerardi,2,
9/9/2019,12,A,control,none,no,Aquilegia_canadensis,1,
9/9/2019,12,A,control,none,no,Artemisia_ludoviciana,2,
9/9/2019,12,A,control,none,no,Bare_ground,10,
9/9/2019,12,A,control,none,no,Carex_sp.,10,
9/9/2019,12,A,control,none,no,Comandra_umbellata,12,
9/9/2019,12,A,control,none,no,Euthamia_graminifolia,2,
9/9/2019,12,A,control,none,no,Litter,25,
9/9/2019,12,A,control,none,no,Panicum_oligosanthes,2,
9/9/2019,12,A,control,none,no,Poa_pratensis,2,
9/9/2019,12,A,control,none,no,Schizachyrium_scoparium,20,
9/9/2019,12,A,control,none,no,Sorghastrum_nutans,3,
9/9/2019,12,A,control,none,no,Stipa_spartea,3,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,25,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,15,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Coreopsis_palmata,3,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Cyperus_sp.,3,
9/9/2019,13,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,10,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Galium_boreale,25,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Muhlenbergia_racemosa,10,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,5,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Schizachyrium_scoparium,15,
9/10/2019,13,A,control_infra_NPK,infrastructure_control,yes,Stipa_spartea,8,
9/10/2019,14,A,drought_NPK,drought,yes,Amphicarpa_bracteata,2,
9/10/2019,14,A,drought_NPK,drought,yes,Artemisia_ludoviciana,3,
9/10/2019,14,A,drought_NPK,drought,yes,Aster_azureus,2,
9/10/2019,14,A,drought_NPK,drought,yes,Bare_ground,10,
9/10/2019,14,A,drought_NPK,drought,yes,Carex_sp.,5,
9/10/2019,14,A,drought_NPK,drought,yes,Comandra_umbellata,2,
9/10/2019,14,A,drought_NPK,drought,yes,Coreopsis_palmata,3,
9/10/2019,14,A,drought_NPK,drought,yes,Euthamia_graminifolia,28,
9/10/2019,14,A,drought_NPK,drought,yes,Lathyrus_venosus,3,
9/10/2019,14,A,drought_NPK,drought,yes,Litter,30,
9/10/2019,14,A,drought_NPK,drought,yes,Poa_pratensis,7,
9/10/2019,14,A,drought_NPK,drought,yes,Stipa_spartea,5,
9/10/2019,15,A,drought,drought,no,Ambrosia_coronopifolia,2,
9/10/2019,15,A,drought,drought,no,Bare_ground,5,
9/10/2019,15,A,drought,drought,no,Carex_sp.,20,
9/10/2019,15,A,drought,drought,no,Coreopsis_palmata,5,
9/10/2019,15,A,drought,drought,no,Euthamia_graminifolia,3,
9/10/2019,15,A,drought,drought,no,Litter,20,
9/10/2019,15,A,drought,drought,no,Quercus_borealis-ellipsoidalis,40,
9/10/2019,15,A,drought,drought,no,Stipa_spartea,5,
9/10/2019,16,A,control_NPK,none,yes,Amphicarpa_bracteata,1,
9/10/2019,16,A,control_NPK,none,yes,Andropogon_gerardi,35,
9/10/2019,16,A,control_NPK,none,yes,Aster_azureus,7,
9/10/2019,16,A,control_NPK,none,yes,Carex_sp.,8,
9/10/2019,16,A,control_NPK,none,yes,Comandra_umbellata,3,
9/10/2019,16,A,control_NPK,none,yes,Coreopsis_palmata,3,
9/10/2019,16,A,control_NPK,none,yes,Euthamia_graminifolia,3,
9/10/2019,16,A,control_NPK,none,yes,Litter,22,
9/10/2019,16,A,control_NPK,none,yes,Muhlenbergia_racemosa,2,
9/10/2019,16,A,control_NPK,none,yes,Poa_pratensis,5,
9/10/2019,16,A,control_NPK,none,yes,Stipa_spartea,10,
9/10/2019,16,A,control_NPK,none,yes,Viola_pedatifida,1,
9/10/2019,17,A,control,none,no,Amorpha_canescens,8,
9/10/2019,17,A,control,none,no,Andropogon_gerardi,8,
9/10/2019,17,A,control,none,no,Aster_azureus,8,
9/10/2019,17,A,control,none,no,Carex_sp.,20,
9/10/2019,17,A,control,none,no,Comandra_umbellata,3,
9/10/2019,17,A,control,none,no,Galium_boreale,2,
9/10/2019,17,A,control,none,no,Lithospermum_caroliniense,5,
9/10/2019,17,A,control,none,no,Litter,28,
9/10/2019,17,A,control,none,no,Panicum_oligosanthes,5,
9/10/2019,17,A,control,none,no,Poa_pratensis,4,
9/10/2019,17,A,control,none,no,Smilacina_racemosa,2,
9/10/2019,17,A,control,none,no,Stipa_spartea,6,
9/10/2019,17,A,control,none,no,Viola_pedatifida,1,
9/10/2019,18,A,control_infra,infrastructure_control,no,Amphicarpa_bracteata,8,
9/10/2019,18,A,control_infra,infrastructure_control,no,Andropogon_gerardi,10,
9/10/2019,18,A,control_infra,infrastructure_control,no,Artemisia_ludoviciana,2,
9/10/2019,18,A,control_infra,infrastructure_control,no,Aster_azureus,6,
9/10/2019,18,A,control_infra,infrastructure_control,no,Bare_ground,5,
9/10/2019,18,A,control_infra,infrastructure_control,no,Carex_sp.,10,
9/10/2019,18,A,control_infra,infrastructure_control,no,Comandra_umbellata,5,
9/10/2019,18,A,control_infra,infrastructure_control,no,Euthamia_graminifolia,2,
9/10/2019,18,A,control_infra,infrastructure_control,no,Litter,10,
9/10/2019,18,A,control_infra,infrastructure_control,no,Muhlenbergia_racemosa,3,
9/10/2019,18,A,control_infra,infrastructure_control,no,Poa_pratensis,4,
9/10/2019,18,A,control_infra,infrastructure_control,no,Polygonum_convolvulus,1,
9/10/2019,18,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,35,
9/10/2019,18,A,control_infra,infrastructure_control,no,Stipa_spartea,5,
9/10/2019,19,A,control_NPK,none,yes,Andropogon_gerardi,5,
9/10/2019,19,A,control_NPK,none,yes,Aster_azureus,6,
9/10/2019,19,A,control_NPK,none,yes,Calamovilfa_longifolia,3,
9/10/2019,19,A,control_NPK,none,yes,Carex_sp.,5,
9/10/2019,19,A,control_NPK,none,yes,Coreopsis_palmata,55,
9/10/2019,19,A,control_NPK,none,yes,Litter,26,
9/10/2019,20,A,drought_NPK,drought,yes,Amphicarpa_bracteata,3,
9/10/2019,20,A,drought_NPK,drought,yes,Carex_sp.,50,
9/10/2019,20,A,drought_NPK,drought,yes,Comandra_umbellata,7,
9/10/2019,20,A,drought_NPK,drought,yes,Coreopsis_palmata,2,
9/10/2019,20,A,drought_NPK,drought,yes,Lithospermum_caroliniense,15,
9/10/2019,20,A,drought_NPK,drought,yes,Litter,11,
9/10/2019,20,A,drought_NPK,drought,yes,Panicum_oligosanthes,2,
9/10/2019,20,A,drought_NPK,drought,yes,Poa_pratensis,5,
9/10/2019,20,A,drought_NPK,drought,yes,Stipa_spartea,5,
9/10/2019,21,A,drought,drought,no,Ambrosia_coronopifolia,2,
9/10/2019,21,A,drought,drought,no,Amorpha_canescens,5,
9/10/2019,21,A,drought,drought,no,Andropogon_gerardi,10,
9/10/2019,21,A,drought,drought,no,Artemisia_ludoviciana,2,
9/10/2019,21,A,drought,drought,no,Aster_azureus,2,
9/10/2019,21,A,drought,drought,no,Calamovilfa_longifolia,2,
9/10/2019,21,A,drought,drought,no,Carex_sp.,15,
9/10/2019,21,A,drought,drought,no,Cyperus_sp.,3,
9/10/2019,21,A,drought,drought,no,Euthamia_graminifolia,3,
9/10/2019,21,A,drought,drought,no,Lathyrus_venosus,3,
9/10/2019,21,A,drought,drought,no,Lithospermum_caroliniense,5,
9/10/2019,21,A,drought,drought,no,Litter,28,
9/10/2019,21,A,drought,drought,no,Panicum_oligosanthes,2,
9/10/2019,21,A,drought,drought,no,Poa_pratensis,3,
9/10/2019,21,A,drought,drought,no,Schizachyrium_scoparium,8,
9/10/2019,21,A,drought,drought,no,Stipa_spartea,7,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Amorpha_canescens,3,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,12,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Comandra_umbellata,8,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Coreopsis_palmata,3,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Cyperus_sp.,3,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,3,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Litter,29,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Panicum_oligosanthes,3,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,3,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Rhus_radicans,2,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Sorghastrum_nutans,25,
9/10/2019,22,A,control_infra_NPK,infrastructure_control,yes,Stipa_spartea,6,
9/10/2019,23,A,control_infra,infrastructure_control,no,Andropogon_gerardi,10,
9/10/2019,23,A,control_infra,infrastructure_control,no,Aster_azureus,3,
9/10/2019,23,A,control_infra,infrastructure_control,no,Carex_sp.,15,
9/10/2019,23,A,control_infra,infrastructure_control,no,Comandra_umbellata,10,
9/10/2019,23,A,control_infra,infrastructure_control,no,Cyperus_sp.,2,
9/10/2019,23,A,control_infra,infrastructure_control,no,Euthamia_graminifolia,5,
9/10/2019,23,A,control_infra,infrastructure_control,no,Lathyrus_venosus,2,
9/10/2019,23,A,control_infra,infrastructure_control,no,Litter,10,
9/10/2019,23,A,control_infra,infrastructure_control,no,Panicum_oligosanthes,3,
9/10/2019,23,A,control_infra,infrastructure_control,no,Poa_pratensis,5,
9/10/2019,23,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,35,
9/10/2019,24,A,control,none,no,Ambrosia_coronopifolia,3,
9/10/2019,24,A,control,none,no,Amorpha_canescens,5,
9/10/2019,24,A,control,none,no,Aster_azureus,5,
9/10/2019,24,A,control,none,no,Bare_ground,11,
9/10/2019,24,A,control,none,no,Carex_sp.,10,
9/10/2019,24,A,control,none,no,Cyperus_sp.,2,
9/10/2019,24,A,control,none,no,Lathyrus_venosus,2,
9/10/2019,24,A,control,none,no,Lithospermum_caroliniense,3,
9/10/2019,24,A,control,none,no,Litter,50,
9/10/2019,24,A,control,none,no,Panicum_oligosanthes,2,
9/10/2019,24,A,control,none,no,Stipa_spartea,5,
9/10/2019,24,A,control,none,no,Viola_pedatifida,2,
9/10/2019,25,A,control,none,no,Andropogon_gerardi,10,
9/10/2019,25,A,control,none,no,Anemone_cylindrica,2,
9/10/2019,25,A,control,none,no,Aster_azureus,3,
9/10/2019,25,A,control,none,no,Bare_ground,9,
9/10/2019,25,A,control,none,no,Calamovilfa_longifolia,3,
9/10/2019,25,A,control,none,no,Carex_sp.,10,
9/10/2019,25,A,control,none,no,Comandra_umbellata,2,
9/10/2019,25,A,control,none,no,Cyperus_sp.,4,
9/10/2019,25,A,control,none,no,Euthamia_graminifolia,3,
9/10/2019,25,A,control,none,no,Lathyrus_venosus,2,
9/10/2019,25,A,control,none,no,Lithospermum_caroliniense,2,
9/10/2019,25,A,control,none,no,Litter,45,
9/10/2019,25,A,control,none,no,Poa_pratensis,5,
9/10/2019,26,A,drought_NPK,drought,yes,Carex_sp.,80,
9/10/2019,26,A,drought_NPK,drought,yes,Comandra_umbellata,2,
9/10/2019,26,A,drought_NPK,drought,yes,Cyperus_sp.,5,
9/10/2019,26,A,drought_NPK,drought,yes,Euthamia_graminifolia,2,
9/10/2019,26,A,drought_NPK,drought,yes,Muhlenbergia_racemosa,2,
9/10/2019,26,A,drought_NPK,drought,yes,Poa_pratensis,8,
9/10/2019,26,A,drought_NPK,drought,yes,Schizachyrium_scoparium,5,
9/10/2019,26,A,drought_NPK,drought,yes,Stipa_spartea,5,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Ambrosia_coronopifolia,2,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,15,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Calamovilfa_longifolia,3,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,30,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Comandra_umbellata,1,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Cyperus_sp.,5,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,2,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Muhlenbergia_racemosa,5,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Oxybaphus_hirsutus,3,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,5,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Schizachyrium_scoparium,15,
9/10/2019,27,A,control_infra_NPK,infrastructure_control,yes,Sorghastrum_nutans,25,
9/10/2019,28,A,drought,drought,no,Bare_ground,2,
9/10/2019,28,A,drought,drought,no,Calamovilfa_longifolia,3,
9/10/2019,28,A,drought,drought,no,Carex_sp.,15,
9/10/2019,28,A,drought,drought,no,Comandra_umbellata,2,
9/10/2019,28,A,drought,drought,no,Cyperus_sp.,3,
9/10/2019,28,A,drought,drought,no,Euthamia_graminifolia,1,
9/10/2019,28,A,drought,drought,no,Helianthemum_bicknellii,2,
9/10/2019,28,A,drought,drought,no,Lithospermum_caroliniense,2,
9/10/2019,28,A,drought,drought,no,Litter,40,
9/10/2019,28,A,drought,drought,no,Panicum_oligosanthes,2,
9/10/2019,28,A,drought,drought,no,Poa_pratensis,5,
9/10/2019,28,A,drought,drought,no,Schizachyrium_scoparium,20,
9/10/2019,28,A,drought,drought,no,Stipa_spartea,3,
9/10/2019,29,A,control_NPK,none,yes,Ambrosia_coronopifolia,3,
9/10/2019,29,A,control_NPK,none,yes,Andropogon_gerardi,8,
9/10/2019,29,A,control_NPK,none,yes,Carex_sp.,7,
9/10/2019,29,A,control_NPK,none,yes,Cyperus_sp.,2,
9/10/2019,29,A,control_NPK,none,yes,Euthamia_graminifolia,2,
9/10/2019,29,A,control_NPK,none,yes,Lathyrus_venosus,2,
9/10/2019,29,A,control_NPK,none,yes,Litter,26,
9/10/2019,29,A,control_NPK,none,yes,Poa_pratensis,5,
9/10/2019,29,A,control_NPK,none,yes,Schizachyrium_scoparium,25,
9/10/2019,29,A,control_NPK,none,yes,Sorghastrum_nutans,20,
9/10/2019,30,A,control_infra,infrastructure_control,no,Andropogon_gerardi,8,
9/10/2019,30,A,control_infra,infrastructure_control,no,Bare_ground,5,
9/10/2019,30,A,control_infra,infrastructure_control,no,Calamovilfa_longifolia,2,
9/10/2019,30,A,control_infra,infrastructure_control,no,Carex_sp.,15,
9/10/2019,30,A,control_infra,infrastructure_control,no,Coreopsis_palmata,35,
9/10/2019,30,A,control_infra,infrastructure_control,no,Cyperus_sp.,3,
9/10/2019,30,A,control_infra,infrastructure_control,no,Lathyrus_venosus,2,
9/10/2019,30,A,control_infra,infrastructure_control,no,Litter,30,
9/29/2020,01,A,control_NPK,none,yes,Amorpha_canescens,3,
9/29/2020,01,A,control_NPK,none,yes,Amphicarpa_bracteata,3,
9/29/2020,01,A,control_NPK,none,yes,Euthamia_graminifolia,6,
9/29/2020,01,A,control_NPK,none,yes,Lathyrus_venosus,3,
9/29/2020,01,A,control_NPK,none,yes,Quercus_macrocarpa,5,
9/29/2020,01,A,control_NPK,none,yes,Stipa_sp.,23,
9/29/2020,01,A,control_NPK,none,yes,Viola_pedatifida,3,
9/29/2020,02,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,75,
9/29/2020,02,A,control_infra_NPK,infrastructure_control,yes,Euthamia_graminifolia,3,
9/29/2020,02,A,control_infra_NPK,infrastructure_control,yes,Lathyrus_venosus,2,
9/29/2020,02,A,control_infra_NPK,infrastructure_control,yes,Poa_pratensis,6,
9/29/2020,02,A,control_infra_NPK,infrastructure_control,yes,Solidago_nemoralis,2,
9/29/2020,02,A,control_infra_NPK,infrastructure_control,yes,Sorghastrum_nutans,10,
9/29/2020,03,A,drought,drought,no,Amorpha_canescens,2,
9/29/2020,03,A,drought,drought,no,Andropogon_gerardi,11,
9/29/2020,03,A,drought,drought,no,Coreopsis_palmata,2,
9/29/2020,03,A,drought,drought,no,Lithospermum_canescens,2,
9/29/2020,03,A,drought,drought,no,Quercus_borealis-ellipsoidalis,7,
9/29/2020,03,A,drought,drought,no,Quercus_macrocarpa,11,
9/29/2020,03,A,drought,drought,no,Schizachyrium_scoparium,11,
9/29/2020,03,A,drought,drought,no,Sorghastrum_nutans,7,
9/29/2020,03,A,drought,drought,no,Viola_pedatifida,2,
9/29/2020,04,A,control,none,no,Artemisia_ludoviciana,1,
9/29/2020,04,A,control,none,no,Aster_ericoides,3,
9/29/2020,04,A,control,none,no,Carex_sp.,8,
9/29/2020,04,A,control,none,no,Coreopsis_palmata,27,
9/29/2020,04,A,control,none,no,Euthamia_graminifolia,3,
9/29/2020,04,A,control,none,no,Panicum_oligosanthes,2,
9/29/2020,04,A,control,none,no,Quercus_macrocarpa,7,
9/29/2020,04,A,control,none,no,Sorghastrum_nutans,9,
9/29/2020,04,A,control,none,no,Stipa_sp.,18,
9/29/2020,05,A,control_infra,infrastructure_control,no,Ambrosia_coronopifolia,27,
9/29/2020,05,A,control_infra,infrastructure_control,no,Artemisia_ludoviciana,2,
9/29/2020,05,A,control_infra,infrastructure_control,no,Carex_sp.,8,
9/29/2020,05,A,control_infra,infrastructure_control,no,Eragrostis_spectabilis,2,
9/29/2020,05,A,control_infra,infrastructure_control,no,Lathyrus_venosus,3,
9/29/2020,05,A,control_infra,infrastructure_control,no,Lithospermum_canescens,2,
9/29/2020,05,A,control_infra,infrastructure_control,no,Muhlenbergia_racemosa,7,
9/29/2020,05,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,13,
9/29/2020,06,A,drought_NPK,drought,yes,Ambrosia_coronopifolia,3,
9/29/2020,06,A,drought_NPK,drought,yes,Amorpha_canescens,4,
9/29/2020,06,A,drought_NPK,drought,yes,Andropogon_gerardi,10,
9/29/2020,06,A,drought_NPK,drought,yes,Euthamia_graminifolia,3,
9/29/2020,06,A,drought_NPK,drought,yes,Lathyrus_venosus,3,
9/29/2020,06,A,drought_NPK,drought,yes,Poa_pratensis,22,
9/29/2020,06,A,drought_NPK,drought,yes,Quercus_borealis-ellipsoidalis,8,
9/29/2020,06,A,drought_NPK,drought,yes,Solidago_nemoralis,2,
9/29/2020,07,A,drought,drought,no,Ambrosia_coronopifolia,4,
9/29/2020,07,A,drought,drought,no,Amorpha_canescens,5,
9/29/2020,07,A,drought,drought,no,Carex_sp.,55,
9/29/2020,07,A,drought,drought,no,Coreopsis_palmata,3,
9/29/2020,07,A,drought,drought,no,Euthamia_graminifolia,3,
9/29/2020,07,A,drought,drought,no,Lathyrus_venosus,3,
9/29/2020,07,A,drought,drought,no,Lithospermum_canescens,3,
9/29/2020,07,A,drought,drought,no,Quercus_borealis-ellipsoidalis,17,
9/29/2020,07,A,drought,drought,no,Schizachyrium_scoparium,2,
9/29/2020,08,A,control_NPK,none,yes,Ambrosia_coronopifolia,17,
9/29/2020,08,A,control_NPK,none,yes,Andropogon_gerardi,3,
9/29/2020,08,A,control_NPK,none,yes,Carex_sp.,3,
9/29/2020,08,A,control_NPK,none,yes,Cyperus_sp.,25,
9/29/2020,08,A,control_NPK,none,yes,Schizachyrium_scoparium,7,
9/29/2020,08,A,control_NPK,none,yes,Sorghastrum_nutans,5,
9/29/2020,09,A,control_infra_NPK,infrastructure_control,yes,Artemisia_ludoviciana,45,
9/29/2020,09,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,5,
9/29/2020,09,A,control_infra_NPK,infrastructure_control,yes,Lathyrus_venosus,2,
9/29/2020,09,A,control_infra_NPK,infrastructure_control,yes,Muhlenbergia_racemosa,30,
9/29/2020,09,A,control_infra_NPK,infrastructure_control,yes,Panicum_oligosanthes,3,
9/29/2020,09,A,control_infra_NPK,infrastructure_control,yes,Rosa_arkansana,5,
9/29/2020,10,A,drought_NPK,drought,yes,Amorpha_canescens,12,
9/29/2020,10,A,drought_NPK,drought,yes,Artemisia_ludoviciana,4,
9/29/2020,10,A,drought_NPK,drought,yes,Cyperus_sp.,15,
9/29/2020,10,A,drought_NPK,drought,yes,Eragrostis_spectabilis,15,
9/29/2020,10,A,drought_NPK,drought,yes,Euthamia_graminifolia,4,
9/29/2020,10,A,drought_NPK,drought,yes,Lithospermum_canescens,3,
9/29/2020,11,A,control_infra,infrastructure_control,no,Ambrosia_coronopifolia,2,
9/29/2020,11,A,control_infra,infrastructure_control,no,Amorpha_canescens,2,
9/29/2020,11,A,control_infra,infrastructure_control,no,Andropogon_gerardi,15,
9/29/2020,11,A,control_infra,infrastructure_control,no,Artemisia_ludoviciana,2,
9/29/2020,11,A,control_infra,infrastructure_control,no,Carex_sp.,10,
9/29/2020,11,A,control_infra,infrastructure_control,no,Cyperus_sp.,8,
9/29/2020,11,A,control_infra,infrastructure_control,no,Lithospermum_canescens,8,
9/29/2020,11,A,control_infra,infrastructure_control,no,Panicum_oligosanthes,2,
9/29/2020,11,A,control_infra,infrastructure_control,no,Schizachyrium_scoparium,7,
9/29/2020,11,A,control_infra,infrastructure_control,no,Solidago_nemoralis,2,
9/29/2020,11,A,control_infra,infrastructure_control,no,Stipa_sp.,17,
9/29/2020,12,A,control,none,no,Ambrosia_coronopifolia,4,
9/29/2020,12,A,control,none,no,Andropogon_gerardi,15,
9/29/2020,12,A,control,none,no,Aquilegia_canadensis,2,
9/29/2020,12,A,control,none,no,Artemisia_ludoviciana,3,
9/29/2020,12,A,control,none,no,Comandra_umbellata,2,
9/29/2020,12,A,control,none,no,Cyperus_sp.,8,
9/29/2020,12,A,control,none,no,Panicum_oligosanthes,2,
9/29/2020,12,A,control,none,no,Schizachyrium_scoparium,30,
9/29/2020,12,A,control,none,no,Sorghastrum_nutans,6,
9/29/2020,12,A,control,none,no,Stipa_sp.,8,
9/29/2020,13,A,control_infra_NPK,infrastructure_control,yes,Andropogon_gerardi,5,
9/29/2020,13,A,control_infra_NPK,infrastructure_control,yes,Artemisia_ludoviciana,11,
9/29/2020,13,A,control_infra_NPK,infrastructure_control,yes,Carex_sp.,5,
9/29/2020,13,A,control_infra_NPK,infrastructure_control,yes,Galium_boreale,45,
9/29/2020,13,A,control_infra_NPK,infrastructure_control,yes,Muhlenbergia_racemosa,40,
9/29/2020,14,A,drought_NPK,drought,yes,Ambrosia_coronopifolia,2,
9/29/2020,14,A,drought_NPK,drought,yes,Andropogon_gerardi,7,
9/29/2020,14,A,drought_NPK,drought,yes,Artemisia_ludoviciana,7,
9/29/2020,14,A,drought_NPK,drought,yes,Comandra_umbellata,2,
9/29/2020,14,A,drought_NPK,drought,yes,Euthamia_graminifolia,7,
9/29/2020,14,A,drought_NPK,drought,yes,Schizachyrium_scoparium,22,
9/29/2020,14,A,drought_NPK,drought,yes,Viola_pedatifida,2,
9/29/2020,15,A,drought,drought,no,Andropogon_gerardi,3,
9/29/2020,15,A,drought,drought,no,Artemisia_ludoviciana,2,
9/29/2020,15,A,drought,drought,no,Coreopsis_palmata,2,
9/29/2020,15,A,drought,drought,no,Euthamia_graminifolia,2,
9/29/2020,15,A,drought,drought,no,Quercus_borealis-ellipsoidalis,48,
9/29/2020,15,A,drought,drought,no,Schizachyrium_scoparium,24,
9/29/2020,15,A,drought,drought,no,Viola_pedatifida,2,
9/29/2020,16,A,control_NPK,none,yes,Andropogon_gerardi,17,
9/29/2020,16,A,control_NPK,none,yes,Aster_azureus,3,
9/29/2020,16,A,control_NPK,none,yes,Euthamia_graminifolia,3,
9/29/2020,16,A,control_NPK,none,yes,Polygala_polygama,1,
9/29/2020,16,A,control_NPK,none,yes,Ranunculus_rhomboideus,2,
9/29/2020,16,A,control_NPK,none,yes,Schizachyrium_scoparium,22,
9/29/2020,16,A,control_NPK,none,yes,Stipa_sp.,5,
9/29/2020,17,A,control,none,no,Amorpha_canescens,2,
9/29/2020,17,A,control,none,no,Aster_azureus,13,
9/29/2020,17,A,control,none,no,Cyperus_sp.,3,
9/29/2020,17,A,control,none,no,Lathyrus_venosus,2,
9/29/2020,17,A,control,none,no,Lithospermum_canescens,3,
9/29/2020,17,A,control,none,no,Panicum_oligosanthes,3,
9/29/2020,17,A,control,none,no,Poa_pratensis,4,
9/29/2020,17,A,control,none,no,Schizachyrium_scoparium,45,
9/29/2020,17,A,control,none,no,Sorghastrum_nutans,4,
9/29/2020,17,A,control,none,no,Stipa_sp.,3,
9/29/2020,18,A,control_infra,infrastructure_control,no,Andropogon_gerardi,15,
9/29/2020,18,A,control_infra,infrastructure_control,no,Cyperus_sp.,5,
9/29/2020,18,A,control_infra,infrastructure_control,no,Lathyrus_venosus,5,
