START_DATE,BLOCK,PLOT,SEEDLINGPLOT,SECTION,TAG,SPECIES,HEIGHT,DIAMETER,LESSTHAN10CM,COMMENTS,DEAD__ALIVE_NOTFOUND,NEW,Plant life form
2018-09-21,B,1,5,2,182,PSYBER,17,0.42,,,A,NEW,S
2018-09-21,B,1,5,2,183,PSYBER,20,0.45,,,A,NEW,S
2018-09-21,B,1,5,2,184,PSYBER,14,0.3,,,A,NEW,S
2018-09-21,B,1,5,2,185,PSYBER,30,0.56,,,A,NEW,S
2018-09-21,B,1,5,2,186,PSYBER,39,0.48,,,A,NEW,S
2018-09-21,B,1,5,2,187,PSYBER,25,0.4,,,A,NEW,S
2018-09-21,B,1,5,2,188,PSYBER,32,0.4,,,A,NEW,S
2018-09-21,B,1,5,2,189,PSYBER,35,0.43,,,A,NEW,S
2018-09-21,B,1,5,2,190,PSYBER,22,0.15,,,A,NEW,S
2018-09-21,B,1,5,2,191,PSYBER,45,0.6,,,A,NEW,S
2018-09-21,B,1,5,2,192,PSYBER,64,0.28,,,A,NEW,S
2018-09-21,B,1,5,2,193,PSYBER,60,0.75,,,A,NEW,S
2018-09-21,B,1,5,3,,TABHET,,,2,,A,NEW,T
2018-09-21,B,1,5,3,,PSYBER,,,15,,A,NEW,S
2018-09-21,B,1,5,3,,PINCOR,,,1,,A,NEW,V
2018-09-21,B,1,5,3,,HOMRAC,,,2,,A,NEW,T
2018-09-21,B,1,5,3,29,SLOBER,,,,,D,,T
2018-09-21,B,1,5,3,169,ROUSUR,,,,,D,,V
2018-09-21,B,1,5,3,170,GUAGUI,,,,,D,,T
2018-09-21,B,1,5,3,171,ROYBOR,,,,,D,,T
2018-09-21,B,1,5,3,172,DACEXC,,,,,D,,T
2018-09-21,B,1,5,3,173,GUAGUI,,,,,NF,,T
2018-09-21,B,1,5,3,174,ROUSUR,,,,,D,,V
2018-09-21,B,1,5,3,177,OCOLEU,20,0.55,,,A,,T
2018-09-21,B,1,5,3,178,GUAGUI,20,0.35,,,A,,T
2018-09-21,B,1,5,3,179,OCOSIN,,,,,NF,,T
2018-09-21,B,1,5,3,180,GUAGUI,,,,,NF,,T
2018-09-21,B,1,5,3,194,PSYBER,35,0.35,,,A,NEW,S
2018-09-21,B,1,5,3,195,PSYBER,89,1.09,,,A,NEW,S
2018-09-21,B,1,5,3,196,PSYBER,82,0.36,,,A,NEW,S
2018-09-21,B,1,5,3,197,PSYBER,70,0.93,,,A,NEW,S
2018-09-21,B,1,5,3,198,ROYBOR,20,0.12,,,A,NEW,T
2018-09-21,B,1,5,3,199,PSYBER,40,0.45,,,A,NEW,S
2018-09-21,B,1,5,3,200,PSYBER,29,0.28,,,A,NEW,S
2018-09-21,B,1,5,3,201,PSYBER,11,0.2,,,A,NEW,S
2018-09-21,B,1,5,3,202,PSYBER,23,0.15,,,A,NEW,S
2018-09-21,B,1,5,3,203,PSYBER,71,1,,,A,NEW,S
2018-09-21,B,1,5,3,204,PSYBER,23,0.2,,,A,NEW,S
2018-09-21,B,1,5,3,205,PSYBER,15,0.21,,,A,NEW,S
2018-09-21,B,1,5,3,206,PSYBER,13,0.26,,,A,NEW,S
2018-09-21,B,1,5,3,207,PSYBER,41,0.56,,,A,NEW,S
2018-09-21,B,1,5,3,208,GUAGUI,17,0.22,,,A,NEW,S
2018-09-21,B,1,5,3,209,CYAARB,25,0.05,,"F6, SN",A,NEW,F
2018-09-21,B,1,5,3,210,CYAARB,11,0.03,,"F7, SN",A,NEW,F
2018-09-21,B,1,5,3,211,CYAARB,25,0.1,,"F9, SN",A,NEW,F
2018-09-21,B,1,5,3,212,CYAARB,42,0.07,,"F7, SN",A,NEW,F
2018-09-21,B,1,5,3,213,PSYBER,32,0.38,,,A,NEW,S
2018-09-21,B,1,5,3,214,PSYBER,19,0.27,,,A,NEW,S
2018-09-21,B,1,5,3,215,PSYBER,28,0.38,,,A,NEW,S
2018-09-21,B,1,5,3,216,PSYBER,12,0.25,,,A,NEW,S
2018-09-21,B,1,5,3,217,PSYBER,40,0.32,,,A,NEW,S
2018-09-21,B,1,5,3,218,PSYBER,40,0.63,,,A,NEW,S
2018-09-21,B,1,5,3,219,PSYBER,16,0.3,,,A,NEW,S
2018-09-21,B,1,5,3,220,PSYBER,74,1.17,,,A,NEW,S
2018-09-21,B,1,5,3,221,PSYBER,12,0.19,,,A,NEW,S
2018-09-21,B,1,5,3,222,ROYBOR,24,0.15,,,A,NEW,T
2018-09-21,B,1,5,3,223,PSYBER,25,0.38,,,A,NEW,S
2018-09-21,B,1,5,3,224,PSYBER,44,0.62,,,A,NEW,S
2018-09-21,B,1,5,3,225,PSYBER,30,0.49,,,A,NEW,S
2018-09-21,B,2,1,1,,MATDOM,,,1,,A,NEW,T
2018-09-21,B,2,1,1,80,ROUSUR,,,,,D,,V
2018-09-21,B,2,1,1,109,THEDEL,,,,,D,,F
2018-09-21,B,2,1,1,186,CECSCH,148,1.91,,Leaning/Sprouting,A,,T
2018-09-21,B,2,1,1,187,CASARB,,,,,NF,,T
2018-09-21,B,2,1,1,189,THEDEL,,,,,D,,F
2018-09-21,B,2,1,1,191,THEDEL,53,0.3,,"F4, SY",A,,F
2018-09-21,B,2,1,1,192,ALCLAT,,,,,D,,T
2018-09-21,B,2,1,1,193,PSYBER,,,,,D,,S
2018-09-21,B,2,1,1,194,CECSCH,,,,,D,,T
2018-09-21,B,2,1,1,215,CECSCH,,,,,D,,T
2018-09-21,B,2,1,1,218,PSYBER,156,1.57,,,A,,S
2018-09-21,B,2,1,1,220,CECSCH,168,1.91,,Main stem #196 POM 130,A,NEW,T
2018-09-21,B,2,1,1,221,CECSCH,154,1.34,,Main stem #196 POM 130,A,NEW,T
2018-09-21,B,2,1,1,222,PSYBER,88,1.8,,Leaning/Sprouting,A,NEW,S
2018-09-21,B,2,1,2,,TABHET,,,,,NF,,T
2018-09-21,B,2,1,2,14,CYABOR,,,,,D,,F
2018-09-21,B,2,1,2,196,CECSCH,97,2.16,,Main stem dead,A,,T
2018-09-21,B,2,1,2,201,CECSCH,281.5,2.21,,"POM 130, DBH@2.26",A,,T
2018-09-21,B,2,1,2,202,CECSCH,124,2.15,,Broken stem sprouting,A,,T
2018-09-21,B,2,1,2,203,CECSCH,,,,,D,,T
2018-09-21,B,2,1,2,216,CECSCH,,,,,D,,T
2018-09-21,B,2,1,2,217,CECSCH,,,,,D,,T
2018-09-21,B,2,1,2,223,MICRAC,142,1.4,,,A,NEW,S
2018-09-21,B,2,1,2,224,MICRAC,73,0.5,,,A,NEW,S
2018-09-21,B,2,1,2,225,TABHET,20,0.23,,,A,NEW,T
2018-09-21,B,2,1,2,226,PSYBER,22,0.24,,,A,NEW,S
2018-09-21,B,2,1,2,227,ROYBOR,66,0.6,,,A,NEW,T
2018-09-21,B,2,1,2,228,TABHET,69,0.61,,,A,NEW,T
2018-09-21,B,2,1,3,,TABHET,,,,,NF,,T
2018-09-21,B,2,1,3,,TABHET,,,1,,A,NEW,T
2018-09-21,B,2,1,3,,MICRAC,,,10,,A,NEW,S
2018-09-21,B,2,1,3,,SCHBRA,,,8,,A,NEW,V
2018-09-21,B,2,1,3,,CYAARB,,,4,,A,NEW,F
2018-09-21,B,2,1,3,107,TABHET,167,1.86,,Measured at base,A,,T
2018-09-21,B,2,1,3,118,CYABOR,,,,,D,,F
2018-09-21,B,2,1,3,206,CYABOR,,,,,D,,F
2018-09-21,B,2,1,3,208,CECSCH,,,,,NF,,T
2018-09-21,B,2,1,3,210,CECSCH,,,,TCODS,D,,T
2018-09-21,B,2,1,3,211,CECSCH,,,,,D,,T
2018-09-21,B,2,1,3,212,CORSUL,224,2.21,,Measured at base POM:130 DBH=1.26,A,,T
2018-09-21,B,2,1,3,213,MATDOM,,,,,D,,T
2018-09-21,B,2,1,3,214,MATDOM,,,,TCODS,D,,T
2018-09-21,B,2,1,3,219,ROUSUR,18,0.42,,,A,,V
2018-09-21,B,2,1,3,229,MICRAC,10,0.26,,,A,NEW,S
2018-09-21,B,2,2,1,,ORCHID,,,,,D,,O
2018-09-21,B,2,2,1,,MICRAC,,,3,,A,NEW,S
2018-09-21,B,2,2,1,,CECSCH,,,1,,A,NEW,T
2018-09-21,B,2,2,1,2,THEDEL,31,0.2,,"F8, SN",A,,F
2018-09-21,B,2,2,1,5,CYABOR,130,1.31,,"F7, SY",A,,F
2018-09-21,B,2,2,1,9,CYABOR,,,,,NF,,F
2018-09-21,B,2,2,1,115,CECSCH,,,,,NF,,T
2018-09-21,B,2,2,1,126,THEDEL,42,0.2,,"F7, SN",A,NEW,F
2018-09-21,B,2,2,2,,MICRAC,,,3,,A,NEW,S
2018-09-21,B,2,2,2,,TABHET,,,2,,A,NEW,T
2018-09-21,B,2,2,2,13,CYABOR,75,0.62,,"F13, SN",A,,F
2018-09-21,B,2,2,2,14,CYABOR,60,0.55,,"F4, SN",A,,F
2018-09-21,B,2,2,2,116,PREMON,,,,,D,,T
2018-09-21,B,2,2,2,127,CECSCH,20,0.21,,,A,NEW,T
2018-09-21,B,2,2,2,128,MICRAC,25,0.2,,,A,NEW,S
2018-09-21,B,2,2,2,129,MICRAC,12,0.14,,,A,NEW,S
2018-09-21,B,2,2,2,130,MICRAC,90,0.75,,,A,NEW,S
2018-09-21,B,2,2,2,131,CYAARB,64,0.48,,,A,NEW,F
2018-09-21,B,2,2,2,132,OCOLEU,11,0.18,,,A,NEW,T
2018-09-21,B,2,2,3,,MICRAC,,,12,,A,NEW,S
2018-09-21,B,2,2,3,,TABHET,,,1,,A,NEW,T
2018-09-21,B,2,2,3,33,THEDEL,11,0.05,,"F3, SN",A,,F
2018-09-21,B,2,2,3,68,THEDEL,30,0.2,,"F7, SN",A,,F
2018-09-21,B,2,2,3,103,CECSCH,,,,,D,,T
2018-09-21,B,2,2,3,105,CECSCH,,,,,D,,T
2018-09-21,B,2,2,3,109,CECSCH,,,,,D,,T
2018-09-21,B,2,2,3,111,CECSCH,,,,,D,,T
2018-09-21,B,2,2,3,114,CECSCH,,,,,D,,T
2018-09-21,B,2,2,3,117,MARNOB,,,,,D,,T
2018-09-21,B,2,2,3,118,ALCFLO,,,,,NF,,T
2018-09-21,B,2,2,3,119,CECSCH,,,,,D,,T
2018-09-21,B,2,2,3,121,PREMON,,,,,D,,T
2018-09-21,B,2,2,3,122,MICPRA,,,,,D,,S
2018-09-21,B,2,2,3,124,CYABOR,,,,,D,,F
2018-09-21,B,2,2,3,125,PSYBER,,,,,NF,,S
2018-09-21,B,2,2,3,133,MICRAC,32,0.25,,,A,NEW,S
2018-09-21,B,2,2,3,134,MICRAC,28,0.15,,,A,NEW,S
2018-09-21,B,2,2,3,135,MICRAC,27,0.2,,,A,NEW,S
2018-09-21,B,2,2,3,136,MICRAC,35,0.3,,,A,NEW,S
2018-09-21,B,2,2,3,137,PSYBER,32,0.4,,,A,NEW,S
2018-09-21,B,2,2,3,138,MICRAC,44,0.35,,,A,NEW,S
2018-09-21,B,2,2,3,139,MICRAC,19,0.22,,,A,NEW,S
2018-09-21,B,2,2,3,140,MICRAC,20,0.11,,,A,NEW,S
2018-09-21,B,2,2,3,141,CECSCH,20,0.35,,,A,NEW,T
2018-09-21,B,2,3,1,,DIOPOL,,,2,,A,NEW,V
2018-09-21,B,2,3,1,134,ALCLAT,,,,,D,,T
2018-09-21,B,2,3,1,135,ALCLAT,,,,,D,,T
2018-09-21,B,2,3,1,138,CECSCH,,,,,D,,T
2018-09-21,B,2,3,1,184,SCHBRA,55,0.51,,,A,NEW,V
2018-09-21,B,2,3,2,,ROUSUR,,,,,NF,,V
2018-09-21,B,2,3,2,,TABHET,,,,,NF,,T
2018-09-21,B,2,3,2,,TABHET,,,,,NF,,T
2018-09-21,B,2,3,2,147,MATDOM,162,1.25,,,A,,T
2018-09-21,B,2,3,2,148,MATDOM,160,1.34,,,A,,T
2018-09-21,B,2,3,2,149,CECSCH,,,,,NF,,T
2018-09-21,B,2,3,2,161,PSYBER,104,1.3,,,A,,S
2018-09-21,B,2,3,2,163,PSYBER,,,,,NF,,S
2018-09-21,B,2,3,2,165,ALCFLO,,,,,NF,,T
2018-09-21,B,2,3,2,166,PINCOR,,,,,D,,V
2018-09-21,B,2,3,2,178,ALCFLO,42,0.35,,,A,,T
2018-09-21,B,2,3,2,179,PREMON,,,,,NF,,T
2018-09-21,B,2,3,3,,SCHMOR,,,,,NF,,T
2018-09-21,B,2,3,3,17,TABHET,120,2.14,,,A,,T
2018-09-21,B,2,3,3,84,TABHET,39,1,,,A,,T
2018-09-21,B,2,3,3,150,MATDOM,,,,,D,,T
2018-09-21,B,2,3,3,152,ALCFLO,,,,,NF,,T
2018-09-21,B,2,3,3,154,SCHMOR,,,,,D,,T
2018-09-21,B,2,3,3,156,CECSCH,,,,TCOG,D,,T
2018-09-21,B,2,3,3,157,PSYDEF,70,0.95,,,A,,S
2018-09-21,B,2,3,3,167,PREMON,,,,,NF,,T
2018-09-21,B,2,3,3,168,LAEPRO,,,,,D,,T
2018-09-21,B,2,3,3,169,LAEPRO,,,,,D,,T
2018-09-21,B,2,3,3,170,LAEPRO,,,,,NF,,T
2018-09-21,B,2,3,3,171,ALCFLO,,,,,NF,,T
2018-09-21,B,2,3,3,172,MICPRA,70,0.8,,,A,,S
2018-09-21,B,2,3,3,173,PSYBER,,,,,NF,,S
2018-09-21,B,2,3,3,174,PINCOR,,,,,D,,V
2018-09-21,B,2,3,3,175,MICPRA,70,0.79,,,A,,S
2018-09-21,B,2,3,3,176,ALCFLO,,,,,NF,,T
2018-09-21,B,2,3,3,177,TREMIC,,,,,D,,T
2018-09-21,B,2,3,3,180,ROUSUR,,,,,NF,,V
2018-09-21,B,2,3,3,181,PSYDEF,,,,,NF,,S
2018-09-21,B,2,3,3,182,CYABOR,,,,,NF,,F
2018-09-21,B,2,3,3,183,SYMMAR,,,,,NF,,T
2018-09-21,B,2,4,1,,ROUSUR,,,,,NF,,V
2018-09-21,B,2,4,1,,PREMON,,,1,,A,NEW,T
2018-09-21,B,2,4,1,,ALCFLO,,,1,,A,NEW,T
2018-09-21,B,2,4,1,3,THEDEL,60,0.35,,"F17, SY",A,,F
2018-09-21,B,2,4,1,4,CYABOR,125,3.61,,"F17, SY DBH Trunk",A,,F
2018-09-21,B,2,4,1,9,THEDEL,46,0.29,,"F26, SY",A,,F
2018-09-21,B,2,4,1,15,CYABOR,,,,,NF,,F
2018-09-21,B,2,4,1,139,ROYBOR,20,0.2,,,A,NEW,T
2018-09-21,B,2,4,1,176,PSYBER,,,,,D,,S
2018-09-21,B,2,4,1,177,CECSCH,180,2.15,,DBH@130: 1.50,A,,T
2018-09-21,B,2,4,1,178,ROYBOR,20,0.19,,,A,,T
2018-09-21,B,2,4,1,179,PSYBER,,,,,D,,S
2018-09-21,B,2,4,1,180,PSYBER,,,,,D,,S
2018-09-21,B,2,4,1,181,SAPLAU,,,,,D,,T
2018-09-21,B,2,4,1,208,ALCFLO,,,,,D,,T
2018-09-21,B,2,4,1,209,ROYBOR,,,,,D,,T
2018-09-21,B,2,4,1,235,TABHET,40,0.6,,,A,NEW,T
2018-09-21,B,2,4,1,236,TABHET,17,0.14,,,A,NEW,T
2018-09-21,B,2,4,1,237,ROUSUR,14,0.08,,,A,NEW,V
2018-09-21,B,2,4,1,238,ROYBOR,32,0.14,,,A,NEW,T
2018-09-21,B,2,4,2,81,CYABOR,,,,,D,,F
2018-09-21,B,2,4,2,140,TABHET,15,0.27,,,A,NEW,T
2018-09-21,B,2,4,2,179,ROYBOR,,,,TCOG,D,,T
2018-09-21,B,2,4,2,183,CECSCH,,,,,D,,T
2018-09-21,B,2,4,2,185,SCHMOR,90,1.48,,,A,,T
2018-09-21,B,2,4,2,199,ALCLAT,75,1,,Top Broken,A,,T
2018-09-21,B,2,4,2,210,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,211,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,213,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,214,ALCFLO,,,,,D,,T
2018-09-21,B,2,4,2,215,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,216,ALCFLO,40,0.47,,,A,,T
2018-09-21,B,2,4,2,217,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,218,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,219,ALCFLO,90,1.05,,,A,,T
2018-09-21,B,2,4,2,220,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,221,CECSCH,,,,,D,,T
2018-09-21,B,2,4,2,222,ALCFLO,,,,TCOG,D,,T
2018-09-21,B,2,4,2,223,CECSCH,,,,,D,,T
2018-09-21,B,2,4,2,224,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,225,PSYBER,,,,,D,,S
2018-09-21,B,2,4,2,235,TABHET,,,1,,A,NEW,T
2018-09-21,B,2,4,3,,CASARB,,,,,NF,,T
2018-09-21,B,2,4,3,,TABHET,,,,,NF,,T
2018-09-21,B,2,4,3,18,THEDEL,47,0.3,,"F12, SN",A,,F
2018-09-21,B,2,4,3,82,PSYBER,,,,,D,,S
2018-09-21,B,2,4,3,102,PSYBER,,,,,D,,S
2018-09-21,B,2,4,3,120,TABHET,140,1.9,,,A,,T
2018-09-21,B,2,4,3,122,THEDEL,180,0.45,,"F3, SY covered by cortadora",A,,F
2018-09-21,B,2,4,3,137,THEDEL,175,0.68,,"F6, SN covered by cortadora",A,,F
2018-09-21,B,2,4,3,180,ALCFLO,,,,,NF,,T
2018-09-21,B,2,4,3,181,SAPLAU,34,0.6,,,A,,T
2018-09-21,B,2,4,3,182,CASARB,,,,,NF,,T
2018-09-21,B,2,4,3,183,PINCOR,40,0.35,,,A,,V
2018-09-21,B,2,4,3,204,CECSCH,,,,,D,,T
2018-09-21,B,2,4,3,206,CECSCH,,,,,D,,T
2018-09-21,B,2,4,3,226,PSYBER,,,,TCODS,D,,S
2018-09-21,B,2,4,3,227,SCHMOR,,,,,D,,T
2018-09-21,B,2,4,3,228,PINCOR,,,,,D,,V
2018-09-21,B,2,4,3,229,PINCOR,,,,,NF,,V
2018-09-21,B,2,4,3,230,LAEPRO,,,,,NF,,T
2018-09-21,B,2,4,3,231,ALCFLO,,,,,NF,,T
2018-09-21,B,2,4,3,232,SCHMOR,,,,,D,,T
2018-09-21,B,2,4,3,233,PINCOR,,,,,D,,V
2018-09-21,B,2,4,3,234,PINCOR,,,,,D,,V
2018-09-21,B,2,5,1,,TABHET,,,1,,A,NEW,T
2018-09-21,B,2,5,1,,OCOSIN,,,1,,A,NEW,T
2018-09-21,B,2,5,1,,PALRIP,,,1,,A,NEW,S
2018-09-21,B,2,5,1,,MATDOM,,,1,,A,NEW,T
2018-09-21,B,2,5,1,,HIRRUG,,,1,,A,NEW,T
2018-09-21,B,2,5,1,168,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,171,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,175,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,176,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,178,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,182,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,187,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,188,ALCFLO,105,1.08,,,A,,T
2018-09-21,B,2,5,1,191,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,193,MICPRA,,,,,D,,S
2018-09-21,B,2,5,1,194,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,195,LAEPRO,,,,,D,,T
2018-09-21,B,2,5,1,197,ALCFLO,50,0.75,,,A,,T
2018-09-21,B,2,5,1,213,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,214,PINCOR,,,,,D,,V
2018-09-21,B,2,5,1,215,LAEPRO,,,,,D,,T
2018-09-21,B,2,5,1,216,MICRAC,,,,,D,,S
2018-09-21,B,2,5,1,217,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,218,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,219,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,220,PINCOR,100,0.9,,,A,,V
2018-09-21,B,2,5,1,221,SCHMOR,,,,TCOG,D,,T
2018-09-21,B,2,5,1,222,LAEPRO,80,0.87,,,A,,T
2018-09-21,B,2,5,1,223,CECSCH,,,,,D,,T
2018-09-21,B,2,5,1,224,ALCFLO,,,,,D,,T
2018-09-21,B,2,5,1,225,ALCFLO,,,,,D,,T
2018-09-21,B,2,5,1,229,ORCHID,,,,,D,,O
2018-09-21,B,2,5,1,234,PSYBER,,,,,D,,S
2018-09-21,B,2,5,1,235,CASARB,26,0.42,,,A,,T
2018-09-21,B,2,5,1,245,MICPRA,80,0.6,,,A,NEW,S
2018-09-21,B,2,5,1,246,PSYBER,100,1.9,,,A,NEW,S
2018-09-21,B,2,5,1,247,PSYBER,120,1.3,,Measured at base,A,NEW,S
2018-09-21,B,2,5,1,248,PSYBER,105,0.95,,Measured at base,A,NEW,S
2018-09-21,B,2,5,1,249,PSYBER,50,0.61,,Measured at base,A,NEW,S
2018-09-21,B,2,5,2,,PALRIP,,,11,,A,NEW,S
2018-09-21,B,2,5,2,,MATDOM,,,1,,A,NEW,T
2018-09-21,B,2,5,2,64,CYABOR,100,0.8,,"F17, SY",A,,F
2018-09-21,B,2,5,2,69,PALRIP,325,4.05,,POM:130 DBH:2.38,A,,S
2018-09-21,B,2,5,2,125,CYAARB,,,,,D,,F
2018-09-21,B,2,5,2,198,CECSCH,,,,,D,,T
2018-09-21,B,2,5,2,201,THEDEL,,,,,D,,F
2018-09-21,B,2,5,2,202,PALRIP,,,,,NF,,F
2018-09-21,B,2,5,2,203,CECSCH,,,,,D,,T
2018-09-21,B,2,5,2,205,CYABOR,65,0.6,,"F20, SY",A,,F
2018-09-21,B,2,5,2,207,CYABOR,130,0.6,,"F17, SY",A,,F
2018-09-21,B,2,5,2,227,PSYBER,60,0.7,,,A,,S
2018-09-21,B,2,5,2,228,MICPRA,78,0.79,,,A,,S
2018-09-21,B,2,5,2,236,PREMON,25,0.61,,,A,,T
2018-09-21,B,2,5,2,237,PSYBER,55,0.4,,,A,,S
2018-09-21,B,2,5,2,238,PSYBER,90,0.8,,,A,,S
2018-09-21,B,2,5,2,250,ROYBOR,40,0.25,,,A,NEW,T
2018-09-21,B,2,5,3,,PALRIP,,,4,,A,NEW,S
2018-09-21,B,2,5,3,,TABHET,,,1,,A,NEW,T
2018-09-21,B,2,5,3,17,SLOBER,405,5.55,,POM:130 DBH:3.17,A,,T
2018-09-21,B,2,5,3,34,HIRRUG,62,1.32,,,A,,T
2018-09-21,B,2,5,3,82,TABHET,76,1.62,,,A,,T
2018-09-21,B,2,5,3,126,IXOFER,,,,,D,,T
2018-09-21,B,2,5,3,209,THEDEL,,,,,D,,F
2018-09-21,B,2,5,3,230,ALCFLO,137,1.5,,"Old, not on data",A,NEW,T
2018-09-21,B,2,5,3,231,ALCFLO,113,1.25,,,A,,T
2018-09-21,B,2,5,3,233,PSYBER,78,1.37,,,A,,S
2018-09-21,B,2,5,3,240,DACEXC,,,,TCODS,D,,T
2018-09-21,B,2,5,3,241,IXOFER,41,0.62,,,A,,T
2018-09-21,B,2,5,3,242,MICTET,45,0.48,,,A,,T
2018-09-21,B,2,5,3,243,DACEXC,25,0.58,,,A,,T
2018-09-21,B,2,5,3,244,DACEXC,,,,TCODS,D,,T
2018-09-21,B,2,5,3,260,PECPEC,50,0.13,,"F3, SY, Verify FERN SPP in 2019",A,NEW,F
2018-09-21,B,2,5,3,263,GUAGUI,19,0.25,,,A,NEW,T
2018-09-21,B,3,1,1,,ROUSUR,,,2,,A,NEW,V
2018-09-21,B,3,1,1,141,SECVIR,,,,,D,,V
2018-09-21,B,3,1,1,143,RHEPOR,,,,,D,,T
2018-09-21,B,3,1,1,144,RHEPOR,12,0.32,,Under big tree,A,,T
2018-09-21,B,3,1,1,145,ROUSUR,13,0.22,,Under big tree,A,,V
2018-09-21,B,3,1,1,146,HIRRUG,,,,,D,,T
2018-09-21,B,3,1,1,147,SECVIR,,,,,D,,V
2018-09-21,B,3,1,1,148,HIRRUG,,,,TCOG,D,,T
2018-09-21,B,3,1,1,149,SECVIR,,,,,D,,V
2018-09-21,B,3,1,1,158,DACEXC,,,,,NF,,T
2018-09-21,B,3,1,1,159,ROYBOR,39,0.29,,,A,,T
2018-09-21,B,3,1,1,160,OCOLEU,12,0.1,,,A,NEW,T
2018-09-21,B,3,1,2,,ROUSUR,,,,,NF,,V
2018-09-21,B,3,1,2,,RHEPOR,,,3,,A,NEW,T
2018-09-21,B,3,1,2,,MATDOM,,,1,,A,NEW,T
2018-09-21,B,3,1,2,,ALCLAT,,,3,,A,NEW,T
2018-09-21,B,3,1,2,,SCHBRA,,,1,,A,NEW,V
2018-09-21,B,3,1,2,150,HIRRUG,42,0.7,,,A,,T
2018-09-21,B,3,1,2,151,DACEXC,,,,,D,,T
2018-09-21,B,3,1,2,152,MATDOM,,,,,D,,T
2018-09-21,B,3,1,2,153,HIRRUG,,,,,D,,T
2018-09-21,B,3,1,2,154,PREMON,,,,,D,,T
2018-09-21,B,3,1,2,161,ROUSUR,15,0.16,,,A,NEW,V
2018-09-21,B,3,1,2,162,ROUSUR,12,0.17,,,A,NEW,V
2018-09-21,B,3,1,2,163,MATDOM,11,0.12,,,A,NEW,T
2018-09-21,B,3,1,3,,ALCLAT,,,5,,A,NEW,T
2018-09-21,B,3,1,3,,MATDOM,,,1,,A,NEW,T
2018-09-21,B,3,1,3,,MICRAC,,,2,,A,NEW,S
2018-09-21,B,3,1,3,31,PREMON,190,12.1,,Measured at base,A,,T
2018-09-21,B,3,1,3,34,IXOFER,,,,,D,,T
2018-09-21,B,3,1,3,112,DRYGLA,,,,,D,,T
2018-09-21,B,3,1,3,140,ROUSUR,,,,,D,,V
2018-09-21,B,3,1,3,155,DACEXC,,,,,D,,T
2018-09-21,B,3,1,3,156,SECVIR,,,,,D,,V
2018-09-21,B,3,1,3,157,PREMON,,,,,D,,T
2018-09-21,B,3,1,3,164,MYRDEF,10,0.14,,,A,NEW,T
2018-09-21,B,3,1,3,165,TABHET,14,0.2,,,A,NEW,T
2018-09-21,B,3,2,1,,GUAGUI,,,,A lot of big branches cover the seedling plot,NF,,T
2018-09-21,B,3,2,1,,MATDOM,,,,A lot of big branches cover the seedling plot,NF,,T
2018-09-21,B,3,2,1,,TABHET,,,6,,A,NEW,T
2018-09-21,B,3,2,1,,HOMRAC,,,3,,A,NEW,T
2018-09-21,B,3,2,1,,PSYBER,,,1,,A,NEW,S
2018-09-21,B,3,2,1,,CORBOR,,,1,,A,NEW,T
2018-09-21,B,3,2,1,,HIRRUG,,,1,,A,NEW,T
2018-09-21,B,3,2,1,,MATDOM,,,1,,A,NEW,T
2018-09-21,B,3,2,1,156,MATDOM,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,157,MATDOM,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,158,DACEXC,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,159,DACEXC,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,160,MATDOM,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,161,ROUSUR,,,,A lot of big branches cover the seedling plot,D,,V
2018-09-21,B,3,2,1,162,DACEXC,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,163,MATDOM,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,164,MATDOM,,,,A lot of big branches cover the seedling plot,D,,T
2018-09-21,B,3,2,1,165,MATDOM,,,,A lot of big branches cover the seedling plot,D,,T
