START_DATE,BLOCK,PLOT,SUB_QUAD,TAG,SPECIES,MAIN_STEM,DBH_CM,HEIGHT_Measured,HEIGHT_Estimated,SLP,A_D_NF,COMMENTS
2021-11-12,C,2,6,615,SCHMOR,,2.8,4.82,,S,A,
2021-11-12,C,2,6,617,SCHMOR,,5.1,6,,S,A,
2021-11-12,C,2,6,620,PSYBER,,,0.6,,L,A,Broken below 130
2021-11-12,C,2,6,752,MELHER,37,1.67,2.4,,S,A,Sprouting
2021-11-12,C,2,6,912,PSYBER,620,2.95,4.18,,S,A,
2021-11-12,C,2,6,913,CASARB,31,1.47,3.24,,S,A,
2021-11-12,C,2,6,914,CASARB,31,1.65,2.7,,S,A,
2021-11-12,C,2,6,973,MICRAC,,,,,S,D,TCODS
2021-11-12,C,2,7,39,PREMON,,16.8,,1,S,A,
2021-11-12,C,2,7,40,CASARB,,,,,S,D,TCODS
2021-11-12,C,2,7,42,CASARB,40,,,,P,D,TCODS
2021-11-12,C,2,7,456,HELCAR,,,,,S,A,4 culms
2021-11-12,C,2,7,463,CECSCH,,,,,S,D,
2021-11-12,C,2,7,631,CECSCH,,4.58,7,,S,A,In side seedling plot
2021-11-12,C,2,7,632,SCHMOR,,3.2,4,,S,A,
2021-11-12,C,2,7,633,CECSCH,,,0.65,,S,A,Broken Below 130
2021-11-12,C,2,7,645,CECSCH,,,,,P,D,TCODS
2021-11-12,C,2,7,810,BYRSPI,,1.2,2.64,,S,A,
2021-11-12,C,2,7,909,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,7,910,CECSCH,645,,,,S,D,TCODS
2021-11-12,C,2,7,911,MICRAC,,1.42,2.08,,S,A,Twist on stem
2021-11-12,C,2,7,972,CECSCH,633,3.55,5,,S,A,
2021-11-12,C,2,8,45,SLOBER,,8.45,,1,S,A,Fusing with 46 at POM
2021-11-12,C,2,8,46,SLOBER,45,4.85,,1,S,A,Fusing with 45 @POM
2021-11-12,C,2,8,48,SLOBER,,,0.5,,S,A,Broken Below 130
2021-11-12,C,2,8,49,SLOBER,,3.61,4.73,,S,A,Top Broken
2021-11-12,C,2,8,50,SLOBER,,2.55,4.53,,S,A,
2021-11-12,C,2,8,51,TETBAL,,,0.6,,S,A,Broken below 130 Sprouting
2021-11-12,C,2,8,318,HELCAR,,,,,S,A,2 culms
2021-11-12,C,2,8,442,SLOBER,,1.8,2.6,,S,A,Top Broken
2021-11-12,C,2,8,465,HELCAR,,,,,S,A,2 culms
2021-11-12,C,2,8,468,CECSCH,,5.4,,1,S,A,
2021-11-12,C,2,8,469,CECSCH,,,,,S,D,
2021-11-12,C,2,8,470,HELCAR,,,,,S,A,4 culms
2021-11-12,C,2,8,471,HELCAR,,,,,S,D,
2021-11-12,C,2,8,650,HELCAR,,,,,S,D,TCOG
2021-11-12,C,2,8,651,HELCAR,,,,,S,A,2 culms
2021-11-12,C,2,8,652,HELCAR,,,,,S,A,1 culm
2021-11-12,C,2,8,653,HELCAR,,,,,S,A,2 culms
2021-11-12,C,2,8,655,CECSCH,,,,,S,D,TCOG
2021-11-12,C,2,8,811,SLOBER,48,1.12,2.2,,S,A,
2021-11-12,C,2,8,904,PSYBER,,1.74,3.27,,S,A,
2021-11-12,C,2,8,905,PSYBER,,1.85,3.6,,S,A,
2021-11-12,C,2,8,906,CECSCH,,3.11,5,,S,A,
2021-11-12,C,2,8,907,CECSCH,469,,,,S,D,
2021-11-12,C,2,8,970,TETBAL,51,1.75,3.16,,S,A,
2021-11-12,C,2,8,971,HELCAR,,,,,S,A,2 culms
2021-11-12,C,2,9,52,SLOBER,,,0.3,,S,A,Broken below 130 Sprouting
2021-11-12,C,2,9,54,DACEXC,,32.7,,1,S,A,Pom=130; DTN-20
2021-11-12,C,2,9,57,COFARA,,,1,,P,A,Broken below 130 Prone Sprouting
2021-11-12,C,2,9,58,SLOBER,,1.9,1.94,,S,A,
2021-11-12,C,2,9,59,SLOBER,,5.6,,1,S,A,Measured at knot
2021-11-12,C,2,9,60,SLOBER,,12.5,,1,S,A,
2021-11-12,C,2,9,64,SLOBER,,,1,,S,A,Broken Below 130
2021-11-12,C,2,9,66,SLOBER,,5.82,6.75,,S,A,
2021-11-12,C,2,9,67,SLOBER,,3.46,4,,S,A,
2021-11-12,C,2,9,326,SLOBER,,,0.6,,S,A,Broken Below 130
2021-11-12,C,2,9,472,CECSCH,,7.4,,1,S,A,
2021-11-12,C,2,9,479,CECSCH,,,0.9,,S,A,Broken Below 130
2021-11-12,C,2,9,812,SLOBER,52,1.37,2.58,,S,A,
2021-11-12,C,2,9,813,SLOBER,52,1.1,2.19,,S,A,
2021-11-12,C,2,9,814,ZANMAR,,1.22,2.58,,S,A,
2021-11-12,C,2,9,815,CASARB,,8.2,3.66,,S,A,
2021-11-12,C,2,9,816,BYRSPI,,1.65,3.24,,S,A,
2021-11-12,C,2,9,919,SLOBER,326,1.54,2.66,,S,A,
2021-11-12,C,2,9,920,CECSCH,479,1.8,1.43,,S,A,Top Dead Sprouting
2021-11-12,C,2,9,921,CECSCH,479,1.82,3.3,,S,A,
2021-11-12,C,2,9,922,CECSCH,479,2.1,4.5,,S,A,
2021-11-12,C,2,9,923,CECSCH,479,2.13,4.5,,S,A,
2021-11-12,C,2,9,924,PSYBER,,2.25,3.71,,S,A,
2021-11-12,C,2,9,925,PSYBER,,3.05,4.1,,S,A,
2021-11-12,C,2,9,926,SLOBER,64,1.6,3.04,,S,A,
2021-11-12,C,2,9,927,PSYBER,,4.18,5.25,,S,A,
2021-11-12,C,2,9,928,PSYBER,,2.18,3.47,,S,A,Measured below knot
2021-11-12,C,2,9,976,SLOBER,,1.13,2.04,,S,A,
2021-11-12,C,2,9,977,SLOBER,59,1.41,2.16,,S,A,
2021-11-12,C,2,9,978,PSYBER,925,1.65,2.9,,S,A,Dying
2021-11-12,C,2,9,979,ALCFLO,,2.11,4.38,,S,A,
2021-11-12,C,2,9,980,CECSCH,,,,,S,D,TCOG
2021-11-12,C,2,10,68,MYRLEP,,7.5,,1,S,A,
2021-11-12,C,2,10,70,PREMON,,13.6,,1,S,A,
2021-11-12,C,2,10,72,DACEXC,,59,,1,S,A,
2021-11-12,C,2,10,328,MYRLEP,68,2.1,2.82,,S,A,
2021-11-12,C,2,10,487,CECSCH,,,0.4,,S,A,Broken Below 130
2021-11-12,C,2,10,669,CECSCH,,,0.7,,S,A,Broken Below 130
2021-11-12,C,2,10,818,MICPRA,,1.1,2.23,,S,A,
2021-11-12,C,2,10,819,SCHMOR,,1.8,2.92,,S,A,
2021-11-12,C,2,10,820,OCOLEU,,1.18,2.01,,S,A,
2021-11-12,C,2,10,821,SLOBER,,1.1,2.23,,S,A,
2021-11-12,C,2,10,822,SLOBER,,1.2,2.43,,S,A,
2021-11-12,C,2,10,929,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,10,930,PSYBER,,3.2,4.32,,S,A,In side seedling plot
2021-11-12,C,2,10,931,PSYBER,930,2.5,3.85,,S,A,
2021-11-12,C,2,10,932,CECSCH,487,3.5,4,,S,A,
2021-11-12,C,2,10,933,PSYBER,,1.85,3.16,,S,A,Dying
2021-11-12,C,2,10,934,CECSCH,669,2.26,2.48,,S,A,
2021-11-12,C,2,11,74,DACEXC,,18.3,,1,S,A,
2021-11-12,C,2,11,75,SLOBER,,6.4,7,,S,A,
2021-11-12,C,2,11,76,SLOBER,,5.4,,1,S,A,
2021-11-12,C,2,11,77,SLOBER,,8.3,,1,S,A,
2021-11-12,C,2,11,79,BUCTET,,18.9,,1,S,A,
2021-11-12,C,2,11,80,HOMRAC,,12,,1,S,A,
2021-11-12,C,2,11,81,INGLAU,,7,,1,S,A,
2021-11-12,C,2,11,82,TETBAL,,3.07,4.03,,S,A,
2021-11-12,C,2,11,83,SLOBER,,,0.8,,S,A,Broken Below 130
2021-11-12,C,2,11,86,SLOBER,,4,7,,S,A,
2021-11-12,C,2,11,350,SLOBER,,5.56,1.55,,L,A,Top Dead Sprouting
2021-11-12,C,2,11,359,SLOBER,,2.66,4.76,,S,A,
2021-11-12,C,2,11,676,SLOBER,83,2.9,5,,S,A,
2021-11-12,C,2,11,677,CECSCH,,8.4,,1,S,A,
2021-11-12,C,2,11,760,PSYBER,761,,0.8,,S,A,Broken below 130 Sprouting
2021-11-12,C,2,11,761,PSYBER,,1.54,2.62,,S,A,
2021-11-12,C,2,11,762,SLOBER,359,1.36,2.3,,S,A,
2021-11-12,C,2,11,823,OCOLEU,,1.55,2.19,,S,A,
2021-11-12,C,2,11,824,PSYBER,,1.94,3.07,,S,A,
2021-11-12,C,2,11,935,SLOBER,350,2.55,5,,S,A,
2021-11-12,C,2,11,936,CECSCH,677,2.78,1.62,,S,A,Dying Sprouting Top Dead
2021-11-12,C,2,11,937,CECSCH,677,4.6,,1,S,A,
2021-11-12,C,2,12,87,PREMON,,16,,1,S,A,
2021-11-12,C,2,12,88,DACEXC,,36.3,,1,S,A,
2021-11-12,C,2,12,89,DACEXC,,32,,1,S,A,
2021-11-12,C,2,12,92,SLOBER,,,1,,S,A,Broken Below 130
2021-11-12,C,2,12,93,PREMON,,13.1,,1,S,A,
2021-11-12,C,2,12,94,SLOBER,,2.05,2.37,,S,A,Out side of plot Top Dead
2021-11-12,C,2,12,362,PREMON,,11.3,5.9,,S,A,Pom:130; DTN:
2021-11-12,C,2,12,368,SLOBER,,3.91,5.1,,S,A,
2021-11-12,C,2,12,375,SLOBER,,2,3.01,,S,A,Top dead
2021-11-12,C,2,12,435,SLOBER,,,0.8,,S,A,Broken below 130 Sprouting
2021-11-12,C,2,12,443,SLOBER,,3.05,3.99,,S,A,
2021-11-12,C,2,12,508,CECSCH,,6.6,,1,S,A,
2021-11-12,C,2,12,511,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,12,512,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,12,681,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,12,682,MICRAC,,,,,S,D,TCODS
2021-11-12,C,2,12,686,CECSCH,,,,,S,D,TCOG
2021-11-12,C,2,12,687,CECSCH,,4.2,6.5,,S,A,
2021-11-12,C,2,12,688,CECSCH,,,,,S,D,
2021-11-12,C,2,12,689,CECSCH,,,,,S,D,
2021-11-12,C,2,12,763,SLOBER,,2.09,2.91,,S,A,
2021-11-12,C,2,12,825,SLOBER,435,1.36,2.12,,S,A,
2021-11-12,C,2,12,939,SIMAMA,,2.55,4.4,,S,A,
2021-11-12,C,2,12,940,PSYBER,,2.73,3.85,,S,A,
2021-11-12,C,2,12,941,CECSCH,511,,,,S,D,TCODS
2021-11-12,C,2,12,942,CECSCH,689,,,,S,D,
2021-11-12,C,2,12,943,SLOBER,92,2.48,3.74,,S,A,In side seedling plot
2021-11-12,C,2,12,944,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,12,945,MICPRA,,1.97,3.53,,S,A,
2021-11-12,C,2,13,96,PREMON,,14,,1,S,A,
2021-11-12,C,2,13,98,DACEXC,,40,,1,S,A,Also round Tag#112
2021-11-12,C,2,13,101,CASARB,,10,,1,S,A,
2021-11-12,C,2,13,377,CASARB,101,3.91,,1,S,A,
2021-11-12,C,2,13,513,CECSCH,,3.95,6.5,,S,A,
2021-11-12,C,2,13,514,CECSCH,,,0.8,,S,A,Broken below 130
2021-11-12,C,2,13,515,CECSCH,,3.75,6,,S,A,
2021-11-12,C,2,13,692,CECSCH,,6.19,,1,S,A,
2021-11-12,C,2,13,694,SCHMOR,,2.3,3,,S,A,
2021-11-12,C,2,13,695,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,13,696,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,13,699,CECSCH,,,0.2,,P,A,Broken Below 130
2021-11-12,C,2,13,702,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,13,773,PSYBER,,3.2,4.75,,S,A,
2021-11-12,C,2,13,775,SCHMOR,,2,2.7,,S,A,
2021-11-12,C,2,13,777,PSYBER,,2.2,4.5,,S,A,
2021-11-12,C,2,13,778,PSYBER,777,2.34,4,,S,A,
2021-11-12,C,2,13,779,CECSCH,514,2.87,4.1,,S,A,
2021-11-12,C,2,13,801,CECSCH,,,,,S,D,
2021-11-12,C,2,13,802,ALCLAT,,,,,S,D,TCOG
2021-11-12,C,2,13,826,BYRSPI,,1.5,3.2,,S,A,
2021-11-12,C,2,13,827,PSYBER,773,1.5,1.71,,S,A,
2021-11-12,C,2,13,956,CECSCH,699,2.59,3.56,,S,A,
2021-11-12,C,2,13,957,CECSCH,695,,,,S,D,TCOG
2021-11-12,C,2,13,958,CECSCH,695,,,,S,D,TCOG
2021-11-12,C,2,13,959,MICRAC,,,,,S,D,TCOG
2021-11-12,C,2,13,960,PSYBER,,4.22,6.5,,S,A,
2021-11-12,C,2,13,961,PSYBER,960,3.5,5.5,,S,A,
2021-11-12,C,2,13,963,CECSCH,696,,,,S,D,TCOG
2021-11-12,C,2,13,964,CECSCH,,4.55,6,,S,A,
2021-11-12,C,2,13,965,SCHMOR,,2.92,2.59,,S,A,Top Broken Sprouting
2021-11-12,C,2,14,106,EUGSTA,,2.85,5.1,,S,A,
2021-11-12,C,2,14,107,DACEXC,,18.2,,1,S,A,
2021-11-12,C,2,14,108,TETBAL,,7.8,3.96,,S,A,Top Broken Sprouting
2021-11-12,C,2,14,111,SLOBER,,5.85,1.1,,P,A,Sprouting Top dead
2021-11-12,C,2,14,437,PREMON,,13.9,5.6,,S,A,POM 130 DTN+20
2021-11-12,C,2,14,516,CECSCH,,7.4,,1,S,A,
2021-11-12,C,2,14,517,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,14,518,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,14,704,CECSCH,,5.3,,1,S,A,
2021-11-12,C,2,14,705,CECSCH,,3.25,6,,S,A,
2021-11-12,C,2,14,708,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,14,769,SLOBER,111,2.25,3.5,,S,A,
2021-11-12,C,2,14,770,PSYBRA,,1.4,2.39,,S,A,
2021-11-12,C,2,14,771,PSYBER,,1.83,2,,S,A,Top Dead Sprouting
2021-11-12,C,2,14,772,PSYBER,,1.9,3.5,,S,A,
2021-11-12,C,2,14,828,PSYBER,,2.76,6,,S,A,
2021-11-12,C,2,14,829,PSYBER,772,1.46,3,,S,A,
2021-11-12,C,2,14,830,LAEPRO,,1.44,2.42,,S,A,
2021-11-12,C,2,14,831,PSYBRA,770,1.1,2.23,,S,A,
2021-11-12,C,2,14,951,PSYBER,,,,,S,D,
2021-11-12,C,2,14,952,PSYBER,,3.07,5,,S,A,
2021-11-12,C,2,14,953,ZANMAR,,2.03,3.89,,S,A,
2021-11-12,C,2,14,954,PSYBER,,1.82,1.98,,S,A,
2021-11-12,C,2,14,955,PSYBER,,4.48,6.1,,S,A,
2021-11-12,C,2,15,114,PREMON,,17.5,,1,S,A,
2021-11-12,C,2,15,117,GUAGUI,,12.5,,1,S,A,
2021-11-12,C,2,15,118,HOMRAC,,49.2,,1,S,A,Buttresses DTN+20
2021-11-12,C,2,15,407,TETBAL,,2,3.32,,S,A,
2021-11-12,C,2,15,520,CECSCH,,6.5,,1,S,A,
2021-11-12,C,2,15,521,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,524,CECSCH,,6.4,,1,S,A,
2021-11-12,C,2,15,525,CECSCH,,5.2,7,,S,A,
2021-11-12,C,2,15,526,CECSCH,,5.19,,1,S,A,
2021-11-12,C,2,15,710,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,712,SCHMOR,,6.5,7,,S,A,
2021-11-12,C,2,15,713,CECSCH,,,,,S,D,TCOG
2021-11-12,C,2,15,715,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,716,CECSCH,,2.84,4,,S,A,
2021-11-12,C,2,15,718,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,725,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,728,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,730,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,736,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,755,CECSCH,,,,,S,D,
2021-11-12,C,2,15,764,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,765,CECSCH,764,,,,S,D,TCODS
2021-11-12,C,2,15,766,MICRAC,,,,,S,D,TCODS
2021-11-12,C,2,15,767,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,768,PSYBER,,1.72,3.06,,S,A,
2021-11-12,C,2,15,832,OCOLEU,,1.37,2.21,,S,A,
2021-11-12,C,2,15,947,CECSCH,,,,,S,D,
2021-11-12,C,2,15,948,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,15,949,CECSCH,,,,,S,D,TCODS
2021-11-12,C,2,16,119,SLOBER,,2.67,3.5,,S,A,
2021-11-12,C,2,16,126,PREMON,,12.2,,1,S,A,
2021-11-12,C,2,16,127,SLOBER,,1.9,2.8,,S,A,
2021-11-12,C,2,16,128,DACEXC,,46.8,,1,S,A,
2021-11-12,C,2,16,129,PREMON,,15,,1,S,A,
2021-11-12,C,2,16,130,GUAGLA,,5.2,5.65,,S,A,
2021-11-12,C,2,16,131,PREMON,,14.7,,1,S,A,
2021-11-12,C,2,16,427,SLOBER,,1.97,2.93,,S,A,
2021-11-12,C,2,16,432,SLOBER,,4.06,5.5,,S,A,
2021-11-12,C,2,16,529,CECSCH,,5.9,,1,S,A,
2021-11-12,C,2,16,746,CECSCH,,4.06,,1,S,A,
2021-11-12,C,2,16,749,CECSCH,,3.27,5,,S,A,
2021-11-12,C,2,16,750,CECSCH,,4.3,,1,S,A,
2021-11-12,C,2,16,753,MANBID,,2.37,3.52,,S,A,
2021-11-12,C,2,16,774,CORSUL,,1.6,2.55,,S,A,Dying
2021-11-12,C,2,16,776,GUAGLA,130,2.11,3.5,,S,A,Dying
2021-11-12,C,2,16,946,CECSCH,529,,,,S,D,
2021-11-12,C,3,1,2,IXOFER,,6,5.4,,L,A,
2021-11-12,C,3,1,3,DACEXC,,21.6,5.1,,S,D,Now is dead. Top Broken
2021-11-12,C,3,1,6,ARDGLA,,5.1,3,,P,A,Sprouting
2021-11-12,C,3,1,175,PREMON,,11.5,5.1,,S,A,POM:130 DTN+20
2021-11-12,C,3,1,327,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,1,328,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,1,365,PSYBER,,2.58,3.12,,S,A,
2021-11-12,C,3,1,366,CECSCH,,,,,S,D,
2021-11-12,C,3,1,386,SCHMOR,,2.52,2.97,,S,A,
2021-11-12,C,3,1,387,PSYBER,,2.32,3.12,,S,A,
2021-11-12,C,3,2,182,PREMON,,14.8,,,S,A,
2021-11-12,C,3,2,329,CECSCH,,3.4,3.97,,S,A,
2021-11-12,C,3,2,330,PSYBER,,4.46,5,,S,A,
2021-11-12,C,3,2,367,CECSCH,,,,,S,NF,
2021-11-12,C,3,2,368,CECSCH,,,,,S,NF,
2021-11-12,C,3,2,388,MICPRA,,1.62,3.34,,S,A,
2021-11-12,C,3,2,389,MICPRA,388,1.2,2.43,,S,A,
2021-11-12,C,3,3,12,HOMRAC,,43.1,,1,S,A,POM 184 DTN-20 Buttresses
2021-11-12,C,3,3,13,HIRRUG,,12.5,,1,S,A,
2021-11-12,C,3,3,14,CASARB,,5.5,4,,L,D,Now is dead
2021-11-12,C,3,3,16,DACEXC,,24.7,,1,S,A,
2021-11-12,C,3,3,17,DACEXC,,49.4,,1,S,A,
2021-11-12,C,3,3,18,SLOBER,,,1,,S,A,Broken Below 130
2021-11-12,C,3,3,187,PALRIP,,,,,S,D,TCODS
2021-11-12,C,3,3,190,HELCAR,,,,,S,A,1 culm
2021-11-12,C,3,3,191,MANBID,,,1,,S,A,Broken Below 130
2021-11-12,C,3,3,299,MYRSPL,,1.64,2.93,,S,A,
2021-11-12,C,3,3,300,MANBID,,3.59,4.71,,S,A,
2021-11-12,C,3,3,314,PREMON,,11.7,5.5,,S,A,DBH at 100 13.0cm POM 130 DTN-20
2021-11-12,C,3,3,369,CASARB,14,,,,S,D,TCODS
2021-11-12,C,3,3,370,SLOBER,18,1.62,2.36,,S,A,
2021-11-12,C,3,3,371,SLOBER,18,1.5,3.04,,S,A,
2021-11-12,C,3,3,390,HELCAR,,,,,S,A,2 culms
2021-11-12,C,3,4,21,SLOBER,,9.2,,1,S,A,
2021-11-12,C,3,4,23,BUCTET,,13.5,,1,S,A,
2021-11-12,C,3,4,25,HIRRUG,,,,,S,D,TCODS
2021-11-12,C,3,4,281,MICPRA,,,0.8,,P,A,Sprouting
2021-11-12,C,3,4,303,CORBOR,,,0.5,,S,A,Broken Below 130 Sprouting
2021-11-12,C,3,4,331,MYRLEP,,1.37,2.61,,S,A,
2021-11-12,C,3,4,373,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,4,374,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,4,391,MICPRA,,2.08,3.24,,S,A,
2021-11-12,C,3,4,392,PREMON,,13.7,4.9,,S,A,POM 70 DTN-20
2021-11-12,C,3,5,29,INGLAU,,6.8,4.35,,S,A,Top Broken; Sprouting
2021-11-12,C,3,5,32,SLOBER,,3.38,2.1,,S,A,
2021-11-12,C,3,5,33,MANBID,,40.2,,1,S,A,
2021-11-12,C,3,5,34,DACEXC,,36.2,,1,S,A,
2021-11-12,C,3,5,42,CORBOR,,8.3,,1,S,A,
2021-11-12,C,3,5,206,CASARB,,,,,S,NF,Broken below 130
2021-11-12,C,3,5,207,CASARB,,6,4.5,,S,A,
2021-11-12,C,3,5,208,OCOLEU,,,0.4,,S,A,Broken Below 130 Sprouting
2021-11-12,C,3,5,209,IXOFER,,3.15,4.5,,S,A,
2021-11-12,C,3,5,320,IXOFER,209,1.25,2,,S,A,
2021-11-12,C,3,5,337,CECSCH,,2.8,3.69,,S,A,
2021-11-12,C,3,5,338,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,5,339,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,5,340,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,5,377,SCHMOR,,3.7,4.22,,S,A,
2021-11-12,C,3,5,378,SCHMOR,,2.6,3.61,,S,A,
2021-11-12,C,3,6,35,MYRDEF,,2.8,4.13,,S,A,
2021-11-12,C,3,6,36,HOMRAC,,24,,1,S,A,
2021-11-12,C,3,6,37,SLOBER,,5.9,,1,S,A,
2021-11-12,C,3,6,39,HIRRUG,,3.87,6,,S,A,
2021-11-12,C,3,6,225,OCOLEU,,4.1,6.1,,L,A,
2021-11-12,C,3,6,228,MICPRA,,5.8,5.9,,S,A,
2021-11-12,C,3,6,326,PREMON,,11.4,,,S,A,POM 80 DTN-20
2021-11-12,C,3,6,336,OCOLEU,225,2.56,3.9,,S,A,
2021-11-12,C,3,6,376,MYRDEF,,1.45,2.36,,S,A,
2021-11-12,C,3,7,43,DACEXC,,19.5,,1,S,A,
2021-11-12,C,3,7,44,MYRLEP,,5,,1,S,A,
2021-11-12,C,3,7,45,MYRLEP,,6.95,,1,S,A,
2021-11-12,C,3,7,46,MELHER,,12.4,,1,S,A,
2021-11-12,C,3,7,47,MANBID,,13.5,,1,S,A,
2021-11-12,C,3,7,48,TETBAL,,2.5,5,,S,A,
2021-11-12,C,3,7,232,MYRLEP,,1.62,1.98,,S,A,Top Dead
2021-11-12,C,3,7,285,OCOLEU,,,0.8,,S,A,Broken Below 130 Sprouting
2021-11-12,C,3,7,335,SLOBER,,1.5,2.07,,S,A,
2021-11-12,C,3,8,49,OCOLEU,,3.15,1.8,,L,A,Top Dead
2021-11-12,C,3,8,50,MELHER,,7.6,,,L,A,
2021-11-12,C,3,8,53,MYRLEP,,1.99,2.82,,S,A,
2021-11-12,C,3,8,55,DACEXC,,48.7,,1,S,D,Top Broken; Rotting Away
2021-11-12,C,3,8,56,MANBID,,4.86,5.75,,S,A,
2021-11-12,C,3,8,59,MYRLEP,,2.79,4,,S,A,
2021-11-12,C,3,8,60,HIRRUG,,6.8,,1,S,A,Dying Sprouting
2021-11-12,C,3,8,61,MANBID,,23.5,,1,S,A,
2021-11-12,C,3,8,62,MANBID,61,6.7,,1,S,A,
2021-11-12,C,3,8,174,MELHER,50,3.49,4.5,,S,A,
2021-11-12,C,3,8,333,CECSCH,,1.95,2.45,,S,A,
2021-11-12,C,3,8,334,CECSCH,,2.35,2.96,,S,A,
2021-11-12,C,3,8,372,OCOLEU,49,2.1,2.55,,S,A,
2021-11-12,C,3,8,375,CASARB,,2.94,3,,S,A,
2021-11-12,C,3,8,393,CASARB,375,1.37,3.75,,S,A,
2021-11-12,C,3,9,65,PREMON,,14,,1,S,A,
2021-11-12,C,3,9,66,PREMON,,13.8,,1,S,A,
2021-11-12,C,3,9,67,BUCTET,,49,,,L,A,Dying. largo 18m DTN+20 POM:400 Sprouting Bark Rotting away
2021-11-12,C,3,9,68,SLOBER,,8,,1,S,A,
2021-11-12,C,3,9,321,BUCTET,67,,0.5,,S,A,Broken Below 130
2021-11-12,C,3,9,341,CECSCH,,2.32,2.94,,S,A,
2021-11-12,C,3,9,342,CECSCH,,,,,S,D,
2021-11-12,C,3,9,344,HELCAR,,,,,S,A,3 culms
2021-11-12,C,3,9,345,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,9,346,CECSCH,,,,,S,D,TCODS
2021-11-12,C,3,9,347,CECSCH,,,,,S,D,TCOG
2021-11-12,C,3,9,348,CECSCH,,2.86,3.62,,S,A,
2021-11-12,C,3,9,349,HELCAR,,,,,S,A,6 culms
2021-11-12,C,3,9,351,BUCTET,67,2.4,4.4,,S,A,Dying
2021-11-12,C,3,9,379,CECSCH,,,,,S,NF,
2021-11-12,C,3,9,380,CECSCH,,,,,S,D,TCOG
2021-11-12,C,3,9,394,SCHMOR,,1.9,4.84,,S,A,
2021-11-12,C,3,10,69,MYRLEP,,5.9,7,,S,A,
2021-11-12,C,3,10,70,SLOBER,,2.5,4.1,,S,A,
2021-11-12,C,3,10,72,SLOBER,,4.5,7,,S,A,
2021-11-12,C,3,10,73,MYRLEP,,2.62,3.1,,S,A,
2021-11-12,C,3,10,74,DACEXC,,29,,1,S,A,
2021-11-12,C,3,10,75,GUTCAR,,9.1,,1,S,A,
2021-11-12,C,3,10,77,MICPRA,,7.6,,1,S,A,
2021-11-12,C,3,10,81,MYRLEP,,,0.4,,S,A,Broken Below 130
2021-11-12,C,3,10,82,MYRLEP,81,3.55,4.9,,S,A,Measure above knot
2021-11-12,C,3,10,83,MYRLEP,81,1.75,3.2,,S,A,
2021-11-12,C,3,10,84,OCOLEU,,,0.6,,S,A,Broken Below 130 Sprouting
2021-11-12,C,3,10,85,SLOBER,,5.5,,1,S,A,
2021-11-12,C,3,10,87,HIRRUG,,4.6,5.35,,S,A,
2021-11-12,C,3,10,295,GUTCAR,75,4.9,,1,S,A,
2021-11-12,C,3,10,315,GUTCAR,75,6.5,6.9,,S,A,
2021-11-12,C,3,10,352,HELCAR,,,,,S,A,1 culm
2021-11-12,C,3,10,353,TETBAL,,1.34,2.02,,S,A,
2021-11-12,C,3,10,395,HELCAR,,,,,S,A,1 culm
2021-11-12,C,3,11,91,HIRRUG,,2.81,4,,S,A,
2021-11-12,C,3,11,92,DACEXC,,15.6,,1,S,A,
2021-11-12,C,3,11,93,DACEXC,,29,,1,S,A,
2021-11-12,C,3,11,94,BUCTET,,85.4,,1,S,A,DTN-20 POM 158
2021-11-12,C,3,11,95,DACEXC,,45.4,,1,S,A,
2021-11-12,C,3,11,96,SLOBER,,5.6,7,,S,A,
2021-11-12,C,3,11,97,HIRRUG,,5.6,,1,S,A,
2021-11-12,C,3,11,258,SLOBER,,3.2,3.15,,S,A,
