Lake,Year,DOY,BGA_HYLB,Manual_Chl,DO_Sat,pH
R,2015,220,662.240576097026,6.49808685469031,98.6482866959636,6.48770537825059
R,2015,221,618.006944444444,4.90922422937023,98.7252541077881,6.47690676713948
R,2015,222,591.184673780485,4.17955247994999,100.117048245971,6.53132720749254
R,2015,223,596.445553080056,3.73280900869003,100.544298796911,6.52895537825059
R,2015,224,619.789403664809,4.15600418767897,100.320123211778,6.4725664893617
R,2015,225,592.258937266663,3.27139369936714,100.346307044391,6.46353871158392
R,2015,226,600.836117125785,3.24005045550187,100.872321970672,6.45578024398276
R,2015,227,551.588077964652,2.81503478621284,101.100544245405,6.49826093380615
R,2015,228,552.482638888889,3.28313852059447,99.8594104083572,6.40086510047281
R,2015,229,538.489583333333,3.50757181790073,98.8606124637981,6.44371232269504
R,2015,230,521.756944444444,2.51962426313408,96.6662676692485,6.35628702741645
R,2015,231,550.968098414232,3.16333649569092,94.0859014269737,6.2641289893617
R,2015,232,556.33107948204,3.19829178624698,92.4085804054047,6.25763593380615
R,2015,233,585.218731498067,2.51310553154403,92.2881299727671,6.21860815602837
R,2015,234,554.715890340067,2.93804300107791,93.790285207737,6.22353871158392
R,2015,235,477.510416666667,2.95243175602716,92.9151940696381,6.24690676713948
R,2015,236,506.611111111111,2.95837493741924,91.0850184285487,6.21645537825059
R,2015,237,565,2.66692444994173,89.6746931282127,6.2019414893617
R,2015,238,544.143530880138,3.20306197131168,90.7385226018731,6.24458037825059
R,2015,239,505.815972222222,3.62385485382213,91.6723519447932,6.27767065602837
R,2015,240,510.96169186528,3.1279120066039,95.0322740937655,6.28513593380615
R,2015,241,499.480000063942,2.65261389474764,96.3776652314917,6.36409426713948
R,2015,242,507.745157277727,3.01209816921346,97.3023598578636,6.35621232269504
R,2015,243,527.603021303407,2.44937273108946,98.6147470406666,6.3666289893617
R,2015,244,519.059249549546,2.39283430810952,98.8013760183635,6.3866289893617
R,2015,245,500.590277777778,2.46282308897681,98.6978324638686,6.43864287825059
R,2015,246,522.891918468436,2.5507196137755,96.0334977059692,6.29461510047281
R,2015,247,662.117556912414,NA,97.1944139280291,6.28649010047281
R,2016,140,182.8900983164135,NA,102.37272727272727,7.32
R,2016,141,190.35637352449712,NA,100.57013888888888,7.230208333333334
R,2016,142,200.2881238401838,NA,100.49027777777778,7.2590625
R,2016,143,203.5309813892132,NA,100.15416666666668,7.260590277777778
R,2016,144,214.1982526100012,NA,100.16284722222224,7.237048611111111
R,2016,145,213.36779716105687,NA,97.72291666666666,7.241180555555555
R,2016,146,222.68380379985535,NA,97.38055555555556,7.230173611111111
R,2016,147,220.4397288793311,NA,94.96284722222222,7.2220279720279725
R,2016,148,224.437874764132,NA,95.44826388888887,7.227083333333334
R,2016,149,241.92268836706543,NA,94.17881944444444,7.216423611111111
R,2016,150,250.3097560581666,NA,93.48333333333332,7.216458333333334
R,2016,151,246.477343885877,NA,94.7836236933798,7.216385964912281
R,2016,152,241.14546724177143,NA,94.47569444444444,7.225714285714286
R,2016,153,251.37266805371715,NA,94.43506944444444,7.2125
R,2016,154,259.1830305719403,NA,93.93784722222222,7.2127874564459935
R,2016,155,237.5849782282954,NA,93.93020833333334,7.235798611111111
R,2016,156,240.08876591731345,NA,92.75763888888888,7.212916666666667
R,2016,157,242.92171917423568,NA,92.31076388888889,7.226527777777778
R,2016,158,233.01665712312928,NA,93.14634146341464,7.209326241134752
R,2016,159,230.0878109808814,NA,93.52152777777778,7.200381944444445
R,2016,160,216.39239398312012,NA,95.26805555555556,7.223719298245614
R,2016,161,219.1126679216493,NA,98.14861111111112,7.225555555555555
R,2016,162,239.8187794816762,NA,100.39895470383276,7.206514084507043
R,2016,163,247.83436000842875,NA,98.08888888888887,7.185909090909091
R,2016,164,245.44946230889633,NA,98.41770833333334,7.183888888888889
R,2016,165,268.4882104164766,NA,97.40104895104896,7.182190812720848
R,2016,166,275.14001908611084,NA,96.76423611111112,7.189722222222223
R,2016,167,288.22679031680394,NA,96.60625,7.18625
R,2016,168,282.63030482339445,NA,96.84355400696865,7.193859649122807
R,2016,169,292.36309726443045,NA,99.72361111111113,7.204583333333334
R,2016,170,307.7073438745504,NA,101.05590277777776,7.202881944444444
R,2016,171,306.46664407684386,NA,101.30381944444444,7.184722222222223
R,2016,172,289.64343542788055,NA,98.06550522648084,7.166853146853147
R,2016,173,284.77010823444596,NA,96.26840277777778,7.167326388888889
R,2016,174,281.413684128296,NA,96.153125,7.183055555555556
R,2016,175,273.7222115995585,NA,96.11145833333332,7.188536585365854
R,2016,176,280.87069402706317,NA,96.69305555555556,7.182361111111111
R,2016,177,303.0800538539587,NA,96.55694444444444,7.1571428571428575
R,2016,178,300.74129256825654,NA,94.35868055555557,7.164146341463415
R,2016,179,311.9993051399923,NA,94.57508650519031,7.147700348432056
R,2016,180,281.4030372635659,NA,93.66284722222224,7.165590277777778
R,2016,181,265.0818975345254,NA,95.84965277777778,7.1599305555555555
R,2016,182,268.12993969563024,NA,95.12264808362367,7.167640845070423
R,2016,183,243.03262401517375,NA,92.91701388888887,7.159756944444444
R,2016,184,232.3302125762131,NA,94.08333333333331,7.157430555555556
R,2016,185,220.99006506904905,NA,93.77152777777778,7.162035087719298
R,2016,186,221.29083899767312,NA,94.1446366782007,7.156923076923077
R,2016,187,226.8023659729318,NA,93.90659722222222,7.140451388888889
R,2016,188,220.4852262330989,NA,94.10208333333334,7.140243902439025
R,2016,189,232.65547985827976,NA,92.6891304347826,7.125875912408759
R,2016,190,233.49832573516775,NA,89.34270833333333,7.111805555555556
R,2016,191,232.508198229514,NA,90.22361111111113,7.117177700348432
R,2016,192,230.48884288571347,NA,89.93472222222222,7.1067595818815334
R,2016,193,235.22111457859552,NA,87.76056910569106,7.111183673469387
R,2016,194,234.3828927112515,NA,91.50076923076924,7.103524590163935
R,2016,195,231.59345510145673,NA,92.63784722222222,7.090168067226891
R,2016,196,238.8324358791669,NA,89.91944444444445,7.085020080321285
R,2016,197,239.2654083781891,NA,87.77708333333334,7.102299651567944
R,2016,198,234.3873698543688,NA,89.22013888888888,7.103298611111111
R,2016,199,230.8951982229106,NA,90.18055555555556,7.094436090225564
R,2016,200,238.64703160572253,NA,90.60931899641577,7.099125475285171
R,2016,201,225.4413417649397,NA,90.7388888888889,7.083578947368421
R,2016,202,226.27534616879404,NA,91.99270833333334,7.082025862068965
R,2016,203,264.81123716842615,NA,93.36145833333332,7.079948717948718
R,2016,204,230.82468036072743,NA,93.38525179856116,7.0878070175438594
R,2016,205,227.06587587500067,NA,92.465625,7.070857142857143
R,2016,206,234.23032859960043,NA,91.48958333333331,7.0722564102564105
R,2016,207,233.086677879847,NA,91.115625,7.067342657342658
R,2016,208,230.58961712975247,NA,91.75261324041811,7.072387096774193
R,2016,209,243.2322527288623,NA,90.92013888888889,7.057668711656442
R,2016,210,255.63148972413595,NA,87.43462897526501,7.0648993288590605
R,2016,211,245.89219443392113,NA,88.40972222222223,7.0678125
R,2016,212,236.19556238102317,NA,91.08819444444444,7.0604545454545455
R,2016,213,229.94940173939068,NA,91.59270833333332,7.069634146341463
R,2016,214,226.91149633641487,NA,92.56909722222224,7.065853658536585
R,2016,215,232.21629668816496,NA,92.58958333333334,7.080657894736842
R,2016,216,232.34405906492563,NA,92.79375,7.06
R,2016,217,236.9370190381747,NA,93.52,7.086363636363636
R,2016,218,245.77685339934553,NA,91.41527777777776,7.05875
R,2016,219,245.58875878911456,NA,90.15069444444444,7.0540540540540535
R,2016,220,245.93123293793133,NA,91.20381944444443,7.062241379310345
R,2016,221,239.00234673262025,NA,92.14459930313588,7.07
R,2016,222,243.3680002541705,NA,92.71215277777776,7.05875
R,2016,223,244.6740156610573,NA,93.18402777777776,7.064
R,2016,224,262.76481331487645,NA,92.58611111111112,7.05125
R,2016,225,292.60734450269763,NA,90.8390243902439,NA
R,2016,226,248.58673844935265,NA,84.68576388888889,NA
R,2016,227,196.17932129310992,NA,79.31666666666666,7.14
R,2016,228,193.26208035707475,NA,78,NA
R,2016,229,NA,NA,NA,NA
R,2018,138,319.995453155572,NA,106.868055555556,NA
R,2018,139,367.054866830087,NA,105.343055555556,NA
R,2018,140,407.172305379507,NA,107.255260756439,NA
R,2018,141,424.806531220522,NA,106.528911304282,NA
R,2018,142,424.114298132516,NA,106.465625,NA
R,2018,143,412.757837490848,NA,107.306219637287,NA
R,2018,144,387.944734041794,NA,106.435069444444,NA
R,2018,145,360.457792788795,NA,101.721276833281,NA
R,2018,146,326.082782868979,NA,102.24494515853,NA
R,2018,147,284.93242083627,NA,103.076583143368,NA
R,2018,148,245.487817531849,1.21737040814066,102.123021338339,NA
R,2018,149,209.585578113647,1.78739916033684,101.917777092326,NA
R,2018,150,181.780775215062,1.82245890964768,100.630282510734,NA
R,2018,151,170.49626162141,3.14086101681902,99.6076124092087,NA
R,2018,152,160.575738070833,3.86823740547863,101.566227609296,6.79974789915966
R,2018,153,161.285329438259,1.53128801564843,103.057755841973,6.82001529989829
R,2018,154,190.545138888889,2.97469983893919,101.810981707451,6.80600559337463
R,2018,155,200.173761460881,4.30107301665625,103.441666666667,6.82135416666667
R,2018,156,175.436077852753,2.37259238820537,104.308333333333,6.86819444444444
R,2018,157,177.81937757526,3.23372722894921,103.809722222222,6.88239583333333
R,2018,158,173.802962194842,2.36209390504759,105.396941811411,6.92052225835446
R,2018,159,173.047213838603,2.29631637168252,105.695922438818,6.93435175174568
R,2018,160,187.006113760265,2.72033844144374,105.078477362044,6.89667420442386
R,2018,161,154.976770829502,2.47064303646285,105.935763888889,6.88512839780888
R,2018,162,160.861798927872,2.02329100412881,105.11505405398201,6.85074868539036
R,2018,163,159.85812529305,2.61140047731893,105.144097222222,6.87052083333333
R,2018,164,142.331071217405,2.82603613298898,105.036213048128,6.85483522599541
R,2018,165,150.226718067288,2.40220847958254,105.313541666667,6.8517084936783
R,2018,166,169.21875,3.79098930718192,101.557724780175,6.75363976589923
R,2018,167,208.907583060679,2.88565714845288,100.848611111111,6.7336458333333304
R,2018,168,204.956791587577,3.99253426163055,103.40887360375,6.82984905916626
R,2018,169,206.454104999693,4.19194063617667,105.093402777778,6.79756944444444
R,2018,170,205.029293168711,4.57325591333928,108.313577274391,6.93225849708045
R,2018,171,198.878070171645,3.54602470016719,108.678661510263,6.94240078986018
R,2018,172,195.425302637704,2.77386774445807,107.278823777284,6.86455959482044
R,2018,173,176.813171884172,2.21556877899989,106.11586020753,6.8093605769677
R,2018,174,172.599394140481,2.17921292065723,105.695381957703,6.79468847928309
R,2018,175,164.249291227799,2.19651597623208,104.133910544598,6.78681300793744
R,2018,176,142.62347962371,2.01622720990537,103.55901349902,6.77527016847262
R,2018,177,156.293228708878,2.10935264384192,102.103819444444,6.7615625
R,2018,178,149.938563621377,1.85181577921849,101.907638888889,6.78645833333333
R,2018,179,139.576667956463,1.96762312121197,102.5900280761,6.79523021571432
R,2018,180,139.115554567043,1.60186115243124,101.602541408412,6.7573966960204
R,2018,181,145.538589099114,3.75826255412837,99.1212002391148,6.76198775467528
R,2018,182,167.058793909248,1.3577390162872,97.6451388888889,6.76402777777778
R,2018,183,237.452788535134,2.46792120749602,97.6887655400717,6.77768078379541
R,2018,184,315.892267686123,2.26572819853148,99.5830928025209,6.82375715068757
R,2018,185,313.976452558038,2.18945218200864,100.272788402729,6.85776874859016
R,2018,186,317.290641427942,3.28077598680442,100.120561037743,6.85430220831647
R,2018,187,305.521704110965,2.44601696485819,100.712912781611,6.87118593765012
R,2018,188,288.403136512789,3.04008853959471,100.377354146508,6.84240943525001
R,2018,189,271.930094584826,2.6521631063698,99.4642361111111,6.8234375
R,2018,190,244.072525208888,2.27518979446379,99.4004669809608,6.82783182523378
R,2018,191,224.379663403556,2.1285998629645,99.9818433179608,6.85338105917313
R,2018,192,224.104550714815,2.29586273352139,97.3691942602908,6.79519152683254
R,2018,193,249.496527777778,2.55456609627345,95.634375,6.75128472222222
R,2018,194,275.616838612678,2.81573206618598,95.3548204859971,6.74534864257251
R,2018,195,262.872699755505,3.52988814272099,95.9625594743796,6.74260204298387
R,2018,196,260.9711852044,2.26086778966214,98.1486792198784,6.75981509410564
R,2018,197,236.470344036631,3.02434081485805,98.0902768688442,6.79303214291394
R,2018,198,267.407152179398,2.71392270173621,96.8615031666975,6.78743809184673
R,2018,199,236.546561546872,2.51931193060784,97.4914984203015,6.80581663710882
R,2018,200,228.372806687074,2.53272665908722,97.192113572382,6.79756678267593
R,2018,201,276.333333333333,3.12634459566259,95.226575156771,6.78696720080401
R,2018,202,328.384257458278,3.85119357171015,93.2241091285579,6.7361715123144
R,2018,203,341.227083647206,3.86869104363977,95.747980407664,6.7600619154543
R,2018,204,324.195363148259,3.42937488730304,99.3107638888889,6.84138888888889
R,2018,205,296.336427527326,3.16146915042502,101.761458333333,6.90815972222222
R,2018,206,297.777612681765,3.04352322852904,101.012152777778,6.92020833333333
R,2018,207,335.741277419068,4.17852590769729,98.0607638888889,6.85743055555556
R,2018,208,334.26841920038,4.50235874929851,97.1111111111111,6.85395833333333
R,2018,209,332.182893934611,3.18784496922264,98.2420429639427,6.86940101219126
R,2018,210,310.708377259338,3.6763484633171,100.234027777778,6.93208333333333
R,2018,211,302.220052312293,2.57770164249151,101.603948650858,6.96064075215981
R,2018,212,318.692644926854,2.61872349334874,103.289236111111,7.00836805555556
R,2018,213,320.503472222222,3.16036745774797,100.742013888889,6.95590277777778
R,2018,214,364.265226639576,3.93544065877871,96.8934101885712,6.8811207907328
R,2018,215,349.566712045129,3.88372590840893,96.5802083333333,6.85552083333333
R,2018,216,368.923611111111,3.34285960942879,96.4263888888889,6.85611111111111
R,2018,217,373.904732086526,2.91170893999254,96.9201388888889,6.86347222222222
R,2018,218,370.352186355003,3.64342729390877,99.6010577814052,6.91780940094789
R,2018,219,373.442253362032,2.55657506527278,98.5541666666667,6.87095860635871
R,2018,220,372.114583333333,2.71139528912415,99.2227224400698,6.87968009769332
R,2018,221,345.546857634651,2.67160474184715,99.6385416666667,6.89565972222222
R,2018,222,313.017794500273,2.10539951129485,100.014583333333,6.87982638888889
R,2018,223,303.483308745274,1.93288739915908,98.4826388888889,6.81146206133358
R,2018,224,295.017361111111,1.37270907560476,100.150347222222,6.87986111111111
R,2018,225,291.728215536779,1.62557994771362,99.9219501488424,6.84610372952055
R,2018,226,299.722222222222,1.90735405123215,98.4503233219127,6.83275598555158
R,2018,227,326.327482551123,1.8341238909341,97.2944444444444,6.82384158272677
R,2018,228,323.501018612151,2.57063784826807,96.1229552928763,6.79149501365699
R,2018,229,305.476859331464,1.73523077180593,95.7947916666667,6.79575244427559
R,2018,230,306.517361111111,2.07370964546676,95.0711805555556,6.79541968202427
R,2018,231,306.493083399474,2.20500549039053,94.7746527777778,6.79034722222222
R,2018,232,311.15625,NA,94.3555555555556,6.79277777777778
R,2018,233,342.194444444444,NA,92.396875,6.76072916666667
R,2018,234,336.178961205875,NA,92.5291666666667,6.75886261682147
R,2019,131,893.367518600541,NA,108.920280909978,7.03871505942674
R,2019,132,803.893545592169,NA,109.234562925689,6.97301852571173
R,2019,133,740.155824122733,2.92205303376297,108.459275194089,6.93922035837717
R,2019,134,672.258372782337,2.41024027396941,108.768079316154,6.87434055456507
R,2019,135,607.45367662189,2.23255900174144,109.010325728003,6.84282768596525
R,2019,136,577.832977317094,2.2052128507953,106.686933644479,6.80325342479975
R,2019,137,589.671047912245,2.35417379363762,104.471527777778,6.83631944444444
R,2019,138,653.953355824448,3.68582141043972,102.367708333333,6.82517361111111
R,2019,139,737.683308949242,5.65027819863378,100.436458333333,6.814375
R,2019,140,760.301016805066,3.79286991087714,104.052083333333,6.89149305555556
R,2019,141,727.581754779154,3.1323023350072,106.374583709439,6.88654551096223
R,2019,142,716.62703409296,3.50415502073719,103.862152777778,6.83642361111111
R,2019,143,715.458024412883,3.54599875422011,102.954693877434,6.8361116332441
R,2019,144,692.374960194406,4.23350022750435,102.448611111111,6.81559027777778
R,2019,145,635.350879882185,2.47997982977428,103.982817369562,6.81141215267321
R,2019,146,577.106477506462,2.00739986442858,103.916696690834,6.77394694269265
R,2019,147,559.537595427002,2.4368993356958,101.180555555556,6.74510416666667
R,2019,148,560.466388121071,3.56846657170602,99.5656695982335,6.71278966593625
R,2019,149,526.864877905468,2.40865996876398,101.630902777778,6.72979166666667
R,2019,150,476.656269138958,1.83543517450896,101.150515698974,6.68745923991154
R,2019,151,385.942885546232,1.86269887474873,101.421180555556,6.70532982931459
R,2019,152,328.430604974385,1.88722795989389,99.7461805555556,6.72326981948683
R,2019,153,325.862201511048,2.08957573511097,100.027777777778,6.74628472222222
R,2019,154,323.913358480319,2.43408226989482,98.9774305555556,6.73295138888889
R,2019,155,310.673853318836,1.98857361980737,100.1403093314,6.7265833051168
R,2019,156,302.739583333333,4.55210349870354,103.370486111111,6.78208333333333
R,2019,157,293.583333333333,3.78998413615418,103.658789401679,6.80663760520826
R,2019,158,292.16678693224,3.17758151458888,104.828819444444,6.74385416666667
R,2019,159,283.218990234444,3.05067613570061,104.582559949874,6.75687671085565
R,2019,160,252.928257653709,2.48877457178711,102.401736111111,6.77961805555556
R,2019,161,283.823008209632,4.3754528603052,100.035416666667,6.75236111111111
R,2019,162,298.245494393898,4.25253259889149,101.752907872629,6.79809227740749
R,2019,163,330.163194444444,4.90444285059256,101.836458333333,6.83975694444444
R,2019,164,326.64492423328,4.07148458948674,102.824509566807,6.85430413989061
R,2019,165,347.927083333333,4.91839076175354,99.0486111111111,6.75333333333333
R,2019,166,338.465105742375,5.26262246084949,101.324652777778,6.80621527777778
R,2019,167,317.631330847161,8.25785049651608,102.342708333333,6.84770833333333
R,2019,168,304.988827308497,4.66210648278589,101.916424992787,6.81520833333333
R,2019,169,354.202137014598,6.97924616747886,102.465906881199,6.8149548005985
R,2019,170,356.652253918585,5.39110814494318,103.7572745504,6.87809166916054
R,2019,171,373.373157952861,7.39156840825226,104.305260077074,6.93988634587129
R,2019,172,341.499852390541,7.69464346308504,104.635763888889,6.94381642955736
R,2019,173,363.027217026173,9.64364074383468,104.186957327625,6.87952293559633
R,2019,174,415.483130155487,7.76589461517337,101.611458333333,6.82024305555556
R,2019,175,441.840277777778,6.47011305564234,98.8583333333333,6.74371527777778
R,2019,176,419.14096768825,4.43076354249526,100.022916666667,6.75840277777778
R,2019,177,388.788959911984,5.32061279099659,101.676736111111,6.80763888888889
R,2019,178,393.916091363018,6.06184464126546,102.142361111111,6.79020833333333
R,2019,179,395.933632966228,7.43389310418901,102.620796049721,6.76793815054133
R,2019,180,394.926138964453,5.43178382675252,104.588155469647,6.77045543578368
R,2019,181,433.149305555556,5.72269740239568,103.149652777778,6.76826388888889
R,2019,182,458.600694444444,7.38366688222511,101.7375,6.74114583333333
R,2019,183,437.940436603922,4.06035374412675,101.682986111111,6.70092241974849
R,2019,184,415.779876720602,2.9821733404913,104.984375,6.80069444444444
R,2019,185,410.873250342795,3.28730966298334,104.190277777778,6.77944444444444
R,2019,186,434.864236562465,3.71818331269006,102.011805555556,6.72809027777778
R,2019,187,478.913206396564,2.70094772284665,101.178720416428,6.66425106872283
R,2019,188,547.939132742346,2.97461535907402,101.835763888889,6.73524305555556
R,2019,189,566.576490185334,2.93950509994468,101.360507318213,6.7055606286109
R,2019,190,574.061325010921,3.10440651268525,101.263126117431,6.66317602357609
R,2019,191,635.742728472479,3.50889593635348,99.7805555555556,6.64784722222222
R,2019,192,690.593313029909,3.35924790429141,98.935457232686,6.66030732967163
R,2019,193,789.439582901551,3.72402357105796,99.5763888888889,6.68114583333333
R,2019,194,838.938435740329,4.39510361199012,101.459375,6.75982638888889
R,2019,195,935.025844650212,4.36679553613632,103.414930555556,6.84326388888889
R,2019,196,996.512495889296,5.07456614140326,104.617013888889,6.9284375
R,2019,197,1095.26388888889,6.45101197533322,106.009375,7.128125
R,2019,198,1197.62627426761,7.65183780469447,107.762847222222,7.24138888888889
R,2019,199,1297.42655520025,10.9880682201242,106.976041666667,7.32086805555556
R,2019,200,1406.18358617187,11.1678794689334,110.13571071285,7.74026105186378
R,2019,201,1657.73468675391,15.1109470832484,109.620486111111,7.800625
R,2019,202,1767.8712254011,15.975099194931,112.501041666667,8.17513888888889
R,2019,203,1980.78301017044,16.6089390001526,116.220486111111,8.76822916666667
R,2019,204,2148.82234092082,18.5132754816183,121.644444444444,9.15586805555555
R,2019,205,2386.61458333333,22.9405348690928,128.9875,9.41229166666667
R,2019,206,3156.42708333333,32.8441014647598,129.880902777778,9.45024305555556
R,2019,207,3872.96527777778,37.2382431518423,125.055208333333,9.44576388888889
R,2019,208,4134.00723913755,41.3976064525353,125.338541666667,9.48579861111111
R,2019,209,4727.29581122298,49.0337786230195,125.948958333333,9.47166666666667
R,2019,210,4750.50227642932,43.7733548476732,121.334541986209,9.39136881906478
R,2019,211,4024.51000929201,33.7833524281613,118.902430555556,9.30326388888889
R,2019,212,3869.3125,35.2608003773949,119.830902777778,9.31232638888889
R,2019,213,3633.40354116037,30.1920744943595,121.716064081162,9.31901942111032
R,2019,214,3389.625,28.6764930934297,123.833680555556,9.300625
R,2019,215,3215.64699471085,25.7722356704583,121.951041666667,9.12897257000257
R,2019,216,2986.40277777778,23.8099775677675,122.861805555556,9.20899305555556
R,2019,217,3075.00390368291,23.356292555965,121.783264912335,9.20838614573905
R,2019,218,3179.21704477159,27.9656305866739,122.433333333333,9.28861111111111
R,2019,219,3580.27295253783,27.4537491179584,123.675879950379,9.31463027175976
R,2019,220,3533.96527777778,30.2087020534775,124.367418233791,9.28556398913298
R,2019,221,3128.76666315267,28.9505729831889,120.653472222222,9.195625
R,2019,222,2400.36111111111,28.4484481813939,118.605902777778,9.06322916666667
R,2019,223,1912.87152777778,14.7878090231988,109.923958333333,8.04541666666667
R,2019,224,1463.21599874327,9.01536636129309,100.54971984012,6.74016810520018
R,2019,225,1105.52777777778,5.2101288444604,92.5579861111111,6.47138888888889
R,2019,226,730.794209916261,2.73124835743773,87.5660257553322,6.33924472197951
R,2019,227,654.246002746356,4.40499769675455,88.1253472222222,6.35302083333333
R,2019,228,729.194444444444,7.27304551784498,89.1378472222222,6.36840277777778
R,2019,229,715.40934094484,7.92880346917666,91.9149873925275,6.40640200637814
R,2019,230,674.332215438042,4.85139956282768,93.1770833333333,6.41923611111111
R,2019,231,702.702653295198,3.98910259203843,88.9777777777778,6.33322916666667
R,2019,232,690.575773694101,2.50636405581277,87.7052083333333,6.3178125
R,2019,233,701.574009973171,2.43820480521333,89.3490144433654,6.34785932339999
R,2019,234,832.15625,4.31533255357686,88.3118055555556,6.33802083333333
R,2019,235,891.215277777778,4.36308525434965,89.7253472222222,6.37121527777778
R,2019,236,968.884468261148,5.979874897349,93.4076388888889,6.46177083333333
R,2019,237,1130.19842170477,7.20543593862134,97.2121527777778,6.58208333333333
R,2019,238,1370.73667322076,9.90514690087244,98.4010416666667,6.63506944444444
R,2019,239,1312.81404348738,13.7632902876261,99.4798611111111,6.70361111111111
R,2019,240,1484.35376537652,16.9704853475863,99.7083333333333,6.70847222222222
R,2019,241,1729.40230170051,13.5621792730045,101.105534598489,6.82321089317329
R,2019,242,1519.29166666667,16.9134569423468,105.049652777778,7.03302083333333
R,2019,243,1807.93350432366,17.9044457239957,108.213888888889,7.38378472222222
R,2019,244,1725.73662912331,15.2335925089742,108.449156889724,7.47121529378623
R,2019,245,1416.97569444444,15.8574695205094,109.473611111111,7.64951388888889
R,2019,246,1513.27430555556,14.4290797415661,106.428819444444,7.25277777777778
R,2019,247,1428.70239018867,15.0838070590682,105.438194444444,7.08541666666667
R,2019,248,1491.79513888889,14.1805595707817,105.098611111111,7.0621875
T,2013,137,554.80989679604,NA,105.272111256922,5.92017361111111
T,2013,138,671.024305555556,NA,102.926742308024,5.94635416666667
T,2013,139,876.662570307468,NA,105.586133211619,6.00489583333333
T,2013,140,1022.1742242888,NA,107.370576395847,6.05961805555556
T,2013,141,544.695791772015,NA,102.695416123453,6.07079861111111
T,2013,142,609.069444444444,NA,101.048459457974,6.07315972222222
T,2013,143,648.665671203948,NA,103.718214791225,6.05892155605421
T,2013,144,589.897292393003,8.927863586,105.981493093149,6.06763888888889
T,2013,145,453.016774935504,NA,107.56159881839,6.09454861111111
T,2013,146,521.05207095976,NA,106.291550904824,6.0821875
T,2013,147,369.818961150932,6.403399118,104.228516556875,6.07607638888889
T,2013,148,356.34375,7.726156222,102.366216263143,6.03319444444444
T,2013,149,471.674935083102,8.722245636,102.614718813162,6.01902777777778
T,2013,150,501.199418841456,5.087651064,104.395163648269,6.03576388888889
T,2013,151,530.076010474536,5.403805179,100.390688831089,6.02135416666667
T,2013,152,319.515076152134,6.207030816,97.6482118609541,6.01770833333333
T,2013,153,468.265745603249,9.472903399,99.2402750445756,5.95090116914755
T,2013,154,412.620202988105,7.984399498,103.413097046875,6.00510416666667
T,2013,155,394.229166666667,7.770680925,102.785079642319,6.03260416666667
T,2013,156,469.673611111111,9.920563378,100.911565126263,5.97225694444444
T,2013,157,557.559379096819,11.34161953,102.220080395465,5.89545138888889
T,2013,158,584.490973891254,11.6694937,104.372531236244,5.89555555555556
T,2013,159,473.733224860463,7.180829153,108.167316153954,5.92541666666667
T,2013,160,363.263888888889,7.184620935,104.390707830567,5.9121875
T,2013,161,359.047585368489,5.680317946,103.36422977578,5.90904730705605
T,2013,162,345.317620974924,5.337046851,106.14491165105,5.92586805555556
T,2013,163,305.057489853325,5.011987795,102.057875047843,5.83597222222222
T,2013,164,302.162354970127,4.901336728,100.396488823444,5.84836805555556
T,2013,165,313.03456354265097,5.134761072,100.717842772703,5.86625
T,2013,166,321.905282745876,7.891098702,98.798549516294,5.83413194444444
T,2013,167,357.94755254397,7.356572464,97.7688608883312,5.84010416666667
T,2013,168,336.344494924148,7.625329315,98.8115338955553,5.86205838728441
T,2013,169,368.499348115145,6.685599557,100.921340372662,5.8605269343515
T,2013,170,346.179782292903,6.087245003,100.610142130769,5.88833333333333
T,2013,171,293.734164995219,5.274482462,99.0557101106014,5.89944444444444
T,2013,172,372.0625,6.795159051,94.5827767345521,5.82184027777778
T,2013,173,448.559027777778,6.978141216,95.3902641526813,5.80677083333333
T,2013,174,460.021702222394,8.915626474,100.656133439003,5.87010416666667
T,2013,175,351.897726648874,11.72694493,103.900892916676,5.9483274615951
T,2013,176,289.957633292169,9.552013741,106.378062362103,5.97947916666667
T,2013,177,322.296680463086,7.07605,101.134285607293,5.88017361111111
T,2013,178,306.367714586773,4.600751896,95.8168597481626,5.89298611111111
T,2013,179,346.083333333333,4.69209935,91.6728884503777,5.81774305555556
T,2013,180,389.787055447058,5.050020509,91.7117050372331,5.79395833333333
T,2013,181,352.279264590219,5.809755566,96.5004593300605,5.79184027777778
T,2013,182,316.898487968285,7.01663354,98.6368820183276,5.81732638888889
T,2013,183,301.460868974067,6.582244795,97.9265004715701,5.82503472222222
T,2013,184,296.139886707563,5.966252714,97.6353024238761,5.79972222222222
T,2013,185,313.987304571586,4.332282301,96.6649056628357,5.80399305555556
T,2013,186,468.818016210683,4.780689146,95.3450344127467,5.83697916666667
T,2013,187,399.538051083363,4.123159826,93.8469182715537,5.84180555555556
T,2013,188,453.962217596845,4.82481169,94.4525636568788,5.83363807344469
T,2013,189,490.43914345276,6.791539624,98.7480039083562,5.86951388888889
T,2013,190,434.569444444444,8.047423497,97.1675175076717,5.88524305555556
T,2013,191,540.954966468346,10.93118795,91.6588245191914,5.7180208333333304
T,2013,192,484.448018270494,10.31806843,97.7227144791786,5.68423611111111
T,2013,193,419.223921031185,8.978650473,98.5988431826546,5.71107638888889
T,2013,194,362.691120615041,9.718507404,95.5580733306761,5.71378472222222
T,2013,195,384.210996652335,10.75624896,94.7659403167919,5.73930555555556
