"EOYBYear","marshName","marshRegion","Transect","locationID","speciesName","isExperiment_sd","isExperiment_mean","isExperiment_sum","ITISID_sd","ITISID_mean","ITISID_sum","liveMass_sd","liveMass_mean","liveMass_sum","deadMass_sd","deadMass_mean","deadMass_sum","unknownMass_sd","unknownMass_mean","unknownMass_sum","totalMass_sd","totalMass_mean","totalMass_sum","sampleComment_sd","sampleComment_mean","sampleComment_sum","latitude_sd","latitude_mean","latitude_sum","longitude_sd","longitude_mean","longitude_sum"
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,1.65,1.65,NA,0.4,0.4,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"V",10,"Spartina patens",0,1,2,0,41271,82542,4.88610785799904,10.385,20.77,0.162634559672906,0.725,1.45,0,0,0,5.04874241767195,11.11,22.22,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,2.31223917448001,20.295,40.59,8.06808837333851,11.305,22.61,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"W",9,"Spartina alterniflora",0,1,2,0,41267,82534,0.339411254969543,0.47,0.94,0.120208152801713,0.085,0.17,0,0,0,0.21920310216783,0.555,1.11,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"W",9,"Spartina patens",NA,1,1,NA,41271,41271,NA,5,5,NA,0.24,0.24,NA,0,0,NA,5.24,5.24,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,1.81726442764942,19.545,39.09,18.398918446474,18.41,36.82,0,0,0,20.2161828741234,37.955,75.91,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"W",10,"Juncus roemerianus",0,1,2,0,39238,78476,0,0,0,0.0707106781186547,0.19,0.38,0,0,0,0.0707106781186547,0.19,0.38,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1996,"Upper Phillips Creek InundExp1, Plot 9",9,"W",10,"Spartina patens",0,1,2,0,41271,82542,8.99439825669288,21.95,43.9,5.42350901170082,5.415,10.83,0,0,0,3.57088924499207,27.365,54.73,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,3.67695526217005,6.7,13.4,6.307392488184,6.04,12.08,0,0,0,2.63043722601396,12.74,25.48,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,0.247487373415293,48.075,96.15,57.50192344609,58.16,116.32,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",9,"Spartina patens",0,1,2,0,41271,82542,1.44249783362056,11.92,23.84,4.86489465456344,37.14,74.28,0,0,0,6.307392488184,49.06,98.12,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,1.77483802077824,18.065,36.13,4.71640223051427,7.165,14.33,0,0,0,2.94156420973604,25.23,50.46,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",10,"Juncus roemerianus",0,1,2,0,39238,78476,1.75362481734264,1.24,2.48,0.565685424949238,0.4,0.8,0,0,0,1.1879393923934,1.64,3.28,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",10,"Salicornia sp.",0,1,2,0,20646,41292,0.0707106781186547,1.85,3.7,2.1920310216783,1.55,3.1,0,0,0,2.26274169979695,3.4,6.8,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,1.8,1.8,NA,0,0,NA,1.8,1.8,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"V",10,"Spartina patens",0,1,2,0,41271,82542,10.6631702602931,14.26,28.52,4.33456456867354,18.065,36.13,0,0,0,14.9977348289667,32.325,64.65,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,4.75882863738546,15.165,30.33,8.9095454429505,12.6,25.2,0,0,0,13.668374080336,27.765,55.53,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,1.47785317267988,1.045,2.09,2.36173664916307,1.97,3.94,NA,0,0,NA,0.3,0.3,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"W",9,"Spartina patens",0,1,2,0,41271,82542,8.62670273047588,24.2,48.4,14.4108362005818,15.01,30.02,0,0,0,23.0375389310577,39.21,78.42,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,15.76848122046,18.65,37.3,1.5556349186104,10.9,21.8,0,0,0,17.3241161390704,29.55,59.1,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,0.29,0.29,NA,0,0,NA,0.29,0.29,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 1",1,"W",10,"Spartina patens",0,1,2,0,41271,82542,3.88908729652601,22.65,45.3,4.69518902707868,28.82,57.64,0,0,0,0.806101730552665,51.47,102.94,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,11.1510739393119,10.685,21.37,5.3457272657703,10.18,20.36,0,0,0,16.4968012050822,20.865,41.73,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,15.8250497629549,16.92,33.84,36.6069180620276,39.615,79.23,NA,21,21,NA,114.61,114.61,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,18.9,18.9,NA,25.1,25.1,NA,0,0,NA,44,44,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"V",9,"Spartina patens",NA,1,1,NA,41271,41271,NA,7.5,7.5,NA,2.7,2.7,NA,0,0,NA,10.2,10.2,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,3.18198051533946,4.05,8.1,1.47078210486802,2.65,5.3,0,0,0,1.71119841047145,6.7,13.4,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Juncus roemerianus",0,1,2,0,39238,78476,0.502045814642449,0.655,1.31,7.07106781186548,5,10,NA,0,0,NA,0.3,0.3,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"V",10,"Spartina patens",0,1,2,0,41271,82542,13.088546519763,21.755,43.51,5.37401153701776,12.6,25.2,0,0,0,18.4625580567808,34.355,68.71,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,4.00929544932772,9.175,18.35,0.325269119345812,3.75,7.5,0,0,0,3.68402632998191,12.925,25.85,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,1.24450793488832,0.88,1.76,0.565685424949238,0.69,1.38,0,0,0,1.81019335983756,1.57,3.14,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,1.46,1.46,NA,0.23,0.23,NA,0,0,NA,1.69,1.69,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"W",9,"Spartina patens",0,1,2,0,41271,82542,5.04874241767195,17.43,34.86,1.95868578388674,6.175,12.35,0,0,0,3.09005663378521,23.605,47.21,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,0.0707106781186558,16.55,33.1,1.20208152801713,9.45,18.9,0,0,0,1.27279220613579,26,52,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,2.1,2.1,NA,0,0,NA,2.1,2.1,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 2",2,"W",10,"Spartina patens",0,1,2,0,41271,82542,6.11647365726364,20.475,40.95,11.1510739393119,13.355,26.71,0,0,0,17.2675475965755,33.83,67.66,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,4.36991990773286,7.91,15.82,2.54558441227157,2.6,5.2,0,0,0,1.82433549546129,10.51,21.02,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,0.494974746830583,1.85,3.7,13.1097597231986,14.07,28.14,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"V",9,"Spartina patens",0,1,2,0,41271,82542,5.58614357137373,27.65,55.3,10.3944696834422,7.35,14.7,0,0,0,4.80832611206852,35,70,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,2.87085353161738,14.17,28.34,0.247487373415292,2.575,5.15,0,0,0,2.62336615820209,16.745,33.49,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,0,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Salicornia sp.",0,1,2,0,20646,41292,13.2228968081884,9.35,18.7,2.60215295476649,1.84,3.68,0,0,0,10.6207438534219,11.19,22.38,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"V",10,"Spartina patens",0,1,2,0,41271,82542,6.7175144212722,47.45,94.9,6.64680374315355,39.8,79.6,0,0,0,13.3643181644257,87.25,174.5,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,0.791959594928934,16.76,33.52,0.282842712474619,3.9,7.8,0,0,0,0.509116882454316,20.66,41.32,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Juncus roemerianus",0,1,2,0,39238,78476,5.37401153701776,4.1,8.2,10.1116269709676,16.65,33.3,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"W",9,"Spartina patens",NA,1,1,NA,41271,41271,NA,18.01,18.01,NA,25.1,25.1,NA,0,0,NA,43.11,43.11,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,3.9315137033972,19.12,38.24,3.77595021153616,5.72,11.44,0,0,0,7.70746391493337,24.84,49.68,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,4.5,4.5,NA,0,0,NA,4.5,4.5,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 3",3,"W",10,"Spartina patens",0,1,2,0,41271,82542,1.6086679271994,3.0625,6.125,4.73761543394987,7.05,14.1,0,0,0,6.34628336114926,10.1125,20.225,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,2.48901586977665,6.96,13.92,3.73352380466497,3.77,7.54,0,0,0,6.22253967444162,10.73,21.46,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,12.1127391617256,27.975,55.95,13.3784603000495,34.46,68.92,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.18,0.18,NA,0,0,NA,0,0,NA,0.18,0.18,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0.18,0.18,NA,2.04,2.04,NA,0,0,NA,2.22,2.22,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",9,"Spartina patens",0,1,2,0,41271,82542,7.82767206773508,13.365,26.73,11.6248354827068,13.08,26.16,0,0,0,19.4525075504419,26.445,52.89,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,2.3546655813512,2.565,5.13,0.141421356237309,1.4,2.8,0,0,0,2.21324422511389,3.965,7.93,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Juncus roemerianus",0,1,2,0,39238,78476,3.79627953149528,3.415625,6.83125,1.5556349186104,3.2,6.4,3.53553390593274,2.5,5,5.77617851881761,9.115625,18.23125,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"V",10,"Spartina patens",0,1,2,0,41271,82542,2.82842712474619,10.5,21,23.6173664916307,24.6,49.2,0,0,0,26.4457936163769,35.1,70.2,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,2.46073159852918,7.79,15.58,2.43244732728172,5.28,10.56,0,0,0,4.89317892581091,13.07,26.14,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,36.92,36.92,NA,70.31,70.31,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,31.2,31.2,NA,3.68,3.68,NA,0,0,NA,34.88,34.88,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"W",9,"Spartina patens",0,1,2,0,41271,82542,7.38219479558756,13.68,27.36,5.31037192671097,6.595,13.19,0,0,0,12.6925667222985,20.275,40.55,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,1.4142135623731,6.73,13.46,4.24264068711928,3.6,7.2,0,0,0,5.65685424949238,10.33,20.66,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,28.49,28.49,NA,0,0,NA,0,0,NA,28.49,28.49,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 4",4,"W",10,"Spartina patens",0,1,2,0,41271,82542,26.7286363288515,24.9,49.8,19.9333401616488,14.605,29.21,0,0,0,46.6619764905003,39.505,79.01,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,5.07702668891941,3.69,7.38,0.0353553390593274,1.475,2.95,0,0,0,5.04167134986008,5.165,10.33,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,20.2939646200539,14.35,28.7,53.9946738114048,38.52,77.04,NA,0,0,NA,0.34,0.34,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0.29,0.29,NA,0,0,NA,0,0,NA,0.29,0.29,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"V",9,"Spartina patens",NA,1,1,NA,41271,41271,NA,37.74,37.74,NA,32.55,32.55,NA,0,0,NA,70.29,70.29,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,2.61629509039023,11.05,22.1,4.03050865276332,4.65,9.3,0,0,0,6.64680374315355,15.7,31.4,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0,0,NA,1.51,1.51,NA,0,0,NA,1.51,1.51,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"V",10,"Spartina patens",0,1,2,0,41271,82542,20.6616601462709,18.49,36.98,2.12132034355964,12.4,24.8,0,0,0,22.7829804898306,30.89,61.78,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,0.657609306503489,2.365,4.73,1.26572113832392,0.895,1.79,0,0,0,0.608111831820431,3.26,6.52,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,43.4,43.4,NA,127.22,127.22,NA,36,36,NA,206.62,206.62,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"W",9,"Spartina alterniflora",0,1,2,0,41267,82534,10.7055966671643,13.17,26.34,43.2820060764286,33.705,67.41,0,0,0,53.9876027435929,46.875,93.75,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,8.57720525579282,9.135,18.27,0.282842712474619,2.4,4.8,0,0,0,8.86004796826744,11.535,23.07,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Juncus roemerianus",0,1,2,0,39238,78476,4.17193000900063,15.85,31.7,13.4703841816037,10.575,21.15,0,0,0,17.6423141906044,26.425,52.85,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 5",5,"W",10,"Spartina patens",0,1,2,0,41271,82542,7.07106781186547,6.1,12.2,0.636396103067893,1.85,3.7,0,0,0,6.43467170879758,7.95,15.9,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,7.99030662740799,9.35,18.7,6.01040764008565,7.25,14.5,0,0,0,14.0007142674936,16.6,33.2,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,4.30628029742607,4.145,8.29,21.128350621854,17.04,34.08,NA,0,0,NA,3.2,3.2,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,1.9,1.9,NA,3.1,3.1,NA,0,0,NA,5,5,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"V",9,"Spartina patens",0,1,2,0,41271,82542,3.04763022691402,15.855,31.71,0.169705627484772,7.82,15.64,0,0,0,2.87792459942925,23.675,47.35,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,4.15071680556503,9.865,19.73,6.78822509939086,8.6,17.2,0,0,0,2.63750829382582,18.465,36.93,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Juncus roemerianus",0,1,2,0,39238,78476,4.31335136523794,4.95,9.9,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"V",10,"Spartina patens",0,1,2,0,41271,82542,5.76292026667036,21.575,43.15,2.40416305603426,16.4,32.8,0,0,0,3.3587572106361,37.975,75.95,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,3.52846283812087,27.695,55.39,14.9128820152243,31.425,62.85,0,0,0,18.4413448533452,59.12,118.24,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,0,0,NA,3.1,3.1,NA,NA,0,NA,NA,0,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0.95,0.95,NA,1.51,1.51,NA,0,0,NA,2.46,2.46,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"W",9,"Spartina patens",0,1,2,0,41271,82542,2.96277741317163,16.765,33.53,4.70226009489054,13.525,27.05,0,0,0,7.66503750806218,30.29,60.58,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"W",10,"Distichlis spicata",0,1,2,0,40662,81324,1.97282791951047,7.395,14.79,0.14142135623731,7.4,14.8,0,0,0,2.11424927574778,14.795,29.59,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"W",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,1.1,1.1,NA,0,0,NA,1.1,1.1,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 6",6,"W",10,"Spartina patens",0,1,2,0,41271,82542,0.0707106781186545,6.59,13.18,0.707106781186548,17.4,34.8,0,0,0,0.777817459305203,23.99,47.98,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",9,"Distichlis spicata",0,1,2,0,40662,81324,2.20617315730203,1.56,3.12,15.2735064736294,12.6,25.2,0,0,0,13.0673333163274,14.16,28.32,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",9,"Juncus roemerianus",0,1,2,0,39238,78476,10.1116269709676,9.05,18.1,16.8079281888042,20.025,40.05,NA,NA,0,NA,NA,0,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",9,"Spartina patens",0,1,2,0,41271,82542,4.31335136523794,8.55,17.1,0.282842712474619,7.9,15.8,0,0,0,4.59619407771256,16.45,32.9,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Distichlis spicata",0,1,2,0,40662,81324,7.34683945652823,16.375,32.75,11.6743329573899,15.115,30.23,0,0,0,4.32749350086167,31.49,62.98,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Juncus roemerianus",NA,1,1,NA,39238,39238,NA,0,0,NA,1.53,1.53,NA,0,0,NA,1.53,1.53,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Salicornia sp.",NA,1,1,NA,20646,20646,NA,0.95,0.95,NA,0,0,NA,0,0,NA,0.95,0.95,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Spartina alterniflora",NA,1,1,NA,41267,41267,NA,0,0,NA,0.41,0.41,NA,0,0,NA,0.41,0.41,NA,NA,0,NA,37.46,37.46,NA,-75.833,-75.833
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"V",10,"Spartina patens",0,1,2,0,41271,82542,1.68998520703585,2.255,4.51,4.41234631460406,6.06,12.12,0,0,0,2.72236110756821,8.315,16.63,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
1997,"Upper Phillips Creek InundExp1, Plot 7",7,"W",9,"Distichlis spicata",0,1,2,0,40662,81324,1.48492424049175,16.25,32.5,1.56977705423414,4.52,9.04,0,0,0,0.0848528137423839,20.77,41.54,NA,NA,0,0,37.46,74.92,0,-75.833,-151.666
