"","source","Date","Replicate","Treatment","Biomass"
"6246","SBC_algal_biomass_2008-2024_processed.csv","2016","NAPL","CONTROL","1274.79826471807"
"6247","SBC_algal_biomass_2008-2024_processed.csv","2016","NAPL","ANNUAL","743.921332006369"
"6248","SBC_algal_biomass_2008-2024_processed.csv","2016","NAPL","CONTINUAL","749.358341214772"
"6249","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTROL","4081.98960566242"
"6250","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","ANNUAL","3122.97681637709"
"6251","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTINUAL","4827.47394152973"
"6252","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","CONTROL","644.22314295212"
"6253","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","ANNUAL","411.72542476374"
"6254","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTROL","1050.78802382762"
"6255","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","ANNUAL","680.141789103317"
"6256","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTINUAL","337.045978429163"
"6257","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTROL","569.339817878614"
"6258","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","ANNUAL","656.379076891673"
"6259","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTINUAL","798.064250164916"
"6260","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTROL","313.493698006614"
"6261","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","ANNUAL","285.210588227211"
"6262","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTINUAL","470.321637428662"
"6263","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTROL","559.036217936499"
"6264","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","ANNUAL","166.632641310243"
"6265","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTINUAL","302.31303084634"
"6266","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTROL","4982.580910181"
"6267","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","ANNUAL","3579.18138219996"
"6268","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTINUAL","6930.12378046059"
"6269","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","CONTROL","4314.19244699307"
"6270","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","ANNUAL","1312.57890519653"
"6271","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTROL","1963.07406999841"
"6272","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","ANNUAL","343.346512544568"
"6273","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTINUAL","655.89824244795"
"6274","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTROL","1418.56258733167"
"6275","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","ANNUAL","853.234371009682"
"6276","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTINUAL","1082.24204042617"
"6277","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTROL","506.508699663078"
"6278","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","ANNUAL","307.220977519583"
"6279","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTINUAL","618.152016797112"
"6280","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTROL","5560.35163108053"
"6281","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","ANNUAL","3608.14153131293"
"6282","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTINUAL","4635.61051705248"
"6283","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","CONTROL","3800.07052674127"
"6284","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","ANNUAL","1131.37855232911"
"6285","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTROL","1938.7983168722"
"6286","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","ANNUAL","794.970670630869"
"6287","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTINUAL","904.621184945602"
"6288","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTROL","1346.70884111747"
"6289","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","ANNUAL","1286.04949280487"
"6290","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTINUAL","863.659469723488"
"6291","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTROL","471.700015004436"
"6292","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","ANNUAL","284.917195162637"
"6293","SBC_algal_biomass_2008-2024_processed.csv","2017","AQUE","CONTINUAL","558.406613261981"
"6294","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTROL","5530.53952051998"
"6295","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","ANNUAL","4105.60302043126"
"6296","SBC_algal_biomass_2008-2024_processed.csv","2017","CARP","CONTINUAL","6474.90449501721"
"6297","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","CONTROL","5036.14012512232"
"6298","SBC_algal_biomass_2008-2024_processed.csv","2017","IVEE","ANNUAL","1523.53038547059"
"6299","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTROL","1220.86608975278"
"6300","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","ANNUAL","683.574155886747"
"6301","SBC_algal_biomass_2008-2024_processed.csv","2017","MOHK","CONTINUAL","406.667422968776"
"6302","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTROL","1411.39582804884"
"6303","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","ANNUAL","1319.87941967944"
"6304","SBC_algal_biomass_2008-2024_processed.csv","2017","NAPL","CONTINUAL","898.585430072274"
"6305","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTROL","311.442104927778"
"6306","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","ANNUAL","768.984072618071"
"6307","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTINUAL","726.635134906157"
"6308","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTROL","5257.95483712054"
"6309","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","ANNUAL","4858.07704750454"
"6310","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTINUAL","5317.08484902356"
"6311","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","CONTROL","2607.4519292446"
"6312","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","ANNUAL","1648.2603042269"
"6313","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTROL","1273.12170063649"
"6314","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","ANNUAL","843.329985191499"
"6315","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTINUAL","551.422207363166"
"6316","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTROL","750.898809379914"
"6317","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","ANNUAL","881.541976992341"
"6318","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTINUAL","936.190006305171"
"6319","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTROL","428.312034160909"
"6320","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","ANNUAL","888.673220846693"
"6321","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTINUAL","868.727783124723"
"6322","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTROL","5366.47420288974"
"6323","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","ANNUAL","4995.31618904605"
"6324","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTINUAL","7321.01228044822"
"6325","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","CONTROL","4051.65636145158"
"6326","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","ANNUAL","2529.3656779498"
"6327","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTROL","1761.29787573347"
"6328","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","ANNUAL","1802.3515541183"
"6329","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTINUAL","1393.98840301615"
"6330","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTROL","1525.37235783941"
"6331","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","ANNUAL","1185.97312053579"
"6332","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTINUAL","1379.69076053068"
"6333","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTROL","406.196867067412"
"6334","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","ANNUAL","910.743379817883"
"6335","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTINUAL","684.19933715059"
"6336","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTROL","4692.62774470564"
"6337","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","ANNUAL","5509.80194371947"
"6338","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTINUAL","7290.08529795794"
"6339","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","CONTROL","3280.41936919408"
"6340","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","ANNUAL","1890.1980148045"
"6341","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTROL","1890.06445483076"
"6342","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","ANNUAL","1191.8122241131"
"6343","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTINUAL","1081.89043825348"
"6344","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTROL","1131.34549283689"
"6345","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","ANNUAL","1220.31550001477"
"6346","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTINUAL","1343.03681638318"
"6347","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTROL","363.448524775366"
"6348","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","ANNUAL","807.140806547467"
"6349","SBC_algal_biomass_2008-2024_processed.csv","2018","AQUE","CONTINUAL","657.688376170472"
"6350","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTROL","5106.23948894868"
"6351","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","ANNUAL","4646.21901219113"
"6352","SBC_algal_biomass_2008-2024_processed.csv","2018","CARP","CONTINUAL","6016.42062544771"
"6353","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","CONTROL","2677.85739214227"
"6354","SBC_algal_biomass_2008-2024_processed.csv","2018","IVEE","ANNUAL","1404.39253730514"
"6355","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTROL","984.122016520998"
"6356","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","ANNUAL","1044.44769470335"
"6357","SBC_algal_biomass_2008-2024_processed.csv","2018","MOHK","CONTINUAL","1073.70528763334"
"6358","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTROL","1017.12892799246"
"6359","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","ANNUAL","988.272529410269"
"6360","SBC_algal_biomass_2008-2024_processed.csv","2018","NAPL","CONTINUAL","779.533716562801"
"6361","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTROL","268.275227105808"
"6362","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","ANNUAL","536.545066170831"
"6363","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTINUAL","568.162509576599"
"6364","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTROL","5560.96309651215"
"6365","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","ANNUAL","4648.17436707181"
"6366","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTINUAL","6296.40624597733"
"6367","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","CONTROL","2185.48531402139"
"6368","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","ANNUAL","672.932499909624"
"6369","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTROL","517.83141667564"
"6370","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","ANNUAL","574.104953335754"
"6371","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTINUAL","1039.07279926208"
"6372","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTROL","681.570185968394"
"6373","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","ANNUAL","634.855587768412"
"6374","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTINUAL","453.009738500979"
"6375","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTROL","339.380421293113"
"6376","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","ANNUAL","649.192995189134"
"6377","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTINUAL","699.361930444178"
"6378","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTROL","5123.26151555536"
"6379","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","ANNUAL","4429.32596848781"
"6380","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTINUAL","6326.23092142114"
"6381","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","CONTROL","2689.33346214959"
"6382","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","ANNUAL","1516.06468769236"
"6383","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTROL","1401.30135286114"
"6384","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","ANNUAL","1138.19250546814"
"6385","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTINUAL","1442.17447077914"
"6386","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTROL","1473.08541474919"
"6387","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","ANNUAL","1152.67859076393"
"6388","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTINUAL","1128.35056746864"
"6389","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTROL","780.87973276211"
"6390","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","ANNUAL","730.555514250842"
"6391","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTINUAL","893.044644655335"
"6392","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTROL","5815.1782392151"
"6393","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","ANNUAL","5940.79429965725"
"6394","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTINUAL","6837.46559720536"
"6395","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","CONTROL","2968.94159313333"
"6396","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","ANNUAL","1749.48594988054"
"6397","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTROL","1882.30329047518"
"6398","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","ANNUAL","1340.742982435"
"6399","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTINUAL","1453.10575806401"
"6400","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTROL","1344.95794144329"
"6401","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","ANNUAL","1109.29490680436"
"6402","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTINUAL","939.631875675638"
"6403","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTROL","873.560153032434"
"6404","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","ANNUAL","584.125776868984"
"6405","SBC_algal_biomass_2008-2024_processed.csv","2019","AQUE","CONTINUAL","850.660370890982"
"6406","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTROL","4353.24933034817"
"6407","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","ANNUAL","3023.90336686817"
"6408","SBC_algal_biomass_2008-2024_processed.csv","2019","CARP","CONTINUAL","4931.53318069218"
"6409","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","CONTROL","1955.22572106546"
"6410","SBC_algal_biomass_2008-2024_processed.csv","2019","IVEE","ANNUAL","866.515910777927"
"6411","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTROL","1470.7356068567"
"6412","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","ANNUAL","1167.24729276055"
"6413","SBC_algal_biomass_2008-2024_processed.csv","2019","MOHK","CONTINUAL","1531.03023283645"
"6414","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTROL","1332.92505605049"
"6415","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","ANNUAL","1446.51225823252"
"6416","SBC_algal_biomass_2008-2024_processed.csv","2019","NAPL","CONTINUAL","1061.32270585105"
"6417","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","CONTROL","1011.46557179521"
"6418","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","ANNUAL","702.669774652105"
"6419","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","CONTINUAL","874.352136830422"
"6420","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","CONTROL","4783.41010216224"
"6421","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","ANNUAL","3339.72996549741"
"6422","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","CONTINUAL","5174.00886360122"
"6423","SBC_algal_biomass_2008-2024_processed.csv","2020","IVEE","CONTROL","1890.28619715052"
"6424","SBC_algal_biomass_2008-2024_processed.csv","2020","IVEE","ANNUAL","942.084035152872"
"6425","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","CONTROL","2039.63690467691"
"6426","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","ANNUAL","761.127557187845"
"6427","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","CONTINUAL","1710.03575578387"
"6428","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","CONTROL","1169.4044281977"
"6429","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","ANNUAL","1036.76959127674"
"6430","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","CONTINUAL","859.55953347543"
"6431","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","CONTROL","840.309784890881"
"6432","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","ANNUAL","602.498745251451"
"6433","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","CONTINUAL","852.073896315577"
"6434","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","CONTROL","7152.81826910139"
"6435","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","ANNUAL","6706.11270872636"
"6436","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","CONTINUAL","7461.96900861161"
"6437","SBC_algal_biomass_2008-2024_processed.csv","2020","IVEE","CONTROL","4747.62740592262"
"6438","SBC_algal_biomass_2008-2024_processed.csv","2020","IVEE","ANNUAL","1696.06721674033"
"6439","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","CONTROL","1768.53118295136"
"6440","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","ANNUAL","1303.51459280005"
"6441","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","CONTINUAL","1896.24971260252"
"6442","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","CONTROL","913.077554659683"
"6443","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","ANNUAL","991.959185362967"
"6444","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","CONTINUAL","1200.9639503787"
"6445","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","CONTROL","423.947156847148"
"6446","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","ANNUAL","596.927154643495"
"6447","SBC_algal_biomass_2008-2024_processed.csv","2020","AQUE","CONTINUAL","719.120853831107"
"6448","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","CONTROL","2238.81361653101"
"6449","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","ANNUAL","1107.58227783387"
"6450","SBC_algal_biomass_2008-2024_processed.csv","2020","CARP","CONTINUAL","2505.0999478394"
"6451","SBC_algal_biomass_2008-2024_processed.csv","2020","IVEE","CONTROL","2525.84352058845"
"6452","SBC_algal_biomass_2008-2024_processed.csv","2020","IVEE","ANNUAL","663.679886425607"
"6453","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","CONTROL","473.556121133113"
"6454","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","ANNUAL","847.265955732962"
"6455","SBC_algal_biomass_2008-2024_processed.csv","2020","MOHK","CONTINUAL","837.531066607521"
"6456","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","CONTROL","925.536208349819"
"6457","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","ANNUAL","893.11941035305"
"6458","SBC_algal_biomass_2008-2024_processed.csv","2020","NAPL","CONTINUAL","994.043042986845"
"6459","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTROL","536.418651567981"
"6460","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","ANNUAL","843.855711630356"
"6461","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTINUAL","878.184033408826"
"6462","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTROL","4083.81550915501"
"6463","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","ANNUAL","3960.05796064691"
"6464","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTINUAL","4283.17321264946"
"6465","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","CONTROL","2458.90659258601"
"6466","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","ANNUAL","551.13288775458"
"6467","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTROL","692.438968616474"
"6468","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","ANNUAL","1191.15920353088"
"6469","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTINUAL","1699.52101814728"
"6470","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTROL","879.020230230889"
"6471","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","ANNUAL","733.176410501155"
"6472","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTINUAL","665.30358757223"
"6473","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTROL","625.943528381674"
"6474","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","ANNUAL","775.873142636529"
"6475","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTINUAL","558.150974766666"
"6476","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTROL","4299.95786013576"
"6477","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","ANNUAL","4517.50664125485"
"6478","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTINUAL","4634.73449079312"
"6479","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","CONTROL","1975.87334421584"
"6480","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","ANNUAL","667.997991043731"
"6481","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTROL","652.601646400385"
"6482","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","ANNUAL","875.507077610716"
"6483","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTINUAL","875.813019595632"
"6484","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTROL","1195.57021481687"
"6485","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","ANNUAL","572.235775899418"
"6486","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTINUAL","1037.24807254414"
"6487","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTROL","331.543036251126"
"6488","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","ANNUAL","611.534981637862"
"6489","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTINUAL","613.244657589557"
"6490","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTROL","4246.10013560203"
"6491","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","ANNUAL","3841.83406724036"
"6492","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTINUAL","4389.67638480952"
"6493","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","CONTROL","4088.43654470732"
"6494","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","ANNUAL","890.480754691741"
"6495","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTROL","1104.78912020509"
"6496","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","ANNUAL","1063.51519510945"
"6497","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTINUAL","1241.71175135129"
"6498","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTROL","1107.57699782966"
"6499","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","ANNUAL","1024.7331895106"
"6500","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTINUAL","918.243826236631"
"6501","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTROL","283.832268300033"
"6502","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","ANNUAL","809.100811398274"
"6503","SBC_algal_biomass_2008-2024_processed.csv","2021","AQUE","CONTINUAL","523.61835663743"
"6504","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTROL","3546.55416897336"
"6505","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","ANNUAL","2009.5310616389"
"6506","SBC_algal_biomass_2008-2024_processed.csv","2021","CARP","CONTINUAL","3973.74928863127"
"6507","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","CONTROL","2217.39325455575"
"6508","SBC_algal_biomass_2008-2024_processed.csv","2021","IVEE","ANNUAL","599.27073445653"
"6509","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTROL","1109.85187348416"
"6510","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","ANNUAL","953.467012523262"
"6511","SBC_algal_biomass_2008-2024_processed.csv","2021","MOHK","CONTINUAL","1002.36809986043"
"6512","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTROL","863.027737126022"
"6513","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","ANNUAL","1055.58027314497"
"6514","SBC_algal_biomass_2008-2024_processed.csv","2021","NAPL","CONTINUAL","782.885607428794"
"6515","SBC_algal_biomass_2008-2024_processed.csv","2022","AQUE","CONTROL","394.06811808579"
"6516","SBC_algal_biomass_2008-2024_processed.csv","2022","AQUE","ANNUAL","712.978215696719"
"6517","SBC_algal_biomass_2008-2024_processed.csv","2022","AQUE","CONTINUAL","461.807976981161"
"6518","SBC_algal_biomass_2008-2024_processed.csv","2022","CARP","CONTROL","5138.79461013235"
"6519","SBC_algal_biomass_2008-2024_processed.csv","2022","CARP","ANNUAL","2792.2581411054"
"6520","SBC_algal_biomass_2008-2024_processed.csv","2022","CARP","CONTINUAL","4177.43155892751"
"6521","SBC_algal_biomass_2008-2024_processed.csv","2022","IVEE","CONTROL","741.023277235567"
"6522","SBC_algal_biomass_2008-2024_processed.csv","2022","IVEE","ANNUAL","542.135616318363"
"6523","SBC_algal_biomass_2008-2024_processed.csv","2022","MOHK","CONTROL","828.496115288879"
