"source","Date","Replicate","Treatment","Biomass"
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTINUAL",415.3405318
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTROL",3873.392251
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","ANNUAL",3943.947719
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTINUAL",5069.237963
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","CONTROL",855.8792609
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","ANNUAL",261.8099211
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTROL",1356.939006
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","ANNUAL",632.4177182
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTINUAL",662.9323033
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTROL",956.9733298
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","ANNUAL",536.6140818
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTINUAL",558.0432008
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTROL",635.1714278
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","ANNUAL",439.4781968
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTINUAL",1473.667509
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTROL",4101.151789
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","ANNUAL",4031.769343
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTINUAL",4491.787121
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","CONTROL",541.9096407
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","ANNUAL",543.6164002
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTROL",1790.34919
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","ANNUAL",632.9169574
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTINUAL",590.160678
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTROL",684.2870355
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","ANNUAL",396.7862098
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTINUAL",463.3392624
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTROL",792.3535148
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","ANNUAL",711.0486994
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTINUAL",1215.813287
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTROL",3583.519037
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","ANNUAL",3705.263173
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTINUAL",5612.59622
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","CONTROL",666.7386205
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","ANNUAL",368.7916535
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTROL",2112.58817
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","ANNUAL",845.4433388
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTINUAL",686.3175635
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTROL",1154.618089
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","ANNUAL",842.8226256
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTINUAL",949.4535254
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTROL",851.7269717
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","ANNUAL",810.5236987
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTINUAL",767.7136855
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTROL",719.8721656
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","ANNUAL",996.936058
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTINUAL",1177.469367
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","CONTROL",507.2586744
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","ANNUAL",697.7554433
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTROL",1351.608529
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","ANNUAL",581.2223985
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTINUAL",550.5471595
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTROL",1912.896607
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","ANNUAL",884.0172325
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTINUAL",535.9269068
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTROL",993.2887871
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","ANNUAL",654.2345385
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTINUAL",692.2551368
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","CONTROL",362.7558822
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","ANNUAL",343.8448281
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTROL",875.8757468
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","ANNUAL",881.52789
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTINUAL",407.8125174
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTROL",1247.715714
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","ANNUAL",1327.166273
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTINUAL",708.1069281
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTROL",1430.987999
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","ANNUAL",1419.246562
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTINUAL",1514.056715
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTROL",804.2211316
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","ANNUAL",858.4560482
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","AQUE","CONTINUAL",1006.537688
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTROL",705.3304654
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","ANNUAL",322.5768263
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","CARP","CONTINUAL",934.4223361
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","CONTROL",612.6830995
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","IVEE","ANNUAL",361.7723766
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTROL",1077.478813
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","ANNUAL",1200.749235
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","MOHK","CONTINUAL",1323.786689
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTROL",938.864998
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","ANNUAL",964.3727459
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2012","NAPL","CONTINUAL",535.6318721
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTROL",869.2625838
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","ANNUAL",646.038851
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTINUAL",994.3015368
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTROL",1202.403889
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","ANNUAL",539.6968539
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTINUAL",918.018868
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","CONTROL",416.657085
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","ANNUAL",201.1981341
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTROL",1209.035865
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","ANNUAL",1374.843311
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTINUAL",866.8848657
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTROL",780.3386354
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","ANNUAL",1045.489093
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTINUAL",557.9192242
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTROL",1206.581718
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","ANNUAL",234.6746314
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTINUAL",1521.848372
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTROL",1305.820024
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","ANNUAL",828.7083677
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTINUAL",2287.712513
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","CONTROL",443.0217335
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","ANNUAL",398.1452641
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTROL",1152.025176
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","ANNUAL",547.8957279
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTINUAL",672.7532367
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTROL",1117.479382
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","ANNUAL",689.1545223
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTINUAL",866.3466367
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTROL",1236.407161
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","ANNUAL",473.0814617
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTINUAL",1237.302185
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTROL",1580.530906
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","ANNUAL",2581.462821
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTINUAL",2328.181912
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","CONTROL",1413.588134
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","ANNUAL",1274.069414
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTROL",1381.947072
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","ANNUAL",752.9989402
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTINUAL",827.6296241
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTROL",1143.540059
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","ANNUAL",781.7721847
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTINUAL",1126.538169
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTROL",838.3979978
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","ANNUAL",484.9132518
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","AQUE","CONTINUAL",2408.977667
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTROL",1721.646103
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","ANNUAL",1601.37605
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","CARP","CONTINUAL",2248.256308
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","CONTROL",1263.719473
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","IVEE","ANNUAL",3763.501126
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTROL",944.0682643
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","ANNUAL",827.1182594
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","MOHK","CONTINUAL",828.9014505
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTROL",1026.755346
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","ANNUAL",774.672361
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2013","NAPL","CONTINUAL",1063.130444
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","CONTROL",661.9834675
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","ANNUAL",475.500894
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","CONTINUAL",1536.194881
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","CONTROL",1545.074101
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","ANNUAL",1128.500048
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","CONTINUAL",1959.404706
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","IVEE","CONTROL",2009.374574
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","IVEE","ANNUAL",1287.193826
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","CONTROL",790.1685691
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","ANNUAL",883.5928336
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","CONTINUAL",629.4462836
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","CONTROL",1340.17068
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","ANNUAL",1026.927775
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","CONTINUAL",913.4479914
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","CONTROL",417.1897741
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","ANNUAL",322.173837
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","CONTINUAL",937.8157719
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","CONTROL",2066.214432
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","ANNUAL",1460.770515
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","CONTINUAL",2150.434399
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","IVEE","CONTROL",2200.063475
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","IVEE","ANNUAL",292.4044998
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","CONTROL",894.4585463
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","ANNUAL",1349.782618
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","CONTINUAL",983.6855595
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","CONTROL",1242.878875
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","ANNUAL",748.3925797
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","CONTINUAL",614.1169837
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","CONTROL",446.458128
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","ANNUAL",376.4225554
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","AQUE","CONTINUAL",510.1146843
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","CONTROL",2351.141493
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","ANNUAL",2424.482969
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","CARP","CONTINUAL",4333.042523
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","IVEE","CONTROL",1962.379435
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","IVEE","ANNUAL",1127.940278
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","CONTROL",1303.842769
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","ANNUAL",884.9705275
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","MOHK","CONTINUAL",51564.99502
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","CONTROL",1510.57336
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","ANNUAL",932.8316243
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2014","NAPL","CONTINUAL",651.8168306
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTROL",2524.223163
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","ANNUAL",1789.852146
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTINUAL",1317.738865
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","CONTROL",365.7508507
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","ANNUAL",646.1852545
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTROL",1184.410414
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","ANNUAL",885.1255712
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTINUAL",586.8765966
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTROL",638.9524657
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","ANNUAL",531.7155688
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTINUAL",589.2788299
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTROL",449.2633171
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","ANNUAL",142.4483852
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTINUAL",533.0188474
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTROL",797.0986819
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","ANNUAL",151.1477287
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTINUAL",285.697539
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTROL",1741.016327
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","ANNUAL",722.5105206
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTINUAL",1954.672887
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","CONTROL",546.2088205
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","ANNUAL",339.8839884
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTROL",2134.744226
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","ANNUAL",669.0008916
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTINUAL",583.8458236
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTROL",884.9805885
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","ANNUAL",745.0092821
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTINUAL",708.9467624
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTROL",865.6989685
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","ANNUAL",344.278219
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTINUAL",269.0786153
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTROL",3884.194767
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","ANNUAL",3305.597802
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTINUAL",6455.924604
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","CONTROL",397.1022429
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","ANNUAL",246.3019884
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTROL",1602.332926
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","ANNUAL",852.7597037
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTINUAL",667.6096415
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTROL",1275.044321
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","ANNUAL",794.4275146
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTINUAL",336.0558734
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTROL",417.9107566
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","ANNUAL",261.1745635
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","AQUE","CONTINUAL",376.8462225
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTROL",2186.697726
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","ANNUAL",1797.737773
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","CARP","CONTINUAL",2128.179138
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","CONTROL",387.4432182
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","IVEE","ANNUAL",237.7129108
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTROL",380.6480299
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","ANNUAL",503.5930408
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","MOHK","CONTINUAL",540.0775544
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTROL",1087.387
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","ANNUAL",810.9965217
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2015","NAPL","CONTINUAL",852.7106682
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTROL",288.8717942
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","ANNUAL",304.795195
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTINUAL",704.9733332
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTROL",4748.995575
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","ANNUAL",3960.239879
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTINUAL",4216.718714
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","CONTROL",598.4140189
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","ANNUAL",463.8027731
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","CONTROL",877.1603828
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","ANNUAL",490.379223
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","CONTINUAL",885.1504482
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","CONTROL",779.3826272
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","ANNUAL",525.7182848
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","CONTINUAL",459.7673416
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTROL",582.8843489
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","ANNUAL",291.5136874
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTINUAL",875.1767773
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTROL",3677.892412
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","ANNUAL",3314.653278
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTINUAL",5858.201345
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","CONTROL",909.5327649
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","ANNUAL",256.2385981
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","CONTROL",520.060451
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","ANNUAL",518.3037517
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","CONTINUAL",620.3194061
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","CONTROL",1962.70528
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","ANNUAL",662.4365771
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","CONTINUAL",556.8625733
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTROL",612.4201941
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","ANNUAL",535.2398944
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTINUAL",542.8894883
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTROL",3274.721057
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","ANNUAL",2250.363926
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTINUAL",3801.218731
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","CONTROL",3763.691028
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","ANNUAL",337.6241096
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","CONTROL",1140.377984
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","ANNUAL",586.1378716
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","CONTINUAL",665.1724571
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","CONTROL",1511.610897
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","ANNUAL",1045.969695
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","NAPL","CONTINUAL",680.1459179
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTROL",765.0921836
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","ANNUAL",680.4315526
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","AQUE","CONTINUAL",523.7095139
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTROL",3602.823221
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","ANNUAL",5021.760227
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","CARP","CONTINUAL",3978.115656
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","CONTROL",1295.773723
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","IVEE","ANNUAL",395.0215815
"SBC_algal_biomass_2008-2024_processed_corrected.csv","2016","MOHK","CONTROL",893.6403916
